"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Age Band , Sex , Cycle Year"
"Coverage:   All"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_026_01.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Age Band , Sex,Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'17 and under' ","'Men' ",40
2012 ,"'QQ - Combinations within Linguistics,Classics & related' ","'21 and over' ","'Men' ",35
2012 ,"'QQ - Combinations within Linguistics,Classics & related' ","'21 and over' ","'Women' ",70
2012 ,"'R1 - French studies' ","'17 and under' ","'Women' ",5
2012 ,"'R1 - French studies' ","'18' ","'Men' ",115
2012 ,"'R1 - French studies' ","'18' ","'Women' ",330
2012 ,"'R1 - French studies' ","'19' ","'Men' ",30
2012 ,"'R1 - French studies' ","'19' ","'Women' ",60
2012 ,"'R1 - French studies' ","'20' ","'Men' ",5
2012 ,"'R1 - French studies' ","'20' ","'Women' ",15
2012 ,"'R1 - French studies' ","'21 and over' ","'Men' ",10
2012 ,"'R1 - French studies' ","'21 and over' ","'Women' ",20
2012 ,"'R2 - German studies' ","'18' ","'Men' ",45
2012 ,"'R2 - German studies' ","'18' ","'Women' ",85
2012 ,"'R2 - German studies' ","'19' ","'Men' ",20
2012 ,"'R2 - German studies' ","'19' ","'Women' ",30
2012 ,"'R2 - German studies' ","'20' ","'Women' ",5
2012 ,"'R2 - German studies' ","'21 and over' ","'Men' ",5
2012 ,"'R2 - German studies' ","'21 and over' ","'Women' ",10
2012 ,"'R3 - Italian studies' ","'18' ","'Men' ",5
2012 ,"'R3 - Italian studies' ","'18' ","'Women' ",25
2012 ,"'R3 - Italian studies' ","'19' ","'Men' ",5
2012 ,"'R3 - Italian studies' ","'19' ","'Women' ",5
2012 ,"'R3 - Italian studies' ","'21 and over' ","'Men' ",5
2012 ,"'R3 - Italian studies' ","'21 and over' ","'Women' ",5
2012 ,"'R4 - Spanish studies' ","'17 and under' ","'Women' ",5
2012 ,"'R4 - Spanish studies' ","'18' ","'Men' ",80
2012 ,"'R4 - Spanish studies' ","'18' ","'Women' ",195
2012 ,"'R4 - Spanish studies' ","'19' ","'Men' ",25
2012 ,"'R4 - Spanish studies' ","'19' ","'Women' ",45
2012 ,"'R4 - Spanish studies' ","'20' ","'Men' ",5
2012 ,"'R4 - Spanish studies' ","'20' ","'Women' ",10
2012 ,"'R4 - Spanish studies' ","'21 and over' ","'Men' ",15
2012 ,"'R4 - Spanish studies' ","'21 and over' ","'Women' ",20
2012 ,"'R5 - Portuguese studies' ","'21 and over' ","'Women' ",5
2012 ,"'R6 - Scandinavian studies' ","'18' ","'Men' ",5
2012 ,"'R6 - Scandinavian studies' ","'18' ","'Women' ",5
2012 ,"'R6 - Scandinavian studies' ","'21 and over' ","'Men' ",5
2012 ,"'R7 - Russian and East European studies' ","'17 and under' ","'Women' ",5
2012 ,"'R7 - Russian and East European studies' ","'18' ","'Men' ",20
2012 ,"'R7 - Russian and East European studies' ","'18' ","'Women' ",15
2012 ,"'R7 - Russian and East European studies' ","'19' ","'Men' ",5
2012 ,"'R7 - Russian and East European studies' ","'19' ","'Women' ",5
2012 ,"'R7 - Russian and East European studies' ","'20' ","'Women' ",5
2012 ,"'R7 - Russian and East European studies' ","'21 and over' ","'Men' ",10
2012 ,"'R8 - European studies' ","'18' ","'Men' ",15
2012 ,"'R8 - European studies' ","'18' ","'Women' ",50
2012 ,"'R8 - European studies' ","'19' ","'Women' ",5
2012 ,"'R8 - European studies' ","'20' ","'Women' ",5
2012 ,"'R8 - European studies' ","'21 and over' ","'Women' ",5
2012 ,"'R9 - Others in European Langs,Lit and related' ","'17 and under' ","'Men' ",5
2012 ,"'R9 - Others in European Langs,Lit and related' ","'17 and under' ","'Women' ",10
2012 ,"'R9 - Others in European Langs,Lit and related' ","'18' ","'Men' ",225
2012 ,"'R9 - Others in European Langs,Lit and related' ","'18' ","'Women' ",570
2012 ,"'R9 - Others in European Langs,Lit and related' ","'19' ","'Men' ",50
2012 ,"'R9 - Others in European Langs,Lit and related' ","'19' ","'Women' ",90
2012 ,"'R9 - Others in European Langs,Lit and related' ","'20' ","'Men' ",10
2012 ,"'R9 - Others in European Langs,Lit and related' ","'20' ","'Women' ",20
2012 ,"'R9 - Others in European Langs,Lit and related' ","'21 and over' ","'Men' ",10
2012 ,"'R9 - Others in European Langs,Lit and related' ","'21 and over' ","'Women' ",15
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'17 and under' ","'Men' ",5
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'17 and under' ","'Women' ",25
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'18' ","'Men' ",345
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'18' ","'Women' ",990
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'19' ","'Men' ",65
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'19' ","'Women' ",155
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'20' ","'Men' ",10
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'20' ","'Women' ",20
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'21 and over' ","'Men' ",20
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'21 and over' ","'Women' ",25
2012 ,"'T1 - Chinese studies' ","'17 and under' ","'Women' ",5
2012 ,"'T1 - Chinese studies' ","'18' ","'Men' ",45
2012 ,"'T1 - Chinese studies' ","'18' ","'Women' ",50
2012 ,"'T1 - Chinese studies' ","'19' ","'Men' ",25
2012 ,"'T1 - Chinese studies' ","'19' ","'Women' ",15
2012 ,"'T1 - Chinese studies' ","'20' ","'Men' ",10
2012 ,"'T1 - Chinese studies' ","'20' ","'Women' ",10
2012 ,"'T1 - Chinese studies' ","'21 and over' ","'Men' ",10
2012 ,"'T1 - Chinese studies' ","'21 and over' ","'Women' ",5
2012 ,"'T2 - Japanese studies' ","'18' ","'Men' ",15
2012 ,"'T2 - Japanese studies' ","'18' ","'Women' ",55
2012 ,"'T2 - Japanese studies' ","'19' ","'Men' ",5
2012 ,"'T2 - Japanese studies' ","'19' ","'Women' ",20
2012 ,"'T2 - Japanese studies' ","'20' ","'Men' ",5
2012 ,"'T2 - Japanese studies' ","'20' ","'Women' ",5
2012 ,"'T2 - Japanese studies' ","'21 and over' ","'Men' ",25
2012 ,"'T2 - Japanese studies' ","'21 and over' ","'Women' ",10
2012 ,"'T3 - South Asian studies' ","'18' ","'Men' ",5
2012 ,"'T3 - South Asian studies' ","'18' ","'Women' ",10
2012 ,"'T3 - South Asian studies' ","'19' ","'Men' ",5
2012 ,"'T3 - South Asian studies' ","'19' ","'Women' ",10
2012 ,"'T3 - South Asian studies' ","'20' ","'Men' ",5
2012 ,"'T3 - South Asian studies' ","'21 and over' ","'Men' ",5
2012 ,"'T3 - South Asian studies' ","'21 and over' ","'Women' ",5
2012 ,"'T4 - Other Asian studies' ","'18' ","'Women' ",10
2012 ,"'T4 - Other Asian studies' ","'19' ","'Women' ",10
2012 ,"'T4 - Other Asian studies' ","'21 and over' ","'Men' ",5
2012 ,"'T4 - Other Asian studies' ","'21 and over' ","'Women' ",5
2012 ,"'T5 - African studies' ","'18' ","'Men' ",5
2012 ,"'T6 - Modern Middle Eastern studies' ","'18' ","'Men' ",20
2012 ,"'T6 - Modern Middle Eastern studies' ","'18' ","'Women' ",35
2012 ,"'T6 - Modern Middle Eastern studies' ","'19' ","'Men' ",5
2012 ,"'T6 - Modern Middle Eastern studies' ","'19' ","'Women' ",20
2012 ,"'T6 - Modern Middle Eastern studies' ","'20' ","'Women' ",5
2012 ,"'T6 - Modern Middle Eastern studies' ","'21 and over' ","'Men' ",10
2012 ,"'T6 - Modern Middle Eastern studies' ","'21 and over' ","'Women' ",15
2012 ,"'T7 - American studies' ","'18' ","'Men' ",120
2012 ,"'T7 - American studies' ","'18' ","'Women' ",230
2012 ,"'T7 - American studies' ","'19' ","'Men' ",30
2012 ,"'T7 - American studies' ","'19' ","'Women' ",35
2012 ,"'T7 - American studies' ","'20' ","'Men' ",5
2012 ,"'T7 - American studies' ","'20' ","'Women' ",5
2012 ,"'T7 - American studies' ","'21 and over' ","'Men' ",15
2012 ,"'T7 - American studies' ","'21 and over' ","'Women' ",15
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'18' ","'Men' ",40
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'18' ","'Women' ",100
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'19' ","'Men' ",5
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'19' ","'Women' ",15
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'20' ","'Women' ",5
2012 ,"'TT - Combinations within non-European Langs & related' ","'18' ","'Men' ",15
2012 ,"'TT - Combinations within non-European Langs & related' ","'18' ","'Women' ",40
2012 ,"'TT - Combinations within non-European Langs & related' ","'19' ","'Men' ",5
2012 ,"'TT - Combinations within non-European Langs & related' ","'19' ","'Women' ",10
2012 ,"'TT - Combinations within non-European Langs & related' ","'20' ","'Women' ",5
2012 ,"'TT - Combinations within non-European Langs & related' ","'21 and over' ","'Men' ",5
2012 ,"'TT - Combinations within non-European Langs & related' ","'21 and over' ","'Women' ",5
2012 ,"'V1 - History by Period' ","'17 and under' ","'Men' ",15
2012 ,"'V1 - History by Period' ","'17 and under' ","'Women' ",25
2012 ,"'V1 - History by Period' ","'18' ","'Men' ",3345
2012 ,"'V1 - History by Period' ","'18' ","'Women' ",3185
2012 ,"'V1 - History by Period' ","'19' ","'Men' ",720
2012 ,"'V1 - History by Period' ","'19' ","'Women' ",540
2012 ,"'V1 - History by Period' ","'20' ","'Men' ",155
2012 ,"'V1 - History by Period' ","'20' ","'Women' ",95
2012 ,"'V1 - History by Period' ","'21 and over' ","'Men' ",365
2012 ,"'V1 - History by Period' ","'21 and over' ","'Women' ",225
2012 ,"'V2 - History by Area' ","'18' ","'Men' ",20
2012 ,"'V2 - History by Area' ","'18' ","'Women' ",35
2012 ,"'V2 - History by Area' ","'19' ","'Men' ",10
2012 ,"'V2 - History by Area' ","'19' ","'Women' ",10
2012 ,"'V2 - History by Area' ","'20' ","'Men' ",5
2012 ,"'V2 - History by Area' ","'20' ","'Women' ",5
2012 ,"'V2 - History by Area' ","'21 and over' ","'Men' ",10
2012 ,"'V2 - History by Area' ","'21 and over' ","'Women' ",5
2012 ,"'V3 - History by Topic' ","'17 and under' ","'Women' ",10
2012 ,"'V3 - History by Topic' ","'18' ","'Men' ",90
2012 ,"'V3 - History by Topic' ","'18' ","'Women' ",550
2012 ,"'V3 - History by Topic' ","'19' ","'Men' ",55
2012 ,"'V3 - History by Topic' ","'19' ","'Women' ",215
2012 ,"'V3 - History by Topic' ","'20' ","'Men' ",15
2012 ,"'V3 - History by Topic' ","'20' ","'Women' ",50
2012 ,"'V3 - History by Topic' ","'21 and over' ","'Men' ",35
2012 ,"'V3 - History by Topic' ","'21 and over' ","'Women' ",105
2012 ,"'V4 - Archaeology' ","'18' ","'Men' ",105
2012 ,"'V4 - Archaeology' ","'18' ","'Women' ",165
2012 ,"'V4 - Archaeology' ","'19' ","'Men' ",50
2012 ,"'V4 - Archaeology' ","'19' ","'Women' ",40
2012 ,"'V4 - Archaeology' ","'20' ","'Men' ",15
2012 ,"'V4 - Archaeology' ","'20' ","'Women' ",10
2012 ,"'V4 - Archaeology' ","'21 and over' ","'Men' ",55
2012 ,"'V4 - Archaeology' ","'21 and over' ","'Women' ",45
2012 ,"'V5 - Philosophy' ","'17 and under' ","'Men' ",5
2012 ,"'V5 - Philosophy' ","'17 and under' ","'Women' ",5
2012 ,"'V5 - Philosophy' ","'18' ","'Men' ",470
2012 ,"'V5 - Philosophy' ","'18' ","'Women' ",445
2012 ,"'V5 - Philosophy' ","'19' ","'Men' ",160
2012 ,"'V5 - Philosophy' ","'19' ","'Women' ",115
2012 ,"'V5 - Philosophy' ","'20' ","'Men' ",60
2012 ,"'V5 - Philosophy' ","'20' ","'Women' ",20
2012 ,"'V5 - Philosophy' ","'21 and over' ","'Men' ",110
2012 ,"'V5 - Philosophy' ","'21 and over' ","'Women' ",35
2012 ,"'V6 - Theology and Religious studies' ","'17 and under' ","'Women' ",5
2012 ,"'V6 - Theology and Religious studies' ","'18' ","'Men' ",195
2012 ,"'V6 - Theology and Religious studies' ","'18' ","'Women' ",465
2012 ,"'V6 - Theology and Religious studies' ","'19' ","'Men' ",60
2012 ,"'V6 - Theology and Religious studies' ","'19' ","'Women' ",85
2012 ,"'V6 - Theology and Religious studies' ","'20' ","'Men' ",15
2012 ,"'V6 - Theology and Religious studies' ","'20' ","'Women' ",30
2012 ,"'V6 - Theology and Religious studies' ","'21 and over' ","'Men' ",145
2012 ,"'V6 - Theology and Religious studies' ","'21 and over' ","'Women' ",130
2012 ,"'V7 - Heritage studies' ","'18' ","'Women' ",5
2012 ,"'V9 - Others in Hist & Philosophical studies' ","'18' ","'Men' ",20
2012 ,"'V9 - Others in Hist & Philosophical studies' ","'18' ","'Women' ",30
2012 ,"'V9 - Others in Hist & Philosophical studies' ","'19' ","'Men' ",5
2012 ,"'V9 - Others in Hist & Philosophical studies' ","'19' ","'Women' ",10
2012 ,"'V9 - Others in Hist & Philosophical studies' ","'21 and over' ","'Men' ",5
2012 ,"'V9 - Others in Hist & Philosophical studies' ","'21 and over' ","'Women' ",5
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'17 and under' ","'Women' ",5
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'18' ","'Men' ",295
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'18' ","'Women' ",435
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'19' ","'Men' ",100
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'19' ","'Women' ",115
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'20' ","'Men' ",20
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'20' ","'Women' ",30
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'21 and over' ","'Men' ",90
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'21 and over' ","'Women' ",50
2012 ,"'W1 - Fine Art' ","'17 and under' ","'Women' ",15
2012 ,"'W1 - Fine Art' ","'18' ","'Men' ",165
2012 ,"'W1 - Fine Art' ","'18' ","'Women' ",755
2012 ,"'W1 - Fine Art' ","'19' ","'Men' ",425
2012 ,"'W1 - Fine Art' ","'19' ","'Women' ",1340
2012 ,"'W1 - Fine Art' ","'20' ","'Men' ",150
2012 ,"'W1 - Fine Art' ","'20' ","'Women' ",320
2012 ,"'W1 - Fine Art' ","'21 and over' ","'Men' ",355
2012 ,"'W1 - Fine Art' ","'21 and over' ","'Women' ",720
2012 ,"'W2 - Design studies' ","'17 and under' ","'Men' ",10
2012 ,"'W2 - Design studies' ","'17 and under' ","'Women' ",50
2012 ,"'W2 - Design studies' ","'18' ","'Men' ",1920
2012 ,"'W2 - Design studies' ","'18' ","'Women' ",3895
2012 ,"'W2 - Design studies' ","'19' ","'Men' ",1870
2012 ,"'W2 - Design studies' ","'19' ","'Women' ",4125
2012 ,"'W2 - Design studies' ","'20' ","'Men' ",730
2012 ,"'W2 - Design studies' ","'20' ","'Women' ",1320
2012 ,"'W2 - Design studies' ","'21 and over' ","'Men' ",1265
2012 ,"'W2 - Design studies' ","'21 and over' ","'Women' ",2145
2012 ,"'W3 - Music' ","'17 and under' ","'Men' ",25
2012 ,"'W3 - Music' ","'17 and under' ","'Women' ",20
2012 ,"'W3 - Music' ","'18' ","'Men' ",1540
2012 ,"'W3 - Music' ","'18' ","'Women' ",1130
2012 ,"'W3 - Music' ","'19' ","'Men' ",755
2012 ,"'W3 - Music' ","'19' ","'Women' ",340
2012 ,"'W3 - Music' ","'20' ","'Men' ",445
2012 ,"'W3 - Music' ","'20' ","'Women' ",145
2012 ,"'W3 - Music' ","'21 and over' ","'Men' ",930
2012 ,"'W3 - Music' ","'21 and over' ","'Women' ",260
2012 ,"'W4 - Drama' ","'17 and under' ","'Women' ",25
2012 ,"'W4 - Drama' ","'18' ","'Men' ",985
2012 ,"'W4 - Drama' ","'18' ","'Women' ",2510
2012 ,"'W4 - Drama' ","'19' ","'Men' ",475
2012 ,"'W4 - Drama' ","'19' ","'Women' ",1185
2012 ,"'W4 - Drama' ","'20' ","'Men' ",270
2012 ,"'W4 - Drama' ","'20' ","'Women' ",535
2012 ,"'W4 - Drama' ","'21 and over' ","'Men' ",405
2012 ,"'W4 - Drama' ","'21 and over' ","'Women' ",750
2012 ,"'W5 - Dance' ","'17 and under' ","'Women' ",5
2012 ,"'W5 - Dance' ","'18' ","'Men' ",60
2012 ,"'W5 - Dance' ","'18' ","'Women' ",700
2012 ,"'W5 - Dance' ","'19' ","'Men' ",25
2012 ,"'W5 - Dance' ","'19' ","'Women' ",255
2012 ,"'W5 - Dance' ","'20' ","'Men' ",20
2012 ,"'W5 - Dance' ","'20' ","'Women' ",100
2012 ,"'W5 - Dance' ","'21 and over' ","'Men' ",20
2012 ,"'W5 - Dance' ","'21 and over' ","'Women' ",145
2012 ,"'W6 - Cinematics and Photography' ","'17 and under' ","'Men' ",15
2012 ,"'W6 - Cinematics and Photography' ","'17 and under' ","'Women' ",25
2012 ,"'W6 - Cinematics and Photography' ","'18' ","'Men' ",1265
2012 ,"'W6 - Cinematics and Photography' ","'18' ","'Women' ",1755
2012 ,"'W6 - Cinematics and Photography' ","'19' ","'Men' ",870
2012 ,"'W6 - Cinematics and Photography' ","'19' ","'Women' ",1075
2012 ,"'W6 - Cinematics and Photography' ","'20' ","'Men' ",450
2012 ,"'W6 - Cinematics and Photography' ","'20' ","'Women' ",430
2012 ,"'W6 - Cinematics and Photography' ","'21 and over' ","'Men' ",895
2012 ,"'W6 - Cinematics and Photography' ","'21 and over' ","'Women' ",625
2012 ,"'W7 - Crafts' ","'18' ","'Men' ",10
2012 ,"'W7 - Crafts' ","'18' ","'Women' ",75
2012 ,"'W7 - Crafts' ","'19' ","'Men' ",15
2012 ,"'W7 - Crafts' ","'19' ","'Women' ",125
2012 ,"'W7 - Crafts' ","'20' ","'Men' ",10
2012 ,"'W7 - Crafts' ","'20' ","'Women' ",40
2012 ,"'W7 - Crafts' ","'21 and over' ","'Men' ",40
2012 ,"'W7 - Crafts' ","'21 and over' ","'Women' ",115
2012 ,"'W8 - Imaginative Writing' ","'18' ","'Men' ",130
2012 ,"'W8 - Imaginative Writing' ","'18' ","'Women' ",200
2012 ,"'W8 - Imaginative Writing' ","'19' ","'Men' ",65
2012 ,"'W8 - Imaginative Writing' ","'19' ","'Women' ",65
2012 ,"'W8 - Imaginative Writing' ","'20' ","'Men' ",35
2012 ,"'W8 - Imaginative Writing' ","'20' ","'Women' ",25
2012 ,"'W8 - Imaginative Writing' ","'21 and over' ","'Men' ",70
2012 ,"'W8 - Imaginative Writing' ","'21 and over' ","'Women' ",75
2012 ,"'W9 - Others in Creative Arts and Design' ","'17 and under' ","'Women' ",5
2012 ,"'W9 - Others in Creative Arts and Design' ","'18' ","'Men' ",45
2012 ,"'W9 - Others in Creative Arts and Design' ","'18' ","'Women' ",190
2012 ,"'W9 - Others in Creative Arts and Design' ","'19' ","'Men' ",40
2012 ,"'W9 - Others in Creative Arts and Design' ","'19' ","'Women' ",135
2012 ,"'W9 - Others in Creative Arts and Design' ","'20' ","'Men' ",35
2012 ,"'W9 - Others in Creative Arts and Design' ","'20' ","'Women' ",45
2012 ,"'W9 - Others in Creative Arts and Design' ","'21 and over' ","'Men' ",75
2012 ,"'W9 - Others in Creative Arts and Design' ","'21 and over' ","'Women' ",140
2012 ,"'WW - Combinations within Creative Arts and Design' ","'17 and under' ","'Women' ",5
2012 ,"'WW - Combinations within Creative Arts and Design' ","'18' ","'Men' ",325
2012 ,"'WW - Combinations within Creative Arts and Design' ","'18' ","'Women' ",905
2012 ,"'WW - Combinations within Creative Arts and Design' ","'19' ","'Men' ",215
2012 ,"'WW - Combinations within Creative Arts and Design' ","'19' ","'Women' ",540
2012 ,"'WW - Combinations within Creative Arts and Design' ","'20' ","'Men' ",120
2012 ,"'WW - Combinations within Creative Arts and Design' ","'20' ","'Women' ",210
2012 ,"'WW - Combinations within Creative Arts and Design' ","'21 and over' ","'Men' ",220
2012 ,"'WW - Combinations within Creative Arts and Design' ","'21 and over' ","'Women' ",335
2012 ,"'X1 - Training Teachers' ","'17 and under' ","'Women' ",15
2012 ,"'X1 - Training Teachers' ","'18' ","'Men' ",605
2012 ,"'X1 - Training Teachers' ","'18' ","'Women' ",3710
2012 ,"'X1 - Training Teachers' ","'19' ","'Men' ",225
2012 ,"'X1 - Training Teachers' ","'19' ","'Women' ",925
2012 ,"'X1 - Training Teachers' ","'20' ","'Men' ",95
2012 ,"'X1 - Training Teachers' ","'20' ","'Women' ",360
2012 ,"'X1 - Training Teachers' ","'21 and over' ","'Men' ",350
2012 ,"'X1 - Training Teachers' ","'21 and over' ","'Women' ",1265
2012 ,"'X2 - Research and Study Skills in Education' ","'20' ","'Women' ",5
2012 ,"'X2 - Research and Study Skills in Education' ","'21 and over' ","'Men' ",5
2012 ,"'X2 - Research and Study Skills in Education' ","'21 and over' ","'Women' ",60
2012 ,"'X3 - Academic studies in Education' ","'17 and under' ","'Women' ",20
2012 ,"'X3 - Academic studies in Education' ","'18' ","'Men' ",465
2012 ,"'X3 - Academic studies in Education' ","'18' ","'Women' ",3245
2012 ,"'X3 - Academic studies in Education' ","'19' ","'Men' ",230
2012 ,"'X3 - Academic studies in Education' ","'19' ","'Women' ",1435
2012 ,"'X3 - Academic studies in Education' ","'20' ","'Men' ",95
2012 ,"'X3 - Academic studies in Education' ","'20' ","'Women' ",665
2012 ,"'X3 - Academic studies in Education' ","'21 and over' ","'Men' ",280
2012 ,"'X3 - Academic studies in Education' ","'21 and over' ","'Women' ",2100
2012 ,"'X9 - Others in Education' ","'18' ","'Men' ",25
2012 ,"'X9 - Others in Education' ","'18' ","'Women' ",15
2012 ,"'X9 - Others in Education' ","'19' ","'Men' ",10
2012 ,"'X9 - Others in Education' ","'19' ","'Women' ",10
2012 ,"'X9 - Others in Education' ","'20' ","'Men' ",5
2012 ,"'X9 - Others in Education' ","'20' ","'Women' ",15
2012 ,"'X9 - Others in Education' ","'21 and over' ","'Men' ",5
2012 ,"'X9 - Others in Education' ","'21 and over' ","'Women' ",80
2012 ,"'XX - Combinations within Education' ","'18' ","'Men' ",55
2012 ,"'XX - Combinations within Education' ","'18' ","'Women' ",130
2012 ,"'XX - Combinations within Education' ","'19' ","'Men' ",20
2012 ,"'XX - Combinations within Education' ","'19' ","'Women' ",55
2012 ,"'XX - Combinations within Education' ","'20' ","'Men' ",10
2012 ,"'XX - Combinations within Education' ","'20' ","'Women' ",20
2012 ,"'XX - Combinations within Education' ","'21 and over' ","'Men' ",40
2012 ,"'XX - Combinations within Education' ","'21 and over' ","'Women' ",255
2012 ,"'Y Combs of arts/humanities' ","'17 and under' ","'Men' ",10
2012 ,"'Y Combs of arts/humanities' ","'17 and under' ","'Women' ",10
