"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Provider Country 2016 , Acceptance Route , Cycle Year"
"Coverage:   All"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_031_07.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Provider Country 2016 , Acceptance Route,Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'England' ","'Firm choice' ",5880
2011 ,"'F8 - Physical geographical sciences' ","'Scotland' ","'Insurance choice' ",10
2011 ,"'F8 - Physical geographical sciences' ","'Scotland' ","'Main scheme Clearing' ",5
2011 ,"'F8 - Physical geographical sciences' ","'Scotland' ","'RPA' ",10
2011 ,"'F8 - Physical geographical sciences' ","'Wales' ","'Firm choice' ",275
2011 ,"'F8 - Physical geographical sciences' ","'Wales' ","'Insurance choice' ",40
2011 ,"'F8 - Physical geographical sciences' ","'Wales' ","'Main scheme Clearing' ",35
2011 ,"'F9 - Others in Physical Sciences' ","'England' ","'Firm choice' ",75
2011 ,"'F9 - Others in Physical Sciences' ","'England' ","'Insurance choice' ",15
2011 ,"'F9 - Others in Physical Sciences' ","'England' ","'Other main scheme choice' ",15
2011 ,"'F9 - Others in Physical Sciences' ","'England' ","'Extra' ",10
2011 ,"'F9 - Others in Physical Sciences' ","'England' ","'Main scheme Clearing' ",40
2011 ,"'F9 - Others in Physical Sciences' ","'Scotland' ","'Firm choice' ",5
2011 ,"'F9 - Others in Physical Sciences' ","'Wales' ","'Firm choice' ",45
2011 ,"'F9 - Others in Physical Sciences' ","'Wales' ","'Insurance choice' ",5
2011 ,"'F9 - Others in Physical Sciences' ","'Wales' ","'Main scheme Clearing' ",10
2011 ,"'FF - Combinations within Physical Sciences' ","'England' ","'Firm choice' ",305
2011 ,"'FF - Combinations within Physical Sciences' ","'England' ","'Insurance choice' ",45
2011 ,"'FF - Combinations within Physical Sciences' ","'England' ","'Other main scheme choice' ",5
2011 ,"'FF - Combinations within Physical Sciences' ","'England' ","'Extra' ",5
2011 ,"'FF - Combinations within Physical Sciences' ","'England' ","'Main scheme Clearing' ",70
2011 ,"'FF - Combinations within Physical Sciences' ","'Scotland' ","'Firm choice' ",95
2011 ,"'FF - Combinations within Physical Sciences' ","'Scotland' ","'Insurance choice' ",5
2011 ,"'FF - Combinations within Physical Sciences' ","'Wales' ","'Firm choice' ",10
2011 ,"'FF - Combinations within Physical Sciences' ","'Wales' ","'Insurance choice' ",5
2011 ,"'FF - Combinations within Physical Sciences' ","'Wales' ","'Main scheme Clearing' ",5
2011 ,"'G1 - Mathematics' ","'England' ","'Firm choice' ",4560
2011 ,"'G1 - Mathematics' ","'England' ","'Insurance choice' ",1225
2011 ,"'G1 - Mathematics' ","'England' ","'Other main scheme choice' ",85
2011 ,"'G1 - Mathematics' ","'England' ","'Extra' ",75
2011 ,"'G1 - Mathematics' ","'England' ","'Adjustment' ",20
2011 ,"'G1 - Mathematics' ","'England' ","'Main scheme Clearing' ",655
2011 ,"'G1 - Mathematics' ","'England' ","'Direct Clearing' ",80
2011 ,"'G1 - Mathematics' ","'England' ","'RPA' ",45
2011 ,"'G1 - Mathematics' ","'Northern Ireland' ","'Firm choice' ",80
2011 ,"'G1 - Mathematics' ","'Northern Ireland' ","'Insurance choice' ",10
2011 ,"'G1 - Mathematics' ","'Scotland' ","'Firm choice' ",310
2011 ,"'G1 - Mathematics' ","'Scotland' ","'Insurance choice' ",35
2011 ,"'G1 - Mathematics' ","'Scotland' ","'Other main scheme choice' ",5
2011 ,"'G1 - Mathematics' ","'Scotland' ","'Extra' ",5
2011 ,"'G1 - Mathematics' ","'Scotland' ","'Main scheme Clearing' ",20
2011 ,"'G1 - Mathematics' ","'Wales' ","'Firm choice' ",215
2011 ,"'G1 - Mathematics' ","'Wales' ","'Insurance choice' ",45
2011 ,"'G1 - Mathematics' ","'Wales' ","'Other main scheme choice' ",5
2011 ,"'G1 - Mathematics' ","'Wales' ","'Extra' ",10
2011 ,"'G1 - Mathematics' ","'Wales' ","'Main scheme Clearing' ",80
2011 ,"'G1 - Mathematics' ","'Wales' ","'Direct Clearing' ",5
2011 ,"'G1 - Mathematics' ","'Wales' ","'RPA' ",10
2011 ,"'G2 - Operational Research' ","'England' ","'Firm choice' ",5
2011 ,"'G2 - Operational Research' ","'Scotland' ","'Firm choice' ",50
2011 ,"'G2 - Operational Research' ","'Scotland' ","'Extra' ",5
2011 ,"'G2 - Operational Research' ","'Scotland' ","'Main scheme Clearing' ",5
2011 ,"'G2 - Operational Research' ","'Scotland' ","'RPA' ",25
2011 ,"'G3 - Statistics' ","'England' ","'Firm choice' ",115
2011 ,"'G3 - Statistics' ","'England' ","'Insurance choice' ",15
2011 ,"'G3 - Statistics' ","'England' ","'Other main scheme choice' ",5
2011 ,"'G3 - Statistics' ","'England' ","'Extra' ",10
2011 ,"'G3 - Statistics' ","'England' ","'Main scheme Clearing' ",10
2011 ,"'G9 - Others in Mathematical Sciences' ","'England' ","'Firm choice' ",10
2011 ,"'GG - Combinations within Mathematical Sciences' ","'England' ","'Firm choice' ",235
2011 ,"'GG - Combinations within Mathematical Sciences' ","'England' ","'Insurance choice' ",55
2011 ,"'GG - Combinations within Mathematical Sciences' ","'England' ","'Other main scheme choice' ",10
2011 ,"'GG - Combinations within Mathematical Sciences' ","'England' ","'Main scheme Clearing' ",45
2011 ,"'GG - Combinations within Mathematical Sciences' ","'England' ","'Direct Clearing' ",10
2011 ,"'GG - Combinations within Mathematical Sciences' ","'England' ","'RPA' ",5
2011 ,"'GG - Combinations within Mathematical Sciences' ","'Northern Ireland' ","'Firm choice' ",5
2011 ,"'GG - Combinations within Mathematical Sciences' ","'Scotland' ","'Firm choice' ",100
2011 ,"'GG - Combinations within Mathematical Sciences' ","'Scotland' ","'Insurance choice' ",10
2011 ,"'GG - Combinations within Mathematical Sciences' ","'Scotland' ","'Other main scheme choice' ",5
2011 ,"'GG - Combinations within Mathematical Sciences' ","'Scotland' ","'Main scheme Clearing' ",10
2011 ,"'GG - Combinations within Mathematical Sciences' ","'Scotland' ","'Direct Clearing' ",5
2011 ,"'GG - Combinations within Mathematical Sciences' ","'Wales' ","'Firm choice' ",5
2011 ,"'H0 - Engineering: any area of study' ","'England' ","'Firm choice' ",80
2011 ,"'H0 - Engineering: any area of study' ","'England' ","'Insurance choice' ",5
2011 ,"'H0 - Engineering: any area of study' ","'England' ","'Other main scheme choice' ",5
2011 ,"'H0 - Engineering: any area of study' ","'England' ","'Extra' ",5
2011 ,"'H0 - Engineering: any area of study' ","'England' ","'Main scheme Clearing' ",5
2011 ,"'H0 - Engineering: any area of study' ","'England' ","'RPA' ",20
2011 ,"'H1 - General Engineering' ","'England' ","'Firm choice' ",1880
2011 ,"'H1 - General Engineering' ","'England' ","'Insurance choice' ",210
2011 ,"'H1 - General Engineering' ","'England' ","'Other main scheme choice' ",105
2011 ,"'H1 - General Engineering' ","'England' ","'Extra' ",35
2011 ,"'H1 - General Engineering' ","'England' ","'Main scheme Clearing' ",225
2011 ,"'H1 - General Engineering' ","'England' ","'Direct Clearing' ",50
2011 ,"'H1 - General Engineering' ","'England' ","'RPA' ",35
2011 ,"'H1 - General Engineering' ","'Northern Ireland' ","'Firm choice' ",40
2011 ,"'H1 - General Engineering' ","'Northern Ireland' ","'Insurance choice' ",5
2011 ,"'H1 - General Engineering' ","'Scotland' ","'Firm choice' ",145
2011 ,"'H1 - General Engineering' ","'Scotland' ","'Insurance choice' ",15
2011 ,"'H1 - General Engineering' ","'Scotland' ","'Other main scheme choice' ",5
2011 ,"'H1 - General Engineering' ","'Scotland' ","'Main scheme Clearing' ",5
2011 ,"'H1 - General Engineering' ","'Scotland' ","'RPA' ",15
2011 ,"'H1 - General Engineering' ","'Wales' ","'Firm choice' ",70
2011 ,"'H1 - General Engineering' ","'Wales' ","'Insurance choice' ",15
2011 ,"'H1 - General Engineering' ","'Wales' ","'Other main scheme choice' ",10
2011 ,"'H1 - General Engineering' ","'Wales' ","'Extra' ",5
2011 ,"'H1 - General Engineering' ","'Wales' ","'Main scheme Clearing' ",20
2011 ,"'H1 - General Engineering' ","'Wales' ","'Direct Clearing' ",5
2011 ,"'H1 - General Engineering' ","'Wales' ","'RPA' ",10
2011 ,"'H2 - Civil Engineering' ","'England' ","'Firm choice' ",2280
2011 ,"'H2 - Civil Engineering' ","'England' ","'Insurance choice' ",490
2011 ,"'H2 - Civil Engineering' ","'England' ","'Other main scheme choice' ",165
2011 ,"'H2 - Civil Engineering' ","'England' ","'Extra' ",35
2011 ,"'H2 - Civil Engineering' ","'England' ","'Main scheme Clearing' ",450
2011 ,"'H2 - Civil Engineering' ","'England' ","'Direct Clearing' ",105
2011 ,"'H2 - Civil Engineering' ","'England' ","'RPA' ",135
2011 ,"'H2 - Civil Engineering' ","'Northern Ireland' ","'Firm choice' ",95
2011 ,"'H2 - Civil Engineering' ","'Northern Ireland' ","'Insurance choice' ",30
2011 ,"'H2 - Civil Engineering' ","'Northern Ireland' ","'Main scheme Clearing' ",40
2011 ,"'H2 - Civil Engineering' ","'Northern Ireland' ","'RPA' ",5
2011 ,"'H2 - Civil Engineering' ","'Scotland' ","'Firm choice' ",450
2011 ,"'H2 - Civil Engineering' ","'Scotland' ","'Insurance choice' ",75
2011 ,"'H2 - Civil Engineering' ","'Scotland' ","'Other main scheme choice' ",20
2011 ,"'H2 - Civil Engineering' ","'Scotland' ","'Extra' ",15
2011 ,"'H2 - Civil Engineering' ","'Scotland' ","'Main scheme Clearing' ",25
2011 ,"'H2 - Civil Engineering' ","'Scotland' ","'RPA' ",70
2011 ,"'H2 - Civil Engineering' ","'Wales' ","'Firm choice' ",160
2011 ,"'H2 - Civil Engineering' ","'Wales' ","'Insurance choice' ",25
2011 ,"'H2 - Civil Engineering' ","'Wales' ","'Other main scheme choice' ",20
2011 ,"'H2 - Civil Engineering' ","'Wales' ","'Extra' ",10
2011 ,"'H2 - Civil Engineering' ","'Wales' ","'Main scheme Clearing' ",75
2011 ,"'H2 - Civil Engineering' ","'Wales' ","'Direct Clearing' ",10
2011 ,"'H2 - Civil Engineering' ","'Wales' ","'RPA' ",50
2011 ,"'H3 - Mechanical Engineering' ","'England' ","'Firm choice' ",3465
2011 ,"'H3 - Mechanical Engineering' ","'England' ","'Insurance choice' ",795
2011 ,"'H3 - Mechanical Engineering' ","'England' ","'Other main scheme choice' ",250
2011 ,"'H3 - Mechanical Engineering' ","'England' ","'Extra' ",60
2011 ,"'H3 - Mechanical Engineering' ","'England' ","'Adjustment' ",5
2011 ,"'H3 - Mechanical Engineering' ","'England' ","'Main scheme Clearing' ",585
2011 ,"'H3 - Mechanical Engineering' ","'England' ","'Direct Clearing' ",120
2011 ,"'H3 - Mechanical Engineering' ","'England' ","'RPA' ",120
2011 ,"'H3 - Mechanical Engineering' ","'Northern Ireland' ","'Firm choice' ",90
2011 ,"'H3 - Mechanical Engineering' ","'Northern Ireland' ","'Insurance choice' ",35
2011 ,"'H3 - Mechanical Engineering' ","'Northern Ireland' ","'Main scheme Clearing' ",5
2011 ,"'H3 - Mechanical Engineering' ","'Northern Ireland' ","'RPA' ",5
2011 ,"'H3 - Mechanical Engineering' ","'Scotland' ","'Firm choice' ",620
2011 ,"'H3 - Mechanical Engineering' ","'Scotland' ","'Insurance choice' ",90
2011 ,"'H3 - Mechanical Engineering' ","'Scotland' ","'Other main scheme choice' ",10
2011 ,"'H3 - Mechanical Engineering' ","'Scotland' ","'Extra' ",5
2011 ,"'H3 - Mechanical Engineering' ","'Scotland' ","'Main scheme Clearing' ",10
2011 ,"'H3 - Mechanical Engineering' ","'Scotland' ","'RPA' ",35
2011 ,"'H3 - Mechanical Engineering' ","'Wales' ","'Firm choice' ",200
2011 ,"'H3 - Mechanical Engineering' ","'Wales' ","'Insurance choice' ",35
2011 ,"'H3 - Mechanical Engineering' ","'Wales' ","'Other main scheme choice' ",15
2011 ,"'H3 - Mechanical Engineering' ","'Wales' ","'Extra' ",5
2011 ,"'H3 - Mechanical Engineering' ","'Wales' ","'Main scheme Clearing' ",75
2011 ,"'H3 - Mechanical Engineering' ","'Wales' ","'Direct Clearing' ",15
2011 ,"'H3 - Mechanical Engineering' ","'Wales' ","'RPA' ",65
2011 ,"'H4 - Aerospace Engineering' ","'England' ","'Firm choice' ",1410
2011 ,"'H4 - Aerospace Engineering' ","'England' ","'Insurance choice' ",305
2011 ,"'H4 - Aerospace Engineering' ","'England' ","'Other main scheme choice' ",105
2011 ,"'H4 - Aerospace Engineering' ","'England' ","'Extra' ",15
2011 ,"'H4 - Aerospace Engineering' ","'England' ","'Main scheme Clearing' ",200
2011 ,"'H4 - Aerospace Engineering' ","'England' ","'Direct Clearing' ",25
2011 ,"'H4 - Aerospace Engineering' ","'England' ","'RPA' ",20
2011 ,"'H4 - Aerospace Engineering' ","'Northern Ireland' ","'Firm choice' ",40
2011 ,"'H4 - Aerospace Engineering' ","'Northern Ireland' ","'Insurance choice' ",10
2011 ,"'H4 - Aerospace Engineering' ","'Scotland' ","'Firm choice' ",110
2011 ,"'H4 - Aerospace Engineering' ","'Scotland' ","'Insurance choice' ",10
2011 ,"'H4 - Aerospace Engineering' ","'Scotland' ","'Other main scheme choice' ",5
2011 ,"'H4 - Aerospace Engineering' ","'Scotland' ","'Main scheme Clearing' ",5
2011 ,"'H4 - Aerospace Engineering' ","'Scotland' ","'Direct Clearing' ",5
2011 ,"'H4 - Aerospace Engineering' ","'Scotland' ","'RPA' ",85
2011 ,"'H4 - Aerospace Engineering' ","'Wales' ","'Firm choice' ",75
2011 ,"'H4 - Aerospace Engineering' ","'Wales' ","'Insurance choice' ",20
2011 ,"'H4 - Aerospace Engineering' ","'Wales' ","'Main scheme Clearing' ",50
2011 ,"'H4 - Aerospace Engineering' ","'Wales' ","'Direct Clearing' ",5
2011 ,"'H4 - Aerospace Engineering' ","'Wales' ","'RPA' ",30
2011 ,"'H5 - Naval Architecture' ","'England' ","'Firm choice' ",85
2011 ,"'H5 - Naval Architecture' ","'England' ","'Insurance choice' ",5
2011 ,"'H5 - Naval Architecture' ","'England' ","'Other main scheme choice' ",5
2011 ,"'H5 - Naval Architecture' ","'England' ","'RPA' ",5
2011 ,"'H5 - Naval Architecture' ","'Scotland' ","'Firm choice' ",20
2011 ,"'H6 - Electronic and Electrical Engineering' ","'England' ","'Firm choice' ",2390
2011 ,"'H6 - Electronic and Electrical Engineering' ","'England' ","'Insurance choice' ",370
2011 ,"'H6 - Electronic and Electrical Engineering' ","'England' ","'Other main scheme choice' ",230
2011 ,"'H6 - Electronic and Electrical Engineering' ","'England' ","'Extra' ",40
2011 ,"'H6 - Electronic and Electrical Engineering' ","'England' ","'Main scheme Clearing' ",480
2011 ,"'H6 - Electronic and Electrical Engineering' ","'England' ","'Direct Clearing' ",130
2011 ,"'H6 - Electronic and Electrical Engineering' ","'England' ","'RPA' ",260
2011 ,"'H6 - Electronic and Electrical Engineering' ","'Northern Ireland' ","'Firm choice' ",70
2011 ,"'H6 - Electronic and Electrical Engineering' ","'Northern Ireland' ","'Insurance choice' ",15
2011 ,"'H6 - Electronic and Electrical Engineering' ","'Northern Ireland' ","'RPA' ",20
2011 ,"'H6 - Electronic and Electrical Engineering' ","'Scotland' ","'Firm choice' ",430
2011 ,"'H6 - Electronic and Electrical Engineering' ","'Scotland' ","'Insurance choice' ",50
2011 ,"'H6 - Electronic and Electrical Engineering' ","'Scotland' ","'Other main scheme choice' ",35
2011 ,"'H6 - Electronic and Electrical Engineering' ","'Scotland' ","'Main scheme Clearing' ",20
2011 ,"'H6 - Electronic and Electrical Engineering' ","'Scotland' ","'Direct Clearing' ",10
2011 ,"'H6 - Electronic and Electrical Engineering' ","'Scotland' ","'RPA' ",155
2011 ,"'H6 - Electronic and Electrical Engineering' ","'Wales' ","'Firm choice' ",135
2011 ,"'H6 - Electronic and Electrical Engineering' ","'Wales' ","'Insurance choice' ",35
2011 ,"'H6 - Electronic and Electrical Engineering' ","'Wales' ","'Other main scheme choice' ",10
2011 ,"'H6 - Electronic and Electrical Engineering' ","'Wales' ","'Extra' ",5
2011 ,"'H6 - Electronic and Electrical Engineering' ","'Wales' ","'Main scheme Clearing' ",40
2011 ,"'H6 - Electronic and Electrical Engineering' ","'Wales' ","'Direct Clearing' ",10
2011 ,"'H6 - Electronic and Electrical Engineering' ","'Wales' ","'RPA' ",65
2011 ,"'H7 - Production and Manufacturing Engineering' ","'England' ","'Firm choice' ",440
2011 ,"'H7 - Production and Manufacturing Engineering' ","'England' ","'Insurance choice' ",45
2011 ,"'H7 - Production and Manufacturing Engineering' ","'England' ","'Other main scheme choice' ",20
2011 ,"'H7 - Production and Manufacturing Engineering' ","'England' ","'Extra' ",15
2011 ,"'H7 - Production and Manufacturing Engineering' ","'England' ","'Main scheme Clearing' ",35
2011 ,"'H7 - Production and Manufacturing Engineering' ","'England' ","'Direct Clearing' ",15
2011 ,"'H7 - Production and Manufacturing Engineering' ","'England' ","'RPA' ",15
2011 ,"'H7 - Production and Manufacturing Engineering' ","'Northern Ireland' ","'Firm choice' ",15
2011 ,"'H7 - Production and Manufacturing Engineering' ","'Northern Ireland' ","'Insurance choice' ",5
2011 ,"'H7 - Production and Manufacturing Engineering' ","'Northern Ireland' ","'RPA' ",5
2011 ,"'H7 - Production and Manufacturing Engineering' ","'Scotland' ","'Firm choice' ",70
2011 ,"'H7 - Production and Manufacturing Engineering' ","'Scotland' ","'Insurance choice' ",15
2011 ,"'H7 - Production and Manufacturing Engineering' ","'Scotland' ","'Extra' ",5
2011 ,"'H7 - Production and Manufacturing Engineering' ","'Scotland' ","'Main scheme Clearing' ",5
2011 ,"'H7 - Production and Manufacturing Engineering' ","'Scotland' ","'RPA' ",25
2011 ,"'H8 - Chemical,Process and Energy Engineering' ","'England' ","'Firm choice' ",1130
2011 ,"'H8 - Chemical,Process and Energy Engineering' ","'England' ","'Insurance choice' ",190
2011 ,"'H8 - Chemical,Process and Energy Engineering' ","'England' ","'Other main scheme choice' ",35
2011 ,"'H8 - Chemical,Process and Energy Engineering' ","'England' ","'Extra' ",30
2011 ,"'H8 - Chemical,Process and Energy Engineering' ","'England' ","'Adjustment' ",5
2011 ,"'H8 - Chemical,Process and Energy Engineering' ","'England' ","'Main scheme Clearing' ",175
2011 ,"'H8 - Chemical,Process and Energy Engineering' ","'England' ","'Direct Clearing' ",30
2011 ,"'H8 - Chemical,Process and Energy Engineering' ","'England' ","'RPA' ",25
2011 ,"'H8 - Chemical,Process and Energy Engineering' ","'Northern Ireland' ","'Firm choice' ",40
2011 ,"'H8 - Chemical,Process and Energy Engineering' ","'Northern Ireland' ","'Insurance choice' ",5
2011 ,"'H8 - Chemical,Process and Energy Engineering' ","'Northern Ireland' ","'RPA' ",10
2011 ,"'H8 - Chemical,Process and Energy Engineering' ","'Scotland' ","'Firm choice' ",290
2011 ,"'H8 - Chemical,Process and Energy Engineering' ","'Scotland' ","'Insurance choice' ",35
2011 ,"'H8 - Chemical,Process and Energy Engineering' ","'Scotland' ","'Other main scheme choice' ",10
2011 ,"'H8 - Chemical,Process and Energy Engineering' ","'Scotland' ","'Main scheme Clearing' ",15
2011 ,"'H8 - Chemical,Process and Energy Engineering' ","'Scotland' ","'Direct Clearing' ",5
2011 ,"'H8 - Chemical,Process and Energy Engineering' ","'Scotland' ","'RPA' ",20
2011 ,"'H8 - Chemical,Process and Energy Engineering' ","'Wales' ","'Firm choice' ",15
2011 ,"'H8 - Chemical,Process and Energy Engineering' ","'Wales' ","'Insurance choice' ",5
2011 ,"'H8 - Chemical,Process and Energy Engineering' ","'Wales' ","'Other main scheme choice' ",5
2011 ,"'H8 - Chemical,Process and Energy Engineering' ","'Wales' ","'Main scheme Clearing' ",40
2011 ,"'H8 - Chemical,Process and Energy Engineering' ","'Wales' ","'RPA' ",10
2011 ,"'H9 - Others in Engineering' ","'England' ","'Firm choice' ",10
2011 ,"'H9 - Others in Engineering' ","'England' ","'Extra' ",5
2011 ,"'H9 - Others in Engineering' ","'England' ","'Main scheme Clearing' ",5
2011 ,"'H9 - Others in Engineering' ","'England' ","'Direct Clearing' ",5
2011 ,"'H9 - Others in Engineering' ","'England' ","'RPA' ",10
2011 ,"'HH - Combinations within Engineering' ","'England' ","'Firm choice' ",370
2011 ,"'HH - Combinations within Engineering' ","'England' ","'Insurance choice' ",45
2011 ,"'HH - Combinations within Engineering' ","'England' ","'Other main scheme choice' ",25
2011 ,"'HH - Combinations within Engineering' ","'England' ","'Extra' ",10
2011 ,"'HH - Combinations within Engineering' ","'England' ","'Main scheme Clearing' ",55
2011 ,"'HH - Combinations within Engineering' ","'England' ","'Direct Clearing' ",20
2011 ,"'HH - Combinations within Engineering' ","'England' ","'RPA' ",25
2011 ,"'HH - Combinations within Engineering' ","'Northern Ireland' ","'Firm choice' ",45
2011 ,"'HH - Combinations within Engineering' ","'Northern Ireland' ","'RPA' ",10
2011 ,"'HH - Combinations within Engineering' ","'Scotland' ","'Firm choice' ",115
2011 ,"'HH - Combinations within Engineering' ","'Scotland' ","'Insurance choice' ",10
2011 ,"'HH - Combinations within Engineering' ","'Scotland' ","'Other main scheme choice' ",5
2011 ,"'HH - Combinations within Engineering' ","'Scotland' ","'Main scheme Clearing' ",5
2011 ,"'HH - Combinations within Engineering' ","'Wales' ","'Firm choice' ",30
2011 ,"'HH - Combinations within Engineering' ","'Wales' ","'Insurance choice' ",5
