"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Summary Level) , Ethnic Group (Summary Level) , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_022_07.pdf"
 
Cycle Year,Subject Group (Summary Level) , Ethnic Group (Summary Level) , Acceptance Route,Number of Acceptances,
2007 ,"'Group A Medicine and Dentistry' ","'Asian' ","'Firm choice' ",1725
2012 ,"'Group N Business and Admin studies' ","'Unknown' ","'Other main scheme choice' ",15
2012 ,"'Group N Business and Admin studies' ","'Unknown' ","'Main scheme Clearing' ",45
2012 ,"'Group N Business and Admin studies' ","'Unknown' ","'Direct Clearing' ",40
2012 ,"'Group N Business and Admin studies' ","'Unknown' ","'RPA' ",415
2012 ,"'Group P Mass Communication and Documentation' ","'Asian' ","'Firm choice' ",305
2012 ,"'Group P Mass Communication and Documentation' ","'Asian' ","'Insurance choice' ",30
2012 ,"'Group P Mass Communication and Documentation' ","'Asian' ","'Other main scheme choice' ",10
2012 ,"'Group P Mass Communication and Documentation' ","'Asian' ","'Extra' ",10
2012 ,"'Group P Mass Communication and Documentation' ","'Asian' ","'Adjustment' ",5
2012 ,"'Group P Mass Communication and Documentation' ","'Asian' ","'Main scheme Clearing' ",95
2012 ,"'Group P Mass Communication and Documentation' ","'Asian' ","'Direct Clearing' ",20
2012 ,"'Group P Mass Communication and Documentation' ","'Asian' ","'RPA' ",25
2012 ,"'Group P Mass Communication and Documentation' ","'Black' ","'Firm choice' ",490
2012 ,"'Group P Mass Communication and Documentation' ","'Black' ","'Insurance choice' ",70
2012 ,"'Group P Mass Communication and Documentation' ","'Black' ","'Other main scheme choice' ",45
2012 ,"'Group P Mass Communication and Documentation' ","'Black' ","'Extra' ",15
2012 ,"'Group P Mass Communication and Documentation' ","'Black' ","'Main scheme Clearing' ",145
2012 ,"'Group P Mass Communication and Documentation' ","'Black' ","'Direct Clearing' ",60
2012 ,"'Group P Mass Communication and Documentation' ","'Black' ","'RPA' ",50
2012 ,"'Group P Mass Communication and Documentation' ","'Mixed' ","'Firm choice' ",310
2012 ,"'Group P Mass Communication and Documentation' ","'Mixed' ","'Insurance choice' ",25
2012 ,"'Group P Mass Communication and Documentation' ","'Mixed' ","'Other main scheme choice' ",5
2012 ,"'Group P Mass Communication and Documentation' ","'Mixed' ","'Extra' ",10
2012 ,"'Group P Mass Communication and Documentation' ","'Mixed' ","'Adjustment' ",5
2012 ,"'Group P Mass Communication and Documentation' ","'Mixed' ","'Main scheme Clearing' ",50
2012 ,"'Group P Mass Communication and Documentation' ","'Mixed' ","'Direct Clearing' ",15
2012 ,"'Group P Mass Communication and Documentation' ","'Mixed' ","'RPA' ",20
2012 ,"'Group P Mass Communication and Documentation' ","'White' ","'Firm choice' ",5890
2012 ,"'Group P Mass Communication and Documentation' ","'White' ","'Insurance choice' ",365
2012 ,"'Group P Mass Communication and Documentation' ","'White' ","'Other main scheme choice' ",140
2012 ,"'Group P Mass Communication and Documentation' ","'White' ","'Extra' ",75
2012 ,"'Group P Mass Communication and Documentation' ","'White' ","'Adjustment' ",15
2012 ,"'Group P Mass Communication and Documentation' ","'White' ","'Main scheme Clearing' ",575
2012 ,"'Group P Mass Communication and Documentation' ","'White' ","'Direct Clearing' ",165
2012 ,"'Group P Mass Communication and Documentation' ","'White' ","'RPA' ",150
2012 ,"'Group P Mass Communication and Documentation' ","'Other' ","'Firm choice' ",65
2012 ,"'Group P Mass Communication and Documentation' ","'Other' ","'Insurance choice' ",10
2012 ,"'Group P Mass Communication and Documentation' ","'Other' ","'Other main scheme choice' ",5
2012 ,"'Group P Mass Communication and Documentation' ","'Other' ","'Main scheme Clearing' ",25
2012 ,"'Group P Mass Communication and Documentation' ","'Other' ","'Direct Clearing' ",10
2012 ,"'Group P Mass Communication and Documentation' ","'Other' ","'RPA' ",10
2012 ,"'Group P Mass Communication and Documentation' ","'Unknown' ","'Firm choice' ",25
2012 ,"'Group P Mass Communication and Documentation' ","'Unknown' ","'Insurance choice' ",5
2012 ,"'Group P Mass Communication and Documentation' ","'Unknown' ","'Other main scheme choice' ",5
2012 ,"'Group P Mass Communication and Documentation' ","'Unknown' ","'Main scheme Clearing' ",5
2012 ,"'Group P Mass Communication and Documentation' ","'Unknown' ","'Direct Clearing' ",5
2012 ,"'Group P Mass Communication and Documentation' ","'Unknown' ","'RPA' ",35
2012 ,"'Group Q Linguistics, Classics and related' ","'Asian' ","'Firm choice' ",405
2012 ,"'Group Q Linguistics, Classics and related' ","'Asian' ","'Insurance choice' ",60
2012 ,"'Group Q Linguistics, Classics and related' ","'Asian' ","'Other main scheme choice' ",15
2012 ,"'Group Q Linguistics, Classics and related' ","'Asian' ","'Extra' ",15
2012 ,"'Group Q Linguistics, Classics and related' ","'Asian' ","'Adjustment' ",10
2012 ,"'Group Q Linguistics, Classics and related' ","'Asian' ","'Main scheme Clearing' ",120
2012 ,"'Group Q Linguistics, Classics and related' ","'Asian' ","'Direct Clearing' ",15
2012 ,"'Group Q Linguistics, Classics and related' ","'Asian' ","'RPA' ",10
2012 ,"'Group Q Linguistics, Classics and related' ","'Black' ","'Firm choice' ",165
2012 ,"'Group Q Linguistics, Classics and related' ","'Black' ","'Insurance choice' ",35
2012 ,"'Group Q Linguistics, Classics and related' ","'Black' ","'Other main scheme choice' ",5
2012 ,"'Group Q Linguistics, Classics and related' ","'Black' ","'Adjustment' ",5
2012 ,"'Group Q Linguistics, Classics and related' ","'Black' ","'Main scheme Clearing' ",45
2012 ,"'Group Q Linguistics, Classics and related' ","'Black' ","'Direct Clearing' ",15
2012 ,"'Group Q Linguistics, Classics and related' ","'Black' ","'RPA' ",10
2012 ,"'Group Q Linguistics, Classics and related' ","'Mixed' ","'Firm choice' ",390
2012 ,"'Group Q Linguistics, Classics and related' ","'Mixed' ","'Insurance choice' ",25
2012 ,"'Group Q Linguistics, Classics and related' ","'Mixed' ","'Other main scheme choice' ",5
2012 ,"'Group Q Linguistics, Classics and related' ","'Mixed' ","'Extra' ",5
2012 ,"'Group Q Linguistics, Classics and related' ","'Mixed' ","'Adjustment' ",5
2012 ,"'Group Q Linguistics, Classics and related' ","'Mixed' ","'Main scheme Clearing' ",30
2012 ,"'Group Q Linguistics, Classics and related' ","'Mixed' ","'Direct Clearing' ",10
2012 ,"'Group Q Linguistics, Classics and related' ","'Mixed' ","'RPA' ",5
2012 ,"'Group Q Linguistics, Classics and related' ","'White' ","'Firm choice' ",7950
2012 ,"'Group Q Linguistics, Classics and related' ","'White' ","'Insurance choice' ",625
2012 ,"'Group Q Linguistics, Classics and related' ","'White' ","'Other main scheme choice' ",100
2012 ,"'Group Q Linguistics, Classics and related' ","'White' ","'Extra' ",90
2012 ,"'Group Q Linguistics, Classics and related' ","'White' ","'Adjustment' ",70
2012 ,"'Group Q Linguistics, Classics and related' ","'White' ","'Main scheme Clearing' ",560
2012 ,"'Group Q Linguistics, Classics and related' ","'White' ","'Direct Clearing' ",140
2012 ,"'Group Q Linguistics, Classics and related' ","'White' ","'RPA' ",115
2012 ,"'Group Q Linguistics, Classics and related' ","'Other' ","'Firm choice' ",60
2012 ,"'Group Q Linguistics, Classics and related' ","'Other' ","'Insurance choice' ",10
2012 ,"'Group Q Linguistics, Classics and related' ","'Other' ","'Other main scheme choice' ",5
2012 ,"'Group Q Linguistics, Classics and related' ","'Other' ","'Extra' ",5
2012 ,"'Group Q Linguistics, Classics and related' ","'Other' ","'Main scheme Clearing' ",10
2012 ,"'Group Q Linguistics, Classics and related' ","'Other' ","'Direct Clearing' ",5
2012 ,"'Group Q Linguistics, Classics and related' ","'Other' ","'RPA' ",5
2012 ,"'Group Q Linguistics, Classics and related' ","'Unknown' ","'Firm choice' ",75
2012 ,"'Group Q Linguistics, Classics and related' ","'Unknown' ","'Insurance choice' ",5
2012 ,"'Group Q Linguistics, Classics and related' ","'Unknown' ","'Main scheme Clearing' ",10
2012 ,"'Group Q Linguistics, Classics and related' ","'Unknown' ","'RPA' ",35
2012 ,"'Group R European Languages, Literature and related' ","'Asian' ","'Firm choice' ",55
2012 ,"'Group R European Languages, Literature and related' ","'Asian' ","'Insurance choice' ",5
2012 ,"'Group R European Languages, Literature and related' ","'Asian' ","'Main scheme Clearing' ",15
2012 ,"'Group R European Languages, Literature and related' ","'Black' ","'Firm choice' ",35
2012 ,"'Group R European Languages, Literature and related' ","'Black' ","'Insurance choice' ",10
2012 ,"'Group R European Languages, Literature and related' ","'Black' ","'Main scheme Clearing' ",15
2012 ,"'Group R European Languages, Literature and related' ","'Black' ","'RPA' ",5
2012 ,"'Group R European Languages, Literature and related' ","'Mixed' ","'Firm choice' ",130
2012 ,"'Group R European Languages, Literature and related' ","'Mixed' ","'Insurance choice' ",10
2012 ,"'Group R European Languages, Literature and related' ","'Mixed' ","'Main scheme Clearing' ",15
2012 ,"'Group R European Languages, Literature and related' ","'White' ","'Firm choice' ",2675
2012 ,"'Group R European Languages, Literature and related' ","'White' ","'Insurance choice' ",245
2012 ,"'Group R European Languages, Literature and related' ","'White' ","'Other main scheme choice' ",15
2012 ,"'Group R European Languages, Literature and related' ","'White' ","'Extra' ",15
2012 ,"'Group R European Languages, Literature and related' ","'White' ","'Adjustment' ",25
2012 ,"'Group R European Languages, Literature and related' ","'White' ","'Main scheme Clearing' ",245
2012 ,"'Group R European Languages, Literature and related' ","'White' ","'Direct Clearing' ",20
2012 ,"'Group R European Languages, Literature and related' ","'White' ","'RPA' ",15
2012 ,"'Group R European Languages, Literature and related' ","'Other' ","'Firm choice' ",25
2012 ,"'Group R European Languages, Literature and related' ","'Other' ","'Insurance choice' ",5
2012 ,"'Group R European Languages, Literature and related' ","'Other' ","'Main scheme Clearing' ",5
2012 ,"'Group R European Languages, Literature and related' ","'Unknown' ","'Firm choice' ",30
2012 ,"'Group R European Languages, Literature and related' ","'Unknown' ","'Main scheme Clearing' ",5
2012 ,"'Group R European Languages, Literature and related' ","'Unknown' ","'RPA' ",10
2012 ,"'Group T Non-European Languages, Literature and related' ","'Asian' ","'Firm choice' ",40
2012 ,"'Group T Non-European Languages, Literature and related' ","'Asian' ","'Insurance choice' ",5
2012 ,"'Group T Non-European Languages, Literature and related' ","'Asian' ","'Main scheme Clearing' ",20
2012 ,"'Group T Non-European Languages, Literature and related' ","'Black' ","'Firm choice' ",15
2012 ,"'Group T Non-European Languages, Literature and related' ","'Black' ","'Insurance choice' ",5
2012 ,"'Group T Non-European Languages, Literature and related' ","'Black' ","'Main scheme Clearing' ",5
2012 ,"'Group T Non-European Languages, Literature and related' ","'Mixed' ","'Firm choice' ",45
2012 ,"'Group T Non-European Languages, Literature and related' ","'Mixed' ","'Insurance choice' ",5
2012 ,"'Group T Non-European Languages, Literature and related' ","'Mixed' ","'Main scheme Clearing' ",5
2012 ,"'Group T Non-European Languages, Literature and related' ","'White' ","'Firm choice' ",745
2012 ,"'Group T Non-European Languages, Literature and related' ","'White' ","'Insurance choice' ",50
2012 ,"'Group T Non-European Languages, Literature and related' ","'White' ","'Other main scheme choice' ",5
2012 ,"'Group T Non-European Languages, Literature and related' ","'White' ","'Extra' ",5
2012 ,"'Group T Non-European Languages, Literature and related' ","'White' ","'Main scheme Clearing' ",80
2012 ,"'Group T Non-European Languages, Literature and related' ","'White' ","'Direct Clearing' ",10
2012 ,"'Group T Non-European Languages, Literature and related' ","'White' ","'RPA' ",5
2012 ,"'Group T Non-European Languages, Literature and related' ","'Other' ","'Firm choice' ",10
2012 ,"'Group T Non-European Languages, Literature and related' ","'Other' ","'Main scheme Clearing' ",5
2012 ,"'Group T Non-European Languages, Literature and related' ","'Unknown' ","'Firm choice' ",15
2012 ,"'Group T Non-European Languages, Literature and related' ","'Unknown' ","'RPA' ",5
2012 ,"'Group V History and Philosophical studies' ","'Asian' ","'Firm choice' ",305
2012 ,"'Group V History and Philosophical studies' ","'Asian' ","'Insurance choice' ",55
2012 ,"'Group V History and Philosophical studies' ","'Asian' ","'Other main scheme choice' ",10
2012 ,"'Group V History and Philosophical studies' ","'Asian' ","'Extra' ",10
2012 ,"'Group V History and Philosophical studies' ","'Asian' ","'Adjustment' ",5
2012 ,"'Group V History and Philosophical studies' ","'Asian' ","'Main scheme Clearing' ",100
2012 ,"'Group V History and Philosophical studies' ","'Asian' ","'Direct Clearing' ",10
2012 ,"'Group V History and Philosophical studies' ","'Asian' ","'RPA' ",5
2012 ,"'Group V History and Philosophical studies' ","'Black' ","'Firm choice' ",140
2012 ,"'Group V History and Philosophical studies' ","'Black' ","'Insurance choice' ",25
2012 ,"'Group V History and Philosophical studies' ","'Black' ","'Other main scheme choice' ",10
2012 ,"'Group V History and Philosophical studies' ","'Black' ","'Extra' ",5
2012 ,"'Group V History and Philosophical studies' ","'Black' ","'Adjustment' ",5
2012 ,"'Group V History and Philosophical studies' ","'Black' ","'Main scheme Clearing' ",50
2012 ,"'Group V History and Philosophical studies' ","'Black' ","'Direct Clearing' ",40
2012 ,"'Group V History and Philosophical studies' ","'Mixed' ","'Firm choice' ",315
2012 ,"'Group V History and Philosophical studies' ","'Mixed' ","'Insurance choice' ",40
2012 ,"'Group V History and Philosophical studies' ","'Mixed' ","'Other main scheme choice' ",15
2012 ,"'Group V History and Philosophical studies' ","'Mixed' ","'Extra' ",5
2012 ,"'Group V History and Philosophical studies' ","'Mixed' ","'Adjustment' ",5
2012 ,"'Group V History and Philosophical studies' ","'Mixed' ","'Main scheme Clearing' ",45
2012 ,"'Group V History and Philosophical studies' ","'Mixed' ","'Direct Clearing' ",5
2012 ,"'Group V History and Philosophical studies' ","'White' ","'Firm choice' ",9440
2012 ,"'Group V History and Philosophical studies' ","'White' ","'Insurance choice' ",1035
2012 ,"'Group V History and Philosophical studies' ","'White' ","'Other main scheme choice' ",130
2012 ,"'Group V History and Philosophical studies' ","'White' ","'Extra' ",90
2012 ,"'Group V History and Philosophical studies' ","'White' ","'Adjustment' ",60
2012 ,"'Group V History and Philosophical studies' ","'White' ","'Main scheme Clearing' ",855
2012 ,"'Group V History and Philosophical studies' ","'White' ","'Direct Clearing' ",150
2012 ,"'Group V History and Philosophical studies' ","'White' ","'RPA' ",135
2012 ,"'Group V History and Philosophical studies' ","'Other' ","'Firm choice' ",45
2012 ,"'Group V History and Philosophical studies' ","'Other' ","'Insurance choice' ",15
2012 ,"'Group V History and Philosophical studies' ","'Other' ","'Other main scheme choice' ",5
2012 ,"'Group V History and Philosophical studies' ","'Other' ","'Main scheme Clearing' ",15
2012 ,"'Group V History and Philosophical studies' ","'Other' ","'Direct Clearing' ",5
2012 ,"'Group V History and Philosophical studies' ","'Unknown' ","'Firm choice' ",100
2012 ,"'Group V History and Philosophical studies' ","'Unknown' ","'Insurance choice' ",5
2012 ,"'Group V History and Philosophical studies' ","'Unknown' ","'Other main scheme choice' ",5
2012 ,"'Group V History and Philosophical studies' ","'Unknown' ","'Main scheme Clearing' ",10
2012 ,"'Group V History and Philosophical studies' ","'Unknown' ","'Direct Clearing' ",15
2012 ,"'Group V History and Philosophical studies' ","'Unknown' ","'RPA' ",30
2012 ,"'Group W Creative Arts and Design' ","'Asian' ","'Firm choice' ",1355
2012 ,"'Group W Creative Arts and Design' ","'Asian' ","'Insurance choice' ",55
2012 ,"'Group W Creative Arts and Design' ","'Asian' ","'Other main scheme choice' ",35
2012 ,"'Group W Creative Arts and Design' ","'Asian' ","'Extra' ",50
2012 ,"'Group W Creative Arts and Design' ","'Asian' ","'Adjustment' ",5
2012 ,"'Group W Creative Arts and Design' ","'Asian' ","'Main scheme Clearing' ",185
2012 ,"'Group W Creative Arts and Design' ","'Asian' ","'Direct Clearing' ",75
2012 ,"'Group W Creative Arts and Design' ","'Asian' ","'RPA' ",55
2012 ,"'Group W Creative Arts and Design' ","'Black' ","'Firm choice' ",1275
2012 ,"'Group W Creative Arts and Design' ","'Black' ","'Insurance choice' ",55
2012 ,"'Group W Creative Arts and Design' ","'Black' ","'Other main scheme choice' ",90
2012 ,"'Group W Creative Arts and Design' ","'Black' ","'Extra' ",60
2012 ,"'Group W Creative Arts and Design' ","'Black' ","'Main scheme Clearing' ",250
2012 ,"'Group W Creative Arts and Design' ","'Black' ","'Direct Clearing' ",105
2012 ,"'Group W Creative Arts and Design' ","'Black' ","'RPA' ",85
2012 ,"'Group W Creative Arts and Design' ","'Mixed' ","'Firm choice' ",1515
2012 ,"'Group W Creative Arts and Design' ","'Mixed' ","'Insurance choice' ",45
2012 ,"'Group W Creative Arts and Design' ","'Mixed' ","'Other main scheme choice' ",60
2012 ,"'Group W Creative Arts and Design' ","'Mixed' ","'Extra' ",25
2012 ,"'Group W Creative Arts and Design' ","'Mixed' ","'Main scheme Clearing' ",120
2012 ,"'Group W Creative Arts and Design' ","'Mixed' ","'Direct Clearing' ",65
2012 ,"'Group W Creative Arts and Design' ","'Mixed' ","'RPA' ",50
2012 ,"'Group W Creative Arts and Design' ","'White' ","'Firm choice' ",31560
2012 ,"'Group W Creative Arts and Design' ","'White' ","'Insurance choice' ",680
2012 ,"'Group W Creative Arts and Design' ","'White' ","'Other main scheme choice' ",900
2012 ,"'Group W Creative Arts and Design' ","'White' ","'Extra' ",560
2012 ,"'Group W Creative Arts and Design' ","'White' ","'Adjustment' ",55
2012 ,"'Group W Creative Arts and Design' ","'White' ","'Main scheme Clearing' ",1870
2012 ,"'Group W Creative Arts and Design' ","'White' ","'Direct Clearing' ",975
2012 ,"'Group W Creative Arts and Design' ","'White' ","'RPA' ",955
2012 ,"'Group W Creative Arts and Design' ","'Other' ","'Firm choice' ",295
2012 ,"'Group W Creative Arts and Design' ","'Other' ","'Insurance choice' ",10
2012 ,"'Group W Creative Arts and Design' ","'Other' ","'Other main scheme choice' ",20
2012 ,"'Group W Creative Arts and Design' ","'Other' ","'Extra' ",5
2012 ,"'Group W Creative Arts and Design' ","'Other' ","'Main scheme Clearing' ",40
2012 ,"'Group W Creative Arts and Design' ","'Other' ","'Direct Clearing' ",15
2012 ,"'Group W Creative Arts and Design' ","'Other' ","'RPA' ",25
2012 ,"'Group W Creative Arts and Design' ","'Unknown' ","'Firm choice' ",200
2012 ,"'Group W Creative Arts and Design' ","'Unknown' ","'Insurance choice' ",5
2012 ,"'Group W Creative Arts and Design' ","'Unknown' ","'Other main scheme choice' ",15
2012 ,"'Group W Creative Arts and Design' ","'Unknown' ","'Extra' ",5
2012 ,"'Group W Creative Arts and Design' ","'Unknown' ","'Main scheme Clearing' ",15
2012 ,"'Group W Creative Arts and Design' ","'Unknown' ","'Direct Clearing' ",15
2012 ,"'Group W Creative Arts and Design' ","'Unknown' ","'RPA' ",185
2012 ,"'Group X Education' ","'Asian' ","'Firm choice' ",800
