"Statistic:   Number of Applicants"
"Variables:   Holds A Level Qualification , Holds BTEC Qualification , Holds SQA Qualification , Applicant Domicile (High Level) , Applicant Domicile (Region) , Sex , Age Band , Cycle Year"
"Coverage:   Applied before June deadline and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR2_035_06.pdf"
 
Cycle Year,Holds A Level Qualification , Holds BTEC Qualification , Holds SQA Qualification , Applicant Domicile (High Level) , Applicant Domicile (Region) , Sex , Age Band,Number of Applicants,
2008 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'18' ",195
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Women' ","'18' ",5270
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Women' ","'19' ",1560
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Women' ","'20' ",430
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Women' ","'21 and over' ",1420
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Men' ","'19' ",15
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Men' ","'20' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Men' ","'21 and over' ",15
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Women' ","'19' ",15
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Women' ","'20' ",10
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Women' ","'21 and over' ",20
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'18' ",665
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'19' ",470
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'20' ",280
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'21 and over' ",335
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Women' ","'18' ",810
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Women' ","'19' ",435
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Women' ","'20' ",235
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Women' ","'21 and over' ",315
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'17 and under' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'18' ",1370
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'19' ",940
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'20' ",565
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'21 and over' ",725
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Women' ","'18' ",1505
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Women' ","'19' ",960
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Women' ","'20' ",450
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Women' ","'21 and over' ",580
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Men' ","'18' ",2240
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Men' ","'19' ",1550
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Men' ","'20' ",800
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Men' ","'21 and over' ",880
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Women' ","'18' ",2470
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Women' ","'19' ",1525
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Women' ","'20' ",735
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Women' ","'21 and over' ",785
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Men' ","'17 and under' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Men' ","'18' ",815
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Men' ","'19' ",650
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Men' ","'20' ",360
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Men' ","'21 and over' ",490
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Women' ","'18' ",1045
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Women' ","'19' ",705
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Women' ","'20' ",290
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Women' ","'21 and over' ",465
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Men' ","'18' ",1490
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Men' ","'19' ",1210
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Men' ","'20' ",585
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Men' ","'21 and over' ",790
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Women' ","'18' ",1885
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Women' ","'19' ",1120
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Women' ","'20' ",540
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Women' ","'21 and over' ",675
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Men' ","'18' ",1115
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Men' ","'19' ",1000
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Men' ","'20' ",485
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Men' ","'21 and over' ",495
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Women' ","'17 and under' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Women' ","'18' ",1355
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Women' ","'19' ",925
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Women' ","'20' ",450
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Women' ","'21 and over' ",480
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Men' ","'17 and under' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Men' ","'18' ",1890
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Men' ","'19' ",2150
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Men' ","'20' ",1100
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Men' ","'21 and over' ",1110
