"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Ethnic Group (Summary Level) , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_028_07.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Ethnic Group (Summary Level) , Acceptance Route,Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'Asian' ","'Firm choice' ",1355
2012 ,"'T1 - Chinese studies' ","'Asian' ","'Main scheme Clearing' ",5
2012 ,"'T1 - Chinese studies' ","'Black' ","'Firm choice' ",5
2012 ,"'T1 - Chinese studies' ","'Black' ","'Main scheme Clearing' ",5
2012 ,"'T1 - Chinese studies' ","'Mixed' ","'Firm choice' ",10
2012 ,"'T1 - Chinese studies' ","'White' ","'Firm choice' ",65
2012 ,"'T1 - Chinese studies' ","'White' ","'Insurance choice' ",5
2012 ,"'T1 - Chinese studies' ","'White' ","'Main scheme Clearing' ",15
2012 ,"'T2 - Japanese studies' ","'Asian' ","'Firm choice' ",5
2012 ,"'T2 - Japanese studies' ","'Black' ","'Firm choice' ",5
2012 ,"'T2 - Japanese studies' ","'Mixed' ","'Firm choice' ",5
2012 ,"'T2 - Japanese studies' ","'White' ","'Firm choice' ",85
2012 ,"'T2 - Japanese studies' ","'White' ","'Insurance choice' ",5
2012 ,"'T2 - Japanese studies' ","'White' ","'Extra' ",5
2012 ,"'T2 - Japanese studies' ","'White' ","'Main scheme Clearing' ",10
2012 ,"'T3 - South Asian studies' ","'Asian' ","'Firm choice' ",5
2012 ,"'T3 - South Asian studies' ","'White' ","'Firm choice' ",20
2012 ,"'T4 - Other Asian studies' ","'Asian' ","'Firm choice' ",5
2012 ,"'T4 - Other Asian studies' ","'White' ","'Firm choice' ",15
2012 ,"'T5 - African studies' ","'White' ","'Firm choice' ",5
2012 ,"'T6 - Modern Middle Eastern studies' ","'Asian' ","'Firm choice' ",15
2012 ,"'T6 - Modern Middle Eastern studies' ","'Asian' ","'Main scheme Clearing' ",10
2012 ,"'T6 - Modern Middle Eastern studies' ","'Mixed' ","'Firm choice' ",5
2012 ,"'T6 - Modern Middle Eastern studies' ","'White' ","'Firm choice' ",35
2012 ,"'T6 - Modern Middle Eastern studies' ","'White' ","'Main scheme Clearing' ",10
2012 ,"'T6 - Modern Middle Eastern studies' ","'Other' ","'Firm choice' ",5
2012 ,"'T6 - Modern Middle Eastern studies' ","'Other' ","'Main scheme Clearing' ",5
2012 ,"'T6 - Modern Middle Eastern studies' ","'Unknown' ","'Firm choice' ",5
2012 ,"'T7 - American studies' ","'Asian' ","'Insurance choice' ",5
2012 ,"'T7 - American studies' ","'Black' ","'Firm choice' ",5
2012 ,"'T7 - American studies' ","'Mixed' ","'Firm choice' ",10
2012 ,"'T7 - American studies' ","'White' ","'Firm choice' ",340
2012 ,"'T7 - American studies' ","'White' ","'Insurance choice' ",30
2012 ,"'T7 - American studies' ","'White' ","'Other main scheme choice' ",5
2012 ,"'T7 - American studies' ","'White' ","'Main scheme Clearing' ",35
2012 ,"'T7 - American studies' ","'White' ","'Direct Clearing' ",5
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'Mixed' ","'Firm choice' ",5
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'White' ","'Firm choice' ",135
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'White' ","'Insurance choice' ",10
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'White' ","'Main scheme Clearing' ",10
2012 ,"'TT - Combinations within non-European Langs & related' ","'Asian' ","'Firm choice' ",5
2012 ,"'TT - Combinations within non-European Langs & related' ","'Mixed' ","'Firm choice' ",10
2012 ,"'TT - Combinations within non-European Langs & related' ","'White' ","'Firm choice' ",50
2012 ,"'TT - Combinations within non-European Langs & related' ","'Unknown' ","'Firm choice' ",5
2012 ,"'V1 - History by Period' ","'Asian' ","'Firm choice' ",185
2012 ,"'V1 - History by Period' ","'Asian' ","'Insurance choice' ",35
2012 ,"'V1 - History by Period' ","'Asian' ","'Other main scheme choice' ",5
2012 ,"'V1 - History by Period' ","'Asian' ","'Main scheme Clearing' ",55
2012 ,"'V1 - History by Period' ","'Asian' ","'Direct Clearing' ",5
2012 ,"'V1 - History by Period' ","'Asian' ","'RPA' ",5
2012 ,"'V1 - History by Period' ","'Black' ","'Firm choice' ",70
2012 ,"'V1 - History by Period' ","'Black' ","'Insurance choice' ",15
2012 ,"'V1 - History by Period' ","'Black' ","'Main scheme Clearing' ",20
2012 ,"'V1 - History by Period' ","'Black' ","'Direct Clearing' ",5
2012 ,"'V1 - History by Period' ","'Mixed' ","'Firm choice' ",170
2012 ,"'V1 - History by Period' ","'Mixed' ","'Insurance choice' ",20
2012 ,"'V1 - History by Period' ","'Mixed' ","'Other main scheme choice' ",5
2012 ,"'V1 - History by Period' ","'Mixed' ","'Extra' ",5
2012 ,"'V1 - History by Period' ","'Mixed' ","'Adjustment' ",5
2012 ,"'V1 - History by Period' ","'Mixed' ","'Main scheme Clearing' ",15
2012 ,"'V1 - History by Period' ","'Mixed' ","'Direct Clearing' ",5
2012 ,"'V1 - History by Period' ","'White' ","'Firm choice' ",6090
2012 ,"'V1 - History by Period' ","'White' ","'Insurance choice' ",685
2012 ,"'V1 - History by Period' ","'White' ","'Other main scheme choice' ",65
2012 ,"'V1 - History by Period' ","'White' ","'Extra' ",55
2012 ,"'V1 - History by Period' ","'White' ","'Adjustment' ",40
2012 ,"'V1 - History by Period' ","'White' ","'Main scheme Clearing' ",485
2012 ,"'V1 - History by Period' ","'White' ","'Direct Clearing' ",65
2012 ,"'V1 - History by Period' ","'White' ","'RPA' ",60
2012 ,"'V1 - History by Period' ","'Other' ","'Firm choice' ",25
2012 ,"'V1 - History by Period' ","'Other' ","'Insurance choice' ",10
2012 ,"'V1 - History by Period' ","'Other' ","'Main scheme Clearing' ",10
2012 ,"'V1 - History by Period' ","'Unknown' ","'Firm choice' ",55
2012 ,"'V1 - History by Period' ","'Unknown' ","'Main scheme Clearing' ",5
2012 ,"'V1 - History by Period' ","'Unknown' ","'RPA' ",20
2012 ,"'V2 - History by Area' ","'Asian' ","'Firm choice' ",5
2012 ,"'V2 - History by Area' ","'White' ","'Firm choice' ",70
2012 ,"'V2 - History by Area' ","'White' ","'RPA' ",5
2012 ,"'V3 - History by Topic' ","'Asian' ","'Firm choice' ",20
2012 ,"'V3 - History by Topic' ","'Asian' ","'Main scheme Clearing' ",5
2012 ,"'V3 - History by Topic' ","'Mixed' ","'Firm choice' ",40
2012 ,"'V3 - History by Topic' ","'Mixed' ","'Insurance choice' ",5
2012 ,"'V3 - History by Topic' ","'Mixed' ","'Main scheme Clearing' ",5
2012 ,"'V3 - History by Topic' ","'White' ","'Firm choice' ",710
2012 ,"'V3 - History by Topic' ","'White' ","'Insurance choice' ",50
2012 ,"'V3 - History by Topic' ","'White' ","'Other main scheme choice' ",15
2012 ,"'V3 - History by Topic' ","'White' ","'Extra' ",5
2012 ,"'V3 - History by Topic' ","'White' ","'Adjustment' ",10
2012 ,"'V3 - History by Topic' ","'White' ","'Main scheme Clearing' ",55
2012 ,"'V3 - History by Topic' ","'White' ","'Direct Clearing' ",10
2012 ,"'V3 - History by Topic' ","'Other' ","'Firm choice' ",5
2012 ,"'V3 - History by Topic' ","'Unknown' ","'Firm choice' ",10
2012 ,"'V3 - History by Topic' ","'Unknown' ","'RPA' ",5
2012 ,"'V4 - Archaeology' ","'Asian' ","'Main scheme Clearing' ",5
2012 ,"'V4 - Archaeology' ","'Mixed' ","'Firm choice' ",5
2012 ,"'V4 - Archaeology' ","'White' ","'Firm choice' ",285
2012 ,"'V4 - Archaeology' ","'White' ","'Insurance choice' ",50
2012 ,"'V4 - Archaeology' ","'White' ","'Other main scheme choice' ",5
2012 ,"'V4 - Archaeology' ","'White' ","'Main scheme Clearing' ",60
2012 ,"'V4 - Archaeology' ","'White' ","'Direct Clearing' ",15
2012 ,"'V4 - Archaeology' ","'White' ","'RPA' ",15
2012 ,"'V5 - Philosophy' ","'Asian' ","'Firm choice' ",35
2012 ,"'V5 - Philosophy' ","'Asian' ","'Insurance choice' ",5
2012 ,"'V5 - Philosophy' ","'Asian' ","'Main scheme Clearing' ",10
2012 ,"'V5 - Philosophy' ","'Black' ","'Firm choice' ",25
2012 ,"'V5 - Philosophy' ","'Black' ","'Insurance choice' ",5
2012 ,"'V5 - Philosophy' ","'Black' ","'Adjustment' ",5
2012 ,"'V5 - Philosophy' ","'Black' ","'Main scheme Clearing' ",5
2012 ,"'V5 - Philosophy' ","'Black' ","'Direct Clearing' ",5
2012 ,"'V5 - Philosophy' ","'Mixed' ","'Firm choice' ",50
2012 ,"'V5 - Philosophy' ","'Mixed' ","'Insurance choice' ",5
2012 ,"'V5 - Philosophy' ","'Mixed' ","'Other main scheme choice' ",5
2012 ,"'V5 - Philosophy' ","'Mixed' ","'Main scheme Clearing' ",10
2012 ,"'V5 - Philosophy' ","'White' ","'Firm choice' ",855
2012 ,"'V5 - Philosophy' ","'White' ","'Insurance choice' ",95
2012 ,"'V5 - Philosophy' ","'White' ","'Other main scheme choice' ",15
2012 ,"'V5 - Philosophy' ","'White' ","'Extra' ",10
2012 ,"'V5 - Philosophy' ","'White' ","'Adjustment' ",5
2012 ,"'V5 - Philosophy' ","'White' ","'Main scheme Clearing' ",85
2012 ,"'V5 - Philosophy' ","'White' ","'Direct Clearing' ",20
2012 ,"'V5 - Philosophy' ","'White' ","'RPA' ",10
2012 ,"'V5 - Philosophy' ","'Other' ","'Firm choice' ",10
2012 ,"'V5 - Philosophy' ","'Unknown' ","'Firm choice' ",15
2012 ,"'V5 - Philosophy' ","'Unknown' ","'Insurance choice' ",5
2012 ,"'V6 - Theology and Religious studies' ","'Asian' ","'Firm choice' ",40
2012 ,"'V6 - Theology and Religious studies' ","'Asian' ","'Insurance choice' ",5
2012 ,"'V6 - Theology and Religious studies' ","'Asian' ","'Extra' ",5
2012 ,"'V6 - Theology and Religious studies' ","'Asian' ","'Main scheme Clearing' ",20
2012 ,"'V6 - Theology and Religious studies' ","'Asian' ","'Direct Clearing' ",5
2012 ,"'V6 - Theology and Religious studies' ","'Black' ","'Firm choice' ",30
2012 ,"'V6 - Theology and Religious studies' ","'Black' ","'Insurance choice' ",5
2012 ,"'V6 - Theology and Religious studies' ","'Black' ","'Other main scheme choice' ",5
2012 ,"'V6 - Theology and Religious studies' ","'Black' ","'Main scheme Clearing' ",15
2012 ,"'V6 - Theology and Religious studies' ","'Black' ","'Direct Clearing' ",35
2012 ,"'V6 - Theology and Religious studies' ","'Mixed' ","'Firm choice' ",25
2012 ,"'V6 - Theology and Religious studies' ","'Mixed' ","'Main scheme Clearing' ",5
2012 ,"'V6 - Theology and Religious studies' ","'White' ","'Firm choice' ",640
2012 ,"'V6 - Theology and Religious studies' ","'White' ","'Insurance choice' ",60
2012 ,"'V6 - Theology and Religious studies' ","'White' ","'Other main scheme choice' ",15
2012 ,"'V6 - Theology and Religious studies' ","'White' ","'Extra' ",5
2012 ,"'V6 - Theology and Religious studies' ","'White' ","'Adjustment' ",5
2012 ,"'V6 - Theology and Religious studies' ","'White' ","'Main scheme Clearing' ",60
2012 ,"'V6 - Theology and Religious studies' ","'White' ","'Direct Clearing' ",30
2012 ,"'V6 - Theology and Religious studies' ","'White' ","'RPA' ",35
2012 ,"'V6 - Theology and Religious studies' ","'Other' ","'Main scheme Clearing' ",5
2012 ,"'V6 - Theology and Religious studies' ","'Unknown' ","'Firm choice' ",10
2012 ,"'V6 - Theology and Religious studies' ","'Unknown' ","'Direct Clearing' ",10
2012 ,"'V6 - Theology and Religious studies' ","'Unknown' ","'RPA' ",5
2012 ,"'V7 - Heritage studies' ","'White' ","'Firm choice' ",5
2012 ,"'V9 - Others in Hist & Philosophical studies' ","'White' ","'Firm choice' ",35
2012 ,"'V9 - Others in Hist & Philosophical studies' ","'White' ","'Insurance choice' ",10
2012 ,"'V9 - Others in Hist & Philosophical studies' ","'White' ","'Extra' ",5
2012 ,"'V9 - Others in Hist & Philosophical studies' ","'White' ","'Main scheme Clearing' ",5
2012 ,"'V9 - Others in Hist & Philosophical studies' ","'White' ","'RPA' ",5
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Asian' ","'Firm choice' ",15
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Asian' ","'Insurance choice' ",5
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Asian' ","'Other main scheme choice' ",5
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Asian' ","'Main scheme Clearing' ",5
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Black' ","'Firm choice' ",10
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Black' ","'Main scheme Clearing' ",5
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Mixed' ","'Firm choice' ",25
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Mixed' ","'Insurance choice' ",5
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Mixed' ","'Main scheme Clearing' ",5
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'White' ","'Firm choice' ",745
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'White' ","'Insurance choice' ",80
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'White' ","'Other main scheme choice' ",10
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'White' ","'Extra' ",10
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'White' ","'Adjustment' ",5
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'White' ","'Main scheme Clearing' ",95
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'White' ","'Direct Clearing' ",15
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'White' ","'RPA' ",10
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Other' ","'Firm choice' ",5
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Unknown' ","'Firm choice' ",10
2012 ,"'W1 - Fine Art' ","'Asian' ","'Firm choice' ",105
2012 ,"'W1 - Fine Art' ","'Asian' ","'Insurance choice' ",5
2012 ,"'W1 - Fine Art' ","'Asian' ","'Main scheme Clearing' ",10
2012 ,"'W1 - Fine Art' ","'Black' ","'Firm choice' ",60
2012 ,"'W1 - Fine Art' ","'Black' ","'Main scheme Clearing' ",10
2012 ,"'W1 - Fine Art' ","'Black' ","'Direct Clearing' ",5
2012 ,"'W1 - Fine Art' ","'Black' ","'RPA' ",5
2012 ,"'W1 - Fine Art' ","'Mixed' ","'Firm choice' ",130
2012 ,"'W1 - Fine Art' ","'Mixed' ","'Insurance choice' ",5
2012 ,"'W1 - Fine Art' ","'Mixed' ","'Other main scheme choice' ",5
2012 ,"'W1 - Fine Art' ","'Mixed' ","'Main scheme Clearing' ",5
2012 ,"'W1 - Fine Art' ","'Mixed' ","'Direct Clearing' ",5
2012 ,"'W1 - Fine Art' ","'Mixed' ","'RPA' ",5
2012 ,"'W1 - Fine Art' ","'White' ","'Firm choice' ",3025
2012 ,"'W1 - Fine Art' ","'White' ","'Insurance choice' ",20
2012 ,"'W1 - Fine Art' ","'White' ","'Other main scheme choice' ",60
2012 ,"'W1 - Fine Art' ","'White' ","'Extra' ",55
2012 ,"'W1 - Fine Art' ","'White' ","'Main scheme Clearing' ",135
2012 ,"'W1 - Fine Art' ","'White' ","'Direct Clearing' ",80
2012 ,"'W1 - Fine Art' ","'White' ","'RPA' ",90
2012 ,"'W1 - Fine Art' ","'Other' ","'Firm choice' ",25
2012 ,"'W1 - Fine Art' ","'Other' ","'Other main scheme choice' ",5
2012 ,"'W1 - Fine Art' ","'Other' ","'Direct Clearing' ",5
2012 ,"'W1 - Fine Art' ","'Other' ","'RPA' ",5
2012 ,"'W1 - Fine Art' ","'Unknown' ","'Firm choice' ",30
2012 ,"'W1 - Fine Art' ","'Unknown' ","'Other main scheme choice' ",5
2012 ,"'W1 - Fine Art' ","'Unknown' ","'RPA' ",20
2012 ,"'W2 - Design studies' ","'Asian' ","'Firm choice' ",825
2012 ,"'W2 - Design studies' ","'Asian' ","'Insurance choice' ",25
2012 ,"'W2 - Design studies' ","'Asian' ","'Other main scheme choice' ",20
2012 ,"'W2 - Design studies' ","'Asian' ","'Extra' ",30
2012 ,"'W2 - Design studies' ","'Asian' ","'Main scheme Clearing' ",110
2012 ,"'W2 - Design studies' ","'Asian' ","'Direct Clearing' ",40
2012 ,"'W2 - Design studies' ","'Asian' ","'RPA' ",35
2012 ,"'W2 - Design studies' ","'Black' ","'Firm choice' ",565
2012 ,"'W2 - Design studies' ","'Black' ","'Insurance choice' ",20
2012 ,"'W2 - Design studies' ","'Black' ","'Other main scheme choice' ",35
2012 ,"'W2 - Design studies' ","'Black' ","'Extra' ",30
2012 ,"'W2 - Design studies' ","'Black' ","'Main scheme Clearing' ",95
2012 ,"'W2 - Design studies' ","'Black' ","'Direct Clearing' ",45
2012 ,"'W2 - Design studies' ","'Black' ","'RPA' ",30
2012 ,"'W2 - Design studies' ","'Mixed' ","'Firm choice' ",595
2012 ,"'W2 - Design studies' ","'Mixed' ","'Insurance choice' ",10
2012 ,"'W2 - Design studies' ","'Mixed' ","'Other main scheme choice' ",15
2012 ,"'W2 - Design studies' ","'Mixed' ","'Extra' ",15
2012 ,"'W2 - Design studies' ","'Mixed' ","'Main scheme Clearing' ",35
2012 ,"'W2 - Design studies' ","'Mixed' ","'Direct Clearing' ",30
2012 ,"'W2 - Design studies' ","'Mixed' ","'RPA' ",20
2012 ,"'W2 - Design studies' ","'White' ","'Firm choice' ",10900
2012 ,"'W2 - Design studies' ","'White' ","'Insurance choice' ",190
2012 ,"'W2 - Design studies' ","'White' ","'Other main scheme choice' ",245
2012 ,"'W2 - Design studies' ","'White' ","'Extra' ",195
2012 ,"'W2 - Design studies' ","'White' ","'Adjustment' ",25
2012 ,"'W2 - Design studies' ","'White' ","'Main scheme Clearing' ",560
2012 ,"'W2 - Design studies' ","'White' ","'Direct Clearing' ",325
2012 ,"'W2 - Design studies' ","'White' ","'RPA' ",245
2012 ,"'W2 - Design studies' ","'Other' ","'Firm choice' ",145
2012 ,"'W2 - Design studies' ","'Other' ","'Insurance choice' ",5
2012 ,"'W2 - Design studies' ","'Other' ","'Other main scheme choice' ",10
2012 ,"'W2 - Design studies' ","'Other' ","'Extra' ",5
2012 ,"'W2 - Design studies' ","'Other' ","'Main scheme Clearing' ",15
2012 ,"'W2 - Design studies' ","'Other' ","'Direct Clearing' ",5
2012 ,"'W2 - Design studies' ","'Other' ","'RPA' ",10
2012 ,"'W2 - Design studies' ","'Unknown' ","'Firm choice' ",65
2012 ,"'W2 - Design studies' ","'Unknown' ","'Other main scheme choice' ",5
2012 ,"'W2 - Design studies' ","'Unknown' ","'Main scheme Clearing' ",10
2012 ,"'W2 - Design studies' ","'Unknown' ","'Direct Clearing' ",5
2012 ,"'W2 - Design studies' ","'Unknown' ","'RPA' ",50
2012 ,"'W3 - Music' ","'Asian' ","'Firm choice' ",50
2012 ,"'W3 - Music' ","'Asian' ","'Insurance choice' ",5
2012 ,"'W3 - Music' ","'Asian' ","'Main scheme Clearing' ",5
2012 ,"'W3 - Music' ","'Asian' ","'Direct Clearing' ",5
2012 ,"'W3 - Music' ","'Asian' ","'RPA' ",5
2012 ,"'W3 - Music' ","'Black' ","'Firm choice' ",90
2012 ,"'W3 - Music' ","'Black' ","'Insurance choice' ",10
2012 ,"'W3 - Music' ","'Black' ","'Other main scheme choice' ",10
2012 ,"'W3 - Music' ","'Black' ","'Extra' ",5
2012 ,"'W3 - Music' ","'Black' ","'Main scheme Clearing' ",40
2012 ,"'W3 - Music' ","'Black' ","'Direct Clearing' ",15
2012 ,"'W3 - Music' ","'Black' ","'RPA' ",15
2012 ,"'W3 - Music' ","'Mixed' ","'Firm choice' ",170
2012 ,"'W3 - Music' ","'Mixed' ","'Insurance choice' ",10
2012 ,"'W3 - Music' ","'Mixed' ","'Other main scheme choice' ",10
2012 ,"'W3 - Music' ","'Mixed' ","'Main scheme Clearing' ",20
2012 ,"'W3 - Music' ","'Mixed' ","'Direct Clearing' ",10
2012 ,"'W3 - Music' ","'Mixed' ","'RPA' ",5
2012 ,"'W3 - Music' ","'White' ","'Firm choice' ",3700
2012 ,"'W3 - Music' ","'White' ","'Insurance choice' ",135
2012 ,"'W3 - Music' ","'White' ","'Other main scheme choice' ",140
2012 ,"'W3 - Music' ","'White' ","'Extra' ",35
2012 ,"'W3 - Music' ","'White' ","'Adjustment' ",5
2012 ,"'W3 - Music' ","'White' ","'Main scheme Clearing' ",245
2012 ,"'W3 - Music' ","'White' ","'Direct Clearing' ",150
2012 ,"'W3 - Music' ","'White' ","'RPA' ",185
2012 ,"'W3 - Music' ","'Other' ","'Firm choice' ",20
2012 ,"'W3 - Music' ","'Unknown' ","'Firm choice' ",30
2012 ,"'W3 - Music' ","'Unknown' ","'RPA' ",20
2012 ,"'W4 - Drama' ","'Asian' ","'Firm choice' ",85
2012 ,"'W4 - Drama' ","'Asian' ","'Main scheme Clearing' ",10
2012 ,"'W4 - Drama' ","'Asian' ","'Direct Clearing' ",10
2012 ,"'W4 - Drama' ","'Asian' ","'RPA' ",5
2012 ,"'W4 - Drama' ","'Black' ","'Firm choice' ",205
2012 ,"'W4 - Drama' ","'Black' ","'Insurance choice' ",10
2012 ,"'W4 - Drama' ","'Black' ","'Other main scheme choice' ",10
2012 ,"'W4 - Drama' ","'Black' ","'Extra' ",10
2012 ,"'W4 - Drama' ","'Black' ","'Main scheme Clearing' ",35
2012 ,"'W4 - Drama' ","'Black' ","'Direct Clearing' ",15
