"Statistic:   Number of Acceptances"
"Variables:   Holds A Level Qualification , Holds BTEC Qualification , Holds SQA Qualification , Applicant Domicile (High Level) , Applicant Domicile (Region) , Sex , Age Band , Cycle Year"
"Coverage:   Applied before June deadline and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR2_035_05.pdf"
 
Cycle Year,Holds A Level Qualification , Holds BTEC Qualification , Holds SQA Qualification , Applicant Domicile (High Level) , Applicant Domicile (Region) , Sex , Age Band,Number of Acceptances,
2008 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'18' ",155
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Men' ","'19' ",365
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Men' ","'20' ",220
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Men' ","'21 and over' ",270
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Women' ","'18' ",480
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Women' ","'19' ",300
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Women' ","'20' ",155
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Women' ","'21 and over' ",210
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'North East' ","'Men' ","'21 and over' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'North East' ","'Women' ","'21 and over' ",10
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'21 and over' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'Yorkshire and The Humber' ","'Women' ","'21 and over' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'North West' ","'Men' ","'21 and over' ",10
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'North West' ","'Women' ","'21 and over' ",15
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'East Midlands' ","'Women' ","'21 and over' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'West Midlands' ","'Men' ","'21 and over' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'West Midlands' ","'Women' ","'21 and over' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'East of England' ","'Women' ","'21 and over' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'London' ","'Men' ","'21 and over' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'London' ","'Women' ","'18' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'London' ","'Women' ","'21 and over' ",15
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'South East' ","'Men' ","'21 and over' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'South East' ","'Women' ","'21 and over' ",10
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'South West' ","'Men' ","'21 and over' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'South West' ","'Women' ","'21 and over' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'Northern Ireland' ","'Northern Ireland' ","'Women' ","'21 and over' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Men' ","'17 and under' ",155
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Men' ","'18' ",5770
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Men' ","'19' ",1475
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Men' ","'20' ",855
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Men' ","'21 and over' ",1680
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Women' ","'17 and under' ",265
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Women' ","'18' ",7840
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Women' ","'19' ",1975
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Women' ","'20' ",1115
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Women' ","'21 and over' ",2425
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'18' ",50
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'19' ",45
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'20' ",75
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'21 and over' ",560
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Women' ","'17 and under' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Women' ","'18' ",105
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Women' ","'19' ",70
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Women' ","'20' ",105
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Women' ","'21 and over' ",1140
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'18' ",115
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'19' ",100
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'20' ",110
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'21 and over' ",1110
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Women' ","'17 and under' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Women' ","'18' ",190
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Women' ","'19' ",155
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Women' ","'20' ",220
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Women' ","'21 and over' ",2180
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Men' ","'17 and under' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Men' ","'18' ",225
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Men' ","'19' ",165
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Men' ","'20' ",215
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Men' ","'21 and over' ",1620
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Women' ","'17 and under' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Women' ","'18' ",330
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Women' ","'19' ",285
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Women' ","'20' ",290
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Women' ","'21 and over' ",3255
2012 ,"'A level qualification not identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Men' ","'17 and under' ",5
