"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Summary Level) , Age Band , Sex , Cycle Year"
"Coverage:   All"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_020_01.pdf"
 
Cycle Year,Subject Group (Summary Level) , Age Band , Sex,Number of Acceptances,
2007 ,"'Group A Medicine and Dentistry' ","'17 and under' ","'Men' ",40
2013 ,"'Group N Business and Admin studies' ","'20' ","'Men' ",3590
2013 ,"'Group N Business and Admin studies' ","'20' ","'Women' ",3485
2013 ,"'Group N Business and Admin studies' ","'21 and over' ","'Men' ",6245
2013 ,"'Group N Business and Admin studies' ","'21 and over' ","'Women' ",6295
2013 ,"'Group P Mass Communication and Documentation' ","'17 and under' ","'Men' ",30
2013 ,"'Group P Mass Communication and Documentation' ","'17 and under' ","'Women' ",70
2013 ,"'Group P Mass Communication and Documentation' ","'18' ","'Men' ",2565
2013 ,"'Group P Mass Communication and Documentation' ","'18' ","'Women' ",3390
2013 ,"'Group P Mass Communication and Documentation' ","'19' ","'Men' ",1205
2013 ,"'Group P Mass Communication and Documentation' ","'19' ","'Women' ",1475
2013 ,"'Group P Mass Communication and Documentation' ","'20' ","'Men' ",645
2013 ,"'Group P Mass Communication and Documentation' ","'20' ","'Women' ",625
2013 ,"'Group P Mass Communication and Documentation' ","'21 and over' ","'Men' ",1055
2013 ,"'Group P Mass Communication and Documentation' ","'21 and over' ","'Women' ",790
2013 ,"'Group Q Linguistics, Classics and related' ","'17 and under' ","'Men' ",10
2013 ,"'Group Q Linguistics, Classics and related' ","'17 and under' ","'Women' ",75
2013 ,"'Group Q Linguistics, Classics and related' ","'18' ","'Men' ",1945
2013 ,"'Group Q Linguistics, Classics and related' ","'18' ","'Women' ",6455
2013 ,"'Group Q Linguistics, Classics and related' ","'19' ","'Men' ",615
2013 ,"'Group Q Linguistics, Classics and related' ","'19' ","'Women' ",1610
2013 ,"'Group Q Linguistics, Classics and related' ","'20' ","'Men' ",165
2013 ,"'Group Q Linguistics, Classics and related' ","'20' ","'Women' ",370
2013 ,"'Group Q Linguistics, Classics and related' ","'21 and over' ","'Men' ",425
2013 ,"'Group Q Linguistics, Classics and related' ","'21 and over' ","'Women' ",790
2013 ,"'Group R European Languages, Literature and related' ","'17 and under' ","'Men' ",20
2013 ,"'Group R European Languages, Literature and related' ","'17 and under' ","'Women' ",40
2013 ,"'Group R European Languages, Literature and related' ","'18' ","'Men' ",795
2013 ,"'Group R European Languages, Literature and related' ","'18' ","'Women' ",2115
2013 ,"'Group R European Languages, Literature and related' ","'19' ","'Men' ",240
2013 ,"'Group R European Languages, Literature and related' ","'19' ","'Women' ",460
2013 ,"'Group R European Languages, Literature and related' ","'20' ","'Men' ",55
2013 ,"'Group R European Languages, Literature and related' ","'20' ","'Women' ",90
2013 ,"'Group R European Languages, Literature and related' ","'21 and over' ","'Men' ",90
2013 ,"'Group R European Languages, Literature and related' ","'21 and over' ","'Women' ",110
2013 ,"'Group T Non-European Languages, Literature and related' ","'17 and under' ","'Women' ",10
2013 ,"'Group T Non-European Languages, Literature and related' ","'18' ","'Men' ",270
2013 ,"'Group T Non-European Languages, Literature and related' ","'18' ","'Women' ",460
2013 ,"'Group T Non-European Languages, Literature and related' ","'19' ","'Men' ",110
2013 ,"'Group T Non-European Languages, Literature and related' ","'19' ","'Women' ",170
2013 ,"'Group T Non-European Languages, Literature and related' ","'20' ","'Men' ",30
2013 ,"'Group T Non-European Languages, Literature and related' ","'20' ","'Women' ",40
2013 ,"'Group T Non-European Languages, Literature and related' ","'21 and over' ","'Men' ",80
2013 ,"'Group T Non-European Languages, Literature and related' ","'21 and over' ","'Women' ",85
2013 ,"'Group V History and Philosophical studies' ","'17 and under' ","'Men' ",20
2013 ,"'Group V History and Philosophical studies' ","'17 and under' ","'Women' ",40
2013 ,"'Group V History and Philosophical studies' ","'18' ","'Men' ",4585
2013 ,"'Group V History and Philosophical studies' ","'18' ","'Women' ",5480
2013 ,"'Group V History and Philosophical studies' ","'19' ","'Men' ",1435
2013 ,"'Group V History and Philosophical studies' ","'19' ","'Women' ",1260
2013 ,"'Group V History and Philosophical studies' ","'20' ","'Men' ",300
2013 ,"'Group V History and Philosophical studies' ","'20' ","'Women' ",300
2013 ,"'Group V History and Philosophical studies' ","'21 and over' ","'Men' ",870
2013 ,"'Group V History and Philosophical studies' ","'21 and over' ","'Women' ",645
2013 ,"'Group W Creative Arts and Design' ","'17 and under' ","'Men' ",125
2013 ,"'Group W Creative Arts and Design' ","'17 and under' ","'Women' ",160
2013 ,"'Group W Creative Arts and Design' ","'18' ","'Men' ",6840
2013 ,"'Group W Creative Arts and Design' ","'18' ","'Women' ",12555
2013 ,"'Group W Creative Arts and Design' ","'19' ","'Men' ",5480
2013 ,"'Group W Creative Arts and Design' ","'19' ","'Women' ",10015
2013 ,"'Group W Creative Arts and Design' ","'20' ","'Men' ",2530
2013 ,"'Group W Creative Arts and Design' ","'20' ","'Women' ",3415
2013 ,"'Group W Creative Arts and Design' ","'21 and over' ","'Men' ",4955
2013 ,"'Group W Creative Arts and Design' ","'21 and over' ","'Women' ",5565
2013 ,"'Group X Education' ","'17 and under' ","'Men' ",5
2013 ,"'Group X Education' ","'17 and under' ","'Women' ",30
2013 ,"'Group X Education' ","'18' ","'Men' ",1030
2013 ,"'Group X Education' ","'18' ","'Women' ",7085
2013 ,"'Group X Education' ","'19' ","'Men' ",540
2013 ,"'Group X Education' ","'19' ","'Women' ",2710
2013 ,"'Group X Education' ","'20' ","'Men' ",225
2013 ,"'Group X Education' ","'20' ","'Women' ",1110
2013 ,"'Group X Education' ","'21 and over' ","'Men' ",780
2013 ,"'Group X Education' ","'21 and over' ","'Women' ",4345
2013 ,"'Y Combined arts' ","'17 and under' ","'Men' ",10
2013 ,"'Y Combined arts' ","'17 and under' ","'Women' ",50
2013 ,"'Y Combined arts' ","'18' ","'Men' ",1780
2013 ,"'Y Combined arts' ","'18' ","'Women' ",4755
2013 ,"'Y Combined arts' ","'19' ","'Men' ",745
2013 ,"'Y Combined arts' ","'19' ","'Women' ",1450
2013 ,"'Y Combined arts' ","'20' ","'Men' ",270
2013 ,"'Y Combined arts' ","'20' ","'Women' ",435
2013 ,"'Y Combined arts' ","'21 and over' ","'Men' ",580
2013 ,"'Y Combined arts' ","'21 and over' ","'Women' ",850
2013 ,"'Y Combined sciences' ","'17 and under' ","'Men' ",60
2013 ,"'Y Combined sciences' ","'17 and under' ","'Women' ",55
2013 ,"'Y Combined sciences' ","'18' ","'Men' ",2265
2013 ,"'Y Combined sciences' ","'18' ","'Women' ",2140
2013 ,"'Y Combined sciences' ","'19' ","'Men' ",1005
2013 ,"'Y Combined sciences' ","'19' ","'Women' ",780
2013 ,"'Y Combined sciences' ","'20' ","'Men' ",360
2013 ,"'Y Combined sciences' ","'20' ","'Women' ",245
2013 ,"'Y Combined sciences' ","'21 and over' ","'Men' ",810
2013 ,"'Y Combined sciences' ","'21 and over' ","'Women' ",660
2013 ,"'Y Combined social sciences' ","'17 and under' ","'Men' ",45
2013 ,"'Y Combined social sciences' ","'17 and under' ","'Women' ",35
2013 ,"'Y Combined social sciences' ","'18' ","'Men' ",1220
2013 ,"'Y Combined social sciences' ","'18' ","'Women' ",1505
2013 ,"'Y Combined social sciences' ","'19' ","'Men' ",660
2013 ,"'Y Combined social sciences' ","'19' ","'Women' ",635
2013 ,"'Y Combined social sciences' ","'20' ","'Men' ",190
2013 ,"'Y Combined social sciences' ","'20' ","'Women' ",205
2013 ,"'Y Combined social sciences' ","'21 and over' ","'Men' ",300
2013 ,"'Y Combined social sciences' ","'21 and over' ","'Women' ",385
2013 ,"'Y Sciences combined with Social Sciences or Arts' ","'17 and under' ","'Men' ",55
2013 ,"'Y Sciences combined with Social Sciences or Arts' ","'17 and under' ","'Women' ",70
2013 ,"'Y Sciences combined with Social Sciences or Arts' ","'18' ","'Men' ",4340
2013 ,"'Y Sciences combined with Social Sciences or Arts' ","'18' ","'Women' ",4335
2013 ,"'Y Sciences combined with Social Sciences or Arts' ","'19' ","'Men' ",2075
2013 ,"'Y Sciences combined with Social Sciences or Arts' ","'19' ","'Women' ",1745
2013 ,"'Y Sciences combined with Social Sciences or Arts' ","'20' ","'Men' ",910
2013 ,"'Y Sciences combined with Social Sciences or Arts' ","'20' ","'Women' ",670
2013 ,"'Y Sciences combined with Social Sciences or Arts' ","'21 and over' ","'Men' ",1730
2013 ,"'Y Sciences combined with Social Sciences or Arts' ","'21 and over' ","'Women' ",1475
2013 ,"'Y Social Sciences combined with Arts' ","'17 and under' ","'Men' ",45
2013 ,"'Y Social Sciences combined with Arts' ","'17 and under' ","'Women' ",90
2013 ,"'Y Social Sciences combined with Arts' ","'18' ","'Men' ",2060
2013 ,"'Y Social Sciences combined with Arts' ","'18' ","'Women' ",3625
2013 ,"'Y Social Sciences combined with Arts' ","'19' ","'Men' ",870
2013 ,"'Y Social Sciences combined with Arts' ","'19' ","'Women' ",1605
2013 ,"'Y Social Sciences combined with Arts' ","'20' ","'Men' ",290
2013 ,"'Y Social Sciences combined with Arts' ","'20' ","'Women' ",560
2013 ,"'Y Social Sciences combined with Arts' ","'21 and over' ","'Men' ",585
2013 ,"'Y Social Sciences combined with Arts' ","'21 and over' ","'Women' ",1305
2013 ,"'Z General, other combined and unknown' ","'17 and under' ","'Men' ",55
2013 ,"'Z General, other combined and unknown' ","'17 and under' ","'Women' ",90
2013 ,"'Z General, other combined and unknown' ","'18' ","'Men' ",1835
2013 ,"'Z General, other combined and unknown' ","'18' ","'Women' ",2030
2013 ,"'Z General, other combined and unknown' ","'19' ","'Men' ",700
2013 ,"'Z General, other combined and unknown' ","'19' ","'Women' ",735
2013 ,"'Z General, other combined and unknown' ","'20' ","'Men' ",240
2013 ,"'Z General, other combined and unknown' ","'20' ","'Women' ",245
2013 ,"'Z General, other combined and unknown' ","'21 and over' ","'Men' ",495
2013 ,"'Z General, other combined and unknown' ","'21 and over' ","'Women' ",530
2014 ,"'Group A Medicine and Dentistry' ","'17 and under' ","'Men' ",45
2014 ,"'Group A Medicine and Dentistry' ","'17 and under' ","'Women' ",65
2014 ,"'Group A Medicine and Dentistry' ","'18' ","'Men' ",2020
2014 ,"'Group A Medicine and Dentistry' ","'18' ","'Women' ",2875
2014 ,"'Group A Medicine and Dentistry' ","'19' ","'Men' ",675
2014 ,"'Group A Medicine and Dentistry' ","'19' ","'Women' ",845
2014 ,"'Group A Medicine and Dentistry' ","'20' ","'Men' ",130
2014 ,"'Group A Medicine and Dentistry' ","'20' ","'Women' ",120
2014 ,"'Group A Medicine and Dentistry' ","'21 and over' ","'Men' ",975
2014 ,"'Group A Medicine and Dentistry' ","'21 and over' ","'Women' ",1160
2014 ,"'Group B Subjects allied to Medicine' ","'17 and under' ","'Men' ",80
2014 ,"'Group B Subjects allied to Medicine' ","'17 and under' ","'Women' ",220
2014 ,"'Group B Subjects allied to Medicine' ","'18' ","'Men' ",3035
2014 ,"'Group B Subjects allied to Medicine' ","'18' ","'Women' ",12255
2014 ,"'Group B Subjects allied to Medicine' ","'19' ","'Men' ",1805
2014 ,"'Group B Subjects allied to Medicine' ","'19' ","'Women' ",6505
2014 ,"'Group B Subjects allied to Medicine' ","'20' ","'Men' ",720
2014 ,"'Group B Subjects allied to Medicine' ","'20' ","'Women' ",3060
2014 ,"'Group B Subjects allied to Medicine' ","'21 and over' ","'Men' ",4455
2014 ,"'Group B Subjects allied to Medicine' ","'21 and over' ","'Women' ",20270
2014 ,"'Group C Biological Sciences' ","'17 and under' ","'Men' ",130
2014 ,"'Group C Biological Sciences' ","'17 and under' ","'Women' ",335
2014 ,"'Group C Biological Sciences' ","'18' ","'Men' ",10435
2014 ,"'Group C Biological Sciences' ","'18' ","'Women' ",16530
2014 ,"'Group C Biological Sciences' ","'19' ","'Men' ",4590
2014 ,"'Group C Biological Sciences' ","'19' ","'Women' ",5555
2014 ,"'Group C Biological Sciences' ","'20' ","'Men' ",1925
2014 ,"'Group C Biological Sciences' ","'20' ","'Women' ",1905
2014 ,"'Group C Biological Sciences' ","'21 and over' ","'Men' ",3265
2014 ,"'Group C Biological Sciences' ","'21 and over' ","'Women' ",4145
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'17 and under' ","'Men' ",25
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'17 and under' ","'Women' ",45
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'18' ","'Men' ",770
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'18' ","'Women' ",2060
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'19' ","'Men' ",380
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'19' ","'Women' ",1120
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'20' ","'Men' ",170
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'20' ","'Women' ",470
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'21 and over' ","'Men' ",560
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'21 and over' ","'Women' ",1145
2014 ,"'Group F Physical Sciences' ","'17 and under' ","'Men' ",135
2014 ,"'Group F Physical Sciences' ","'17 and under' ","'Women' ",120
2014 ,"'Group F Physical Sciences' ","'18' ","'Men' ",8035
2014 ,"'Group F Physical Sciences' ","'18' ","'Women' ",5455
2014 ,"'Group F Physical Sciences' ","'19' ","'Men' ",2185
2014 ,"'Group F Physical Sciences' ","'19' ","'Women' ",1445
2014 ,"'Group F Physical Sciences' ","'20' ","'Men' ",565
2014 ,"'Group F Physical Sciences' ","'20' ","'Women' ",405
2014 ,"'Group F Physical Sciences' ","'21 and over' ","'Men' ",950
2014 ,"'Group F Physical Sciences' ","'21 and over' ","'Women' ",625
2014 ,"'Group G Mathematical Sciences' ","'17 and under' ","'Men' ",90
2014 ,"'Group G Mathematical Sciences' ","'17 and under' ","'Women' ",75
2014 ,"'Group G Mathematical Sciences' ","'18' ","'Men' ",3630
2014 ,"'Group G Mathematical Sciences' ","'18' ","'Women' ",2140
2014 ,"'Group G Mathematical Sciences' ","'19' ","'Men' ",970
2014 ,"'Group G Mathematical Sciences' ","'19' ","'Women' ",565
2014 ,"'Group G Mathematical Sciences' ","'20' ","'Men' ",270
2014 ,"'Group G Mathematical Sciences' ","'20' ","'Women' ",185
2014 ,"'Group G Mathematical Sciences' ","'21 and over' ","'Men' ",355
2014 ,"'Group G Mathematical Sciences' ","'21 and over' ","'Women' ",185
2014 ,"'Group H Engineering' ","'17 and under' ","'Men' ",565
2014 ,"'Group H Engineering' ","'17 and under' ","'Women' ",155
2014 ,"'Group H Engineering' ","'18' ","'Men' ",12225
2014 ,"'Group H Engineering' ","'18' ","'Women' ",2295
2014 ,"'Group H Engineering' ","'19' ","'Men' ",5155
2014 ,"'Group H Engineering' ","'19' ","'Women' ",875
2014 ,"'Group H Engineering' ","'20' ","'Men' ",2300
2014 ,"'Group H Engineering' ","'20' ","'Women' ",410
2014 ,"'Group H Engineering' ","'21 and over' ","'Men' ",4460
2014 ,"'Group H Engineering' ","'21 and over' ","'Women' ",670
2014 ,"'Group I Computer Sciences' ","'17 and under' ","'Men' ",150
2014 ,"'Group I Computer Sciences' ","'17 and under' ","'Women' ",35
2014 ,"'Group I Computer Sciences' ","'18' ","'Men' ",8835
2014 ,"'Group I Computer Sciences' ","'18' ","'Women' ",1380
2014 ,"'Group I Computer Sciences' ","'19' ","'Men' ",4590
2014 ,"'Group I Computer Sciences' ","'19' ","'Women' ",680
2014 ,"'Group I Computer Sciences' ","'20' ","'Men' ",2370
2014 ,"'Group I Computer Sciences' ","'20' ","'Women' ",335
2014 ,"'Group I Computer Sciences' ","'21 and over' ","'Men' ",4515
2014 ,"'Group I Computer Sciences' ","'21 and over' ","'Women' ",695
2014 ,"'Group J Technologies' ","'17 and under' ","'Men' ",15
2014 ,"'Group J Technologies' ","'17 and under' ","'Women' ",5
2014 ,"'Group J Technologies' ","'18' ","'Men' ",840
2014 ,"'Group J Technologies' ","'18' ","'Women' ",205
2014 ,"'Group J Technologies' ","'19' ","'Men' ",445
2014 ,"'Group J Technologies' ","'19' ","'Women' ",110
2014 ,"'Group J Technologies' ","'20' ","'Men' ",270
2014 ,"'Group J Technologies' ","'20' ","'Women' ",75
2014 ,"'Group J Technologies' ","'21 and over' ","'Men' ",520
2014 ,"'Group J Technologies' ","'21 and over' ","'Women' ",100
2014 ,"'Group K Architecture, Building and Planning' ","'17 and under' ","'Men' ",45
2014 ,"'Group K Architecture, Building and Planning' ","'17 and under' ","'Women' ",70
2014 ,"'Group K Architecture, Building and Planning' ","'18' ","'Men' ",2035
2014 ,"'Group K Architecture, Building and Planning' ","'18' ","'Women' ",1305
2014 ,"'Group K Architecture, Building and Planning' ","'19' ","'Men' ",1135
2014 ,"'Group K Architecture, Building and Planning' ","'19' ","'Women' ",660
2014 ,"'Group K Architecture, Building and Planning' ","'20' ","'Men' ",515
2014 ,"'Group K Architecture, Building and Planning' ","'20' ","'Women' ",240
2014 ,"'Group K Architecture, Building and Planning' ","'21 and over' ","'Men' ",1250
2014 ,"'Group K Architecture, Building and Planning' ","'21 and over' ","'Women' ",435
2014 ,"'Group L Social Studies' ","'17 and under' ","'Men' ",210
2014 ,"'Group L Social Studies' ","'17 and under' ","'Women' ",300
2014 ,"'Group L Social Studies' ","'18' ","'Men' ",8195
2014 ,"'Group L Social Studies' ","'18' ","'Women' ",11495
2014 ,"'Group L Social Studies' ","'19' ","'Men' ",3290
2014 ,"'Group L Social Studies' ","'19' ","'Women' ",4810
2014 ,"'Group L Social Studies' ","'20' ","'Men' ",1115
2014 ,"'Group L Social Studies' ","'20' ","'Women' ",1970
2014 ,"'Group L Social Studies' ","'21 and over' ","'Men' ",2840
2014 ,"'Group L Social Studies' ","'21 and over' ","'Women' ",9095
2014 ,"'Group M Law' ","'17 and under' ","'Men' ",120
2014 ,"'Group M Law' ","'17 and under' ","'Women' ",325
2014 ,"'Group M Law' ","'18' ","'Men' ",3765
2014 ,"'Group M Law' ","'18' ","'Women' ",8315
2014 ,"'Group M Law' ","'19' ","'Men' ",1600
2014 ,"'Group M Law' ","'19' ","'Women' ",2880
2014 ,"'Group M Law' ","'20' ","'Men' ",790
2014 ,"'Group M Law' ","'20' ","'Women' ",1150
2014 ,"'Group M Law' ","'21 and over' ","'Men' ",2040
2014 ,"'Group M Law' ","'21 and over' ","'Women' ",2700
2014 ,"'Group N Business and Admin studies' ","'17 and under' ","'Men' ",375
2014 ,"'Group N Business and Admin studies' ","'17 and under' ","'Women' ",555
2014 ,"'Group N Business and Admin studies' ","'18' ","'Men' ",13550
2014 ,"'Group N Business and Admin studies' ","'18' ","'Women' ",13350
2014 ,"'Group N Business and Admin studies' ","'19' ","'Men' ",7890
2014 ,"'Group N Business and Admin studies' ","'19' ","'Women' ",6910
2014 ,"'Group N Business and Admin studies' ","'20' ","'Men' ",3715
2014 ,"'Group N Business and Admin studies' ","'20' ","'Women' ",3460
2014 ,"'Group N Business and Admin studies' ","'21 and over' ","'Men' ",7020
2014 ,"'Group N Business and Admin studies' ","'21 and over' ","'Women' ",6840
2014 ,"'Group P Mass Communication and Documentation' ","'17 and under' ","'Men' ",30
