"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Sex , Acceptance Route , Cycle Year"
"Coverage:   All"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_019_07.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Sex , Acceptance Route,Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'Men' ","'Firm choice' ",3190
2012 ,"'T4 - Other Asian studies' ","'Women' ","'Firm choice' ",20
2012 ,"'T5 - African studies' ","'Men' ","'Firm choice' ",5
2012 ,"'T5 - African studies' ","'Women' ","'Firm choice' ",5
2012 ,"'T6 - Modern Middle Eastern studies' ","'Men' ","'Firm choice' ",25
2012 ,"'T6 - Modern Middle Eastern studies' ","'Men' ","'Insurance choice' ",5
2012 ,"'T6 - Modern Middle Eastern studies' ","'Men' ","'Main scheme Clearing' ",10
2012 ,"'T6 - Modern Middle Eastern studies' ","'Women' ","'Firm choice' ",45
2012 ,"'T6 - Modern Middle Eastern studies' ","'Women' ","'Insurance choice' ",5
2012 ,"'T6 - Modern Middle Eastern studies' ","'Women' ","'Other main scheme choice' ",5
2012 ,"'T6 - Modern Middle Eastern studies' ","'Women' ","'Main scheme Clearing' ",15
2012 ,"'T7 - American studies' ","'Men' ","'Firm choice' ",135
2012 ,"'T7 - American studies' ","'Men' ","'Insurance choice' ",10
2012 ,"'T7 - American studies' ","'Men' ","'Other main scheme choice' ",5
2012 ,"'T7 - American studies' ","'Men' ","'Main scheme Clearing' ",20
2012 ,"'T7 - American studies' ","'Men' ","'Direct Clearing' ",5
2012 ,"'T7 - American studies' ","'Women' ","'Firm choice' ",230
2012 ,"'T7 - American studies' ","'Women' ","'Insurance choice' ",25
2012 ,"'T7 - American studies' ","'Women' ","'Main scheme Clearing' ",20
2012 ,"'T7 - American studies' ","'Women' ","'RPA' ",5
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'Men' ","'Firm choice' ",40
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'Men' ","'Insurance choice' ",5
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'Men' ","'Main scheme Clearing' ",5
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'Women' ","'Firm choice' ",105
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'Women' ","'Insurance choice' ",10
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'Women' ","'Main scheme Clearing' ",10
2012 ,"'TT - Combinations within non-European Langs & related' ","'Men' ","'Firm choice' ",25
2012 ,"'TT - Combinations within non-European Langs & related' ","'Women' ","'Firm choice' ",55
2012 ,"'TT - Combinations within non-European Langs & related' ","'Women' ","'Main scheme Clearing' ",5
2012 ,"'V1 - History by Period' ","'Men' ","'Firm choice' ",3605
2012 ,"'V1 - History by Period' ","'Men' ","'Insurance choice' ",435
2012 ,"'V1 - History by Period' ","'Men' ","'Other main scheme choice' ",50
2012 ,"'V1 - History by Period' ","'Men' ","'Extra' ",30
2012 ,"'V1 - History by Period' ","'Men' ","'Adjustment' ",25
2012 ,"'V1 - History by Period' ","'Men' ","'Main scheme Clearing' ",345
2012 ,"'V1 - History by Period' ","'Men' ","'Direct Clearing' ",50
2012 ,"'V1 - History by Period' ","'Men' ","'RPA' ",60
2012 ,"'V1 - History by Period' ","'Women' ","'Firm choice' ",3280
2012 ,"'V1 - History by Period' ","'Women' ","'Insurance choice' ",360
2012 ,"'V1 - History by Period' ","'Women' ","'Other main scheme choice' ",40
2012 ,"'V1 - History by Period' ","'Women' ","'Extra' ",35
2012 ,"'V1 - History by Period' ","'Women' ","'Adjustment' ",20
2012 ,"'V1 - History by Period' ","'Women' ","'Main scheme Clearing' ",270
2012 ,"'V1 - History by Period' ","'Women' ","'Direct Clearing' ",25
2012 ,"'V1 - History by Period' ","'Women' ","'RPA' ",40
2012 ,"'V2 - History by Area' ","'Men' ","'Firm choice' ",40
2012 ,"'V2 - History by Area' ","'Men' ","'Main scheme Clearing' ",5
2012 ,"'V2 - History by Area' ","'Women' ","'Firm choice' ",45
2012 ,"'V2 - History by Area' ","'Women' ","'Insurance choice' ",5
2012 ,"'V2 - History by Area' ","'Women' ","'RPA' ",5
2012 ,"'V3 - History by Topic' ","'Men' ","'Firm choice' ",160
2012 ,"'V3 - History by Topic' ","'Men' ","'Insurance choice' ",10
2012 ,"'V3 - History by Topic' ","'Men' ","'Other main scheme choice' ",5
2012 ,"'V3 - History by Topic' ","'Men' ","'Main scheme Clearing' ",10
2012 ,"'V3 - History by Topic' ","'Men' ","'Direct Clearing' ",5
2012 ,"'V3 - History by Topic' ","'Women' ","'Firm choice' ",770
2012 ,"'V3 - History by Topic' ","'Women' ","'Insurance choice' ",50
2012 ,"'V3 - History by Topic' ","'Women' ","'Other main scheme choice' ",15
2012 ,"'V3 - History by Topic' ","'Women' ","'Extra' ",5
2012 ,"'V3 - History by Topic' ","'Women' ","'Adjustment' ",5
2012 ,"'V3 - History by Topic' ","'Women' ","'Main scheme Clearing' ",60
2012 ,"'V3 - History by Topic' ","'Women' ","'Direct Clearing' ",5
2012 ,"'V3 - History by Topic' ","'Women' ","'RPA' ",10
2012 ,"'V4 - Archaeology' ","'Men' ","'Firm choice' ",140
2012 ,"'V4 - Archaeology' ","'Men' ","'Insurance choice' ",25
2012 ,"'V4 - Archaeology' ","'Men' ","'Other main scheme choice' ",5
2012 ,"'V4 - Archaeology' ","'Men' ","'Main scheme Clearing' ",35
2012 ,"'V4 - Archaeology' ","'Men' ","'Direct Clearing' ",10
2012 ,"'V4 - Archaeology' ","'Men' ","'RPA' ",10
2012 ,"'V4 - Archaeology' ","'Women' ","'Firm choice' ",170
2012 ,"'V4 - Archaeology' ","'Women' ","'Insurance choice' ",30
2012 ,"'V4 - Archaeology' ","'Women' ","'Other main scheme choice' ",5
2012 ,"'V4 - Archaeology' ","'Women' ","'Extra' ",5
2012 ,"'V4 - Archaeology' ","'Women' ","'Main scheme Clearing' ",40
2012 ,"'V4 - Archaeology' ","'Women' ","'Direct Clearing' ",5
2012 ,"'V4 - Archaeology' ","'Women' ","'RPA' ",5
2012 ,"'V5 - Philosophy' ","'Men' ","'Firm choice' ",600
2012 ,"'V5 - Philosophy' ","'Men' ","'Insurance choice' ",85
2012 ,"'V5 - Philosophy' ","'Men' ","'Other main scheme choice' ",25
2012 ,"'V5 - Philosophy' ","'Men' ","'Extra' ",5
2012 ,"'V5 - Philosophy' ","'Men' ","'Adjustment' ",10
2012 ,"'V5 - Philosophy' ","'Men' ","'Main scheme Clearing' ",65
2012 ,"'V5 - Philosophy' ","'Men' ","'Direct Clearing' ",20
2012 ,"'V5 - Philosophy' ","'Men' ","'RPA' ",5
2012 ,"'V5 - Philosophy' ","'Women' ","'Firm choice' ",495
2012 ,"'V5 - Philosophy' ","'Women' ","'Insurance choice' ",40
2012 ,"'V5 - Philosophy' ","'Women' ","'Other main scheme choice' ",10
2012 ,"'V5 - Philosophy' ","'Women' ","'Extra' ",5
2012 ,"'V5 - Philosophy' ","'Women' ","'Adjustment' ",5
2012 ,"'V5 - Philosophy' ","'Women' ","'Main scheme Clearing' ",50
2012 ,"'V5 - Philosophy' ","'Women' ","'Direct Clearing' ",10
2012 ,"'V5 - Philosophy' ","'Women' ","'RPA' ",5
2012 ,"'V6 - Theology and Religious studies' ","'Men' ","'Firm choice' ",270
2012 ,"'V6 - Theology and Religious studies' ","'Men' ","'Insurance choice' ",30
2012 ,"'V6 - Theology and Religious studies' ","'Men' ","'Other main scheme choice' ",20
2012 ,"'V6 - Theology and Religious studies' ","'Men' ","'Extra' ",5
2012 ,"'V6 - Theology and Religious studies' ","'Men' ","'Main scheme Clearing' ",30
2012 ,"'V6 - Theology and Religious studies' ","'Men' ","'Direct Clearing' ",40
2012 ,"'V6 - Theology and Religious studies' ","'Men' ","'RPA' ",25
2012 ,"'V6 - Theology and Religious studies' ","'Women' ","'Firm choice' ",520
2012 ,"'V6 - Theology and Religious studies' ","'Women' ","'Insurance choice' ",40
2012 ,"'V6 - Theology and Religious studies' ","'Women' ","'Other main scheme choice' ",5
2012 ,"'V6 - Theology and Religious studies' ","'Women' ","'Extra' ",10
2012 ,"'V6 - Theology and Religious studies' ","'Women' ","'Adjustment' ",5
2012 ,"'V6 - Theology and Religious studies' ","'Women' ","'Main scheme Clearing' ",70
2012 ,"'V6 - Theology and Religious studies' ","'Women' ","'Direct Clearing' ",45
2012 ,"'V6 - Theology and Religious studies' ","'Women' ","'RPA' ",15
2012 ,"'V7 - Heritage studies' ","'Women' ","'Firm choice' ",5
2012 ,"'V9 - Others in Hist & Philosophical studies' ","'Men' ","'Firm choice' ",15
2012 ,"'V9 - Others in Hist & Philosophical studies' ","'Men' ","'Main scheme Clearing' ",10
2012 ,"'V9 - Others in Hist & Philosophical studies' ","'Women' ","'Firm choice' ",25
2012 ,"'V9 - Others in Hist & Philosophical studies' ","'Women' ","'Insurance choice' ",10
2012 ,"'V9 - Others in Hist & Philosophical studies' ","'Women' ","'Extra' ",5
2012 ,"'V9 - Others in Hist & Philosophical studies' ","'Women' ","'Main scheme Clearing' ",5
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Men' ","'Firm choice' ",375
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Men' ","'Insurance choice' ",45
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Men' ","'Other main scheme choice' ",10
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Men' ","'Extra' ",10
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Men' ","'Adjustment' ",5
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Men' ","'Main scheme Clearing' ",50
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Men' ","'Direct Clearing' ",10
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Men' ","'RPA' ",5
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Women' ","'Firm choice' ",480
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Women' ","'Insurance choice' ",55
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Women' ","'Other main scheme choice' ",5
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Women' ","'Extra' ",10
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Women' ","'Main scheme Clearing' ",65
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Women' ","'Direct Clearing' ",5
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Women' ","'RPA' ",5
2012 ,"'W1 - Fine Art' ","'Men' ","'Firm choice' ",900
2012 ,"'W1 - Fine Art' ","'Men' ","'Insurance choice' ",10
2012 ,"'W1 - Fine Art' ","'Men' ","'Other main scheme choice' ",30
2012 ,"'W1 - Fine Art' ","'Men' ","'Extra' ",15
2012 ,"'W1 - Fine Art' ","'Men' ","'Main scheme Clearing' ",60
2012 ,"'W1 - Fine Art' ","'Men' ","'Direct Clearing' ",35
2012 ,"'W1 - Fine Art' ","'Men' ","'RPA' ",45
2012 ,"'W1 - Fine Art' ","'Women' ","'Firm choice' ",2740
2012 ,"'W1 - Fine Art' ","'Women' ","'Insurance choice' ",20
2012 ,"'W1 - Fine Art' ","'Women' ","'Other main scheme choice' ",70
2012 ,"'W1 - Fine Art' ","'Women' ","'Extra' ",45
2012 ,"'W1 - Fine Art' ","'Women' ","'Main scheme Clearing' ",120
2012 ,"'W1 - Fine Art' ","'Women' ","'Direct Clearing' ",65
2012 ,"'W1 - Fine Art' ","'Women' ","'RPA' ",90
2012 ,"'W2 - Design studies' ","'Men' ","'Firm choice' ",4660
2012 ,"'W2 - Design studies' ","'Men' ","'Insurance choice' ",140
2012 ,"'W2 - Design studies' ","'Men' ","'Other main scheme choice' ",175
2012 ,"'W2 - Design studies' ","'Men' ","'Extra' ",75
2012 ,"'W2 - Design studies' ","'Men' ","'Adjustment' ",5
2012 ,"'W2 - Design studies' ","'Men' ","'Main scheme Clearing' ",350
2012 ,"'W2 - Design studies' ","'Men' ","'Direct Clearing' ",200
2012 ,"'W2 - Design studies' ","'Men' ","'RPA' ",175
2012 ,"'W2 - Design studies' ","'Women' ","'Firm choice' ",9730
2012 ,"'W2 - Design studies' ","'Women' ","'Insurance choice' ",145
2012 ,"'W2 - Design studies' ","'Women' ","'Other main scheme choice' ",260
2012 ,"'W2 - Design studies' ","'Women' ","'Extra' ",225
2012 ,"'W2 - Design studies' ","'Women' ","'Adjustment' ",25
2012 ,"'W2 - Design studies' ","'Women' ","'Main scheme Clearing' ",575
2012 ,"'W2 - Design studies' ","'Women' ","'Direct Clearing' ",290
2012 ,"'W2 - Design studies' ","'Women' ","'RPA' ",285
2012 ,"'W3 - Music' ","'Men' ","'Firm choice' ",2840
2012 ,"'W3 - Music' ","'Men' ","'Insurance choice' ",95
2012 ,"'W3 - Music' ","'Men' ","'Other main scheme choice' ",155
2012 ,"'W3 - Music' ","'Men' ","'Extra' ",25
2012 ,"'W3 - Music' ","'Men' ","'Main scheme Clearing' ",250
2012 ,"'W3 - Music' ","'Men' ","'Direct Clearing' ",140
2012 ,"'W3 - Music' ","'Men' ","'RPA' ",195
2012 ,"'W3 - Music' ","'Women' ","'Firm choice' ",1510
2012 ,"'W3 - Music' ","'Women' ","'Insurance choice' ",90
2012 ,"'W3 - Music' ","'Women' ","'Other main scheme choice' ",50
2012 ,"'W3 - Music' ","'Women' ","'Extra' ",25
2012 ,"'W3 - Music' ","'Women' ","'Adjustment' ",5
2012 ,"'W3 - Music' ","'Women' ","'Main scheme Clearing' ",100
2012 ,"'W3 - Music' ","'Women' ","'Direct Clearing' ",55
2012 ,"'W3 - Music' ","'Women' ","'RPA' ",65
2012 ,"'W4 - Drama' ","'Men' ","'Firm choice' ",1680
2012 ,"'W4 - Drama' ","'Men' ","'Insurance choice' ",55
2012 ,"'W4 - Drama' ","'Men' ","'Other main scheme choice' ",65
2012 ,"'W4 - Drama' ","'Men' ","'Extra' ",65
2012 ,"'W4 - Drama' ","'Men' ","'Main scheme Clearing' ",150
2012 ,"'W4 - Drama' ","'Men' ","'Direct Clearing' ",60
2012 ,"'W4 - Drama' ","'Men' ","'RPA' ",65
2012 ,"'W4 - Drama' ","'Women' ","'Firm choice' ",4170
2012 ,"'W4 - Drama' ","'Women' ","'Insurance choice' ",130
2012 ,"'W4 - Drama' ","'Women' ","'Other main scheme choice' ",120
2012 ,"'W4 - Drama' ","'Women' ","'Extra' ",95
2012 ,"'W4 - Drama' ","'Women' ","'Adjustment' ",5
2012 ,"'W4 - Drama' ","'Women' ","'Main scheme Clearing' ",290
2012 ,"'W4 - Drama' ","'Women' ","'Direct Clearing' ",90
2012 ,"'W4 - Drama' ","'Women' ","'RPA' ",100
2012 ,"'W5 - Dance' ","'Men' ","'Firm choice' ",100
2012 ,"'W5 - Dance' ","'Men' ","'Extra' ",5
2012 ,"'W5 - Dance' ","'Men' ","'Main scheme Clearing' ",5
2012 ,"'W5 - Dance' ","'Men' ","'Direct Clearing' ",10
2012 ,"'W5 - Dance' ","'Women' ","'Firm choice' ",1000
2012 ,"'W5 - Dance' ","'Women' ","'Insurance choice' ",15
2012 ,"'W5 - Dance' ","'Women' ","'Other main scheme choice' ",45
2012 ,"'W5 - Dance' ","'Women' ","'Extra' ",25
2012 ,"'W5 - Dance' ","'Women' ","'Main scheme Clearing' ",70
2012 ,"'W5 - Dance' ","'Women' ","'Direct Clearing' ",30
2012 ,"'W5 - Dance' ","'Women' ","'RPA' ",25
2012 ,"'W6 - Cinematics and Photography' ","'Men' ","'Firm choice' ",2755
2012 ,"'W6 - Cinematics and Photography' ","'Men' ","'Insurance choice' ",65
2012 ,"'W6 - Cinematics and Photography' ","'Men' ","'Other main scheme choice' ",120
2012 ,"'W6 - Cinematics and Photography' ","'Men' ","'Extra' ",45
2012 ,"'W6 - Cinematics and Photography' ","'Men' ","'Adjustment' ",5
2012 ,"'W6 - Cinematics and Photography' ","'Men' ","'Main scheme Clearing' ",220
2012 ,"'W6 - Cinematics and Photography' ","'Men' ","'Direct Clearing' ",120
2012 ,"'W6 - Cinematics and Photography' ","'Men' ","'RPA' ",170
2012 ,"'W6 - Cinematics and Photography' ","'Women' ","'Firm choice' ",3230
2012 ,"'W6 - Cinematics and Photography' ","'Women' ","'Insurance choice' ",60
2012 ,"'W6 - Cinematics and Photography' ","'Women' ","'Other main scheme choice' ",100
2012 ,"'W6 - Cinematics and Photography' ","'Women' ","'Extra' ",50
2012 ,"'W6 - Cinematics and Photography' ","'Women' ","'Adjustment' ",10
2012 ,"'W6 - Cinematics and Photography' ","'Women' ","'Main scheme Clearing' ",245
2012 ,"'W6 - Cinematics and Photography' ","'Women' ","'Direct Clearing' ",95
2012 ,"'W6 - Cinematics and Photography' ","'Women' ","'RPA' ",110
2012 ,"'W7 - Crafts' ","'Men' ","'Firm choice' ",55
2012 ,"'W7 - Crafts' ","'Men' ","'Direct Clearing' ",5
2012 ,"'W7 - Crafts' ","'Men' ","'RPA' ",10
2012 ,"'W7 - Crafts' ","'Women' ","'Firm choice' ",295
2012 ,"'W7 - Crafts' ","'Women' ","'Insurance choice' ",5
2012 ,"'W7 - Crafts' ","'Women' ","'Other main scheme choice' ",15
2012 ,"'W7 - Crafts' ","'Women' ","'Main scheme Clearing' ",10
2012 ,"'W7 - Crafts' ","'Women' ","'Direct Clearing' ",15
2012 ,"'W7 - Crafts' ","'Women' ","'RPA' ",15
2012 ,"'W8 - Imaginative Writing' ","'Men' ","'Firm choice' ",220
2012 ,"'W8 - Imaginative Writing' ","'Men' ","'Insurance choice' ",20
2012 ,"'W8 - Imaginative Writing' ","'Men' ","'Other main scheme choice' ",15
2012 ,"'W8 - Imaginative Writing' ","'Men' ","'Extra' ",5
2012 ,"'W8 - Imaginative Writing' ","'Men' ","'Main scheme Clearing' ",20
2012 ,"'W8 - Imaginative Writing' ","'Men' ","'Direct Clearing' ",20
2012 ,"'W8 - Imaginative Writing' ","'Men' ","'RPA' ",10
2012 ,"'W8 - Imaginative Writing' ","'Women' ","'Firm choice' ",285
2012 ,"'W8 - Imaginative Writing' ","'Women' ","'Insurance choice' ",10
2012 ,"'W8 - Imaginative Writing' ","'Women' ","'Other main scheme choice' ",10
2012 ,"'W8 - Imaginative Writing' ","'Women' ","'Extra' ",5
2012 ,"'W8 - Imaginative Writing' ","'Women' ","'Main scheme Clearing' ",35
2012 ,"'W8 - Imaginative Writing' ","'Women' ","'Direct Clearing' ",15
2012 ,"'W8 - Imaginative Writing' ","'Women' ","'RPA' ",10
2012 ,"'W9 - Others in Creative Arts and Design' ","'Men' ","'Firm choice' ",140
2012 ,"'W9 - Others in Creative Arts and Design' ","'Men' ","'Insurance choice' ",10
2012 ,"'W9 - Others in Creative Arts and Design' ","'Men' ","'Other main scheme choice' ",15
2012 ,"'W9 - Others in Creative Arts and Design' ","'Men' ","'Extra' ",5
2012 ,"'W9 - Others in Creative Arts and Design' ","'Men' ","'Main scheme Clearing' ",20
2012 ,"'W9 - Others in Creative Arts and Design' ","'Men' ","'Direct Clearing' ",5
2012 ,"'W9 - Others in Creative Arts and Design' ","'Men' ","'RPA' ",10
2012 ,"'W9 - Others in Creative Arts and Design' ","'Women' ","'Firm choice' ",410
2012 ,"'W9 - Others in Creative Arts and Design' ","'Women' ","'Insurance choice' ",10
2012 ,"'W9 - Others in Creative Arts and Design' ","'Women' ","'Other main scheme choice' ",20
2012 ,"'W9 - Others in Creative Arts and Design' ","'Women' ","'Extra' ",5
2012 ,"'W9 - Others in Creative Arts and Design' ","'Women' ","'Main scheme Clearing' ",20
2012 ,"'W9 - Others in Creative Arts and Design' ","'Women' ","'Direct Clearing' ",15
2012 ,"'W9 - Others in Creative Arts and Design' ","'Women' ","'RPA' ",25
2012 ,"'WW - Combinations within Creative Arts and Design' ","'Men' ","'Firm choice' ",680
2012 ,"'WW - Combinations within Creative Arts and Design' ","'Men' ","'Insurance choice' ",20
2012 ,"'WW - Combinations within Creative Arts and Design' ","'Men' ","'Other main scheme choice' ",45
2012 ,"'WW - Combinations within Creative Arts and Design' ","'Men' ","'Extra' ",20
2012 ,"'WW - Combinations within Creative Arts and Design' ","'Men' ","'Main scheme Clearing' ",55
2012 ,"'WW - Combinations within Creative Arts and Design' ","'Men' ","'Direct Clearing' ",25
2012 ,"'WW - Combinations within Creative Arts and Design' ","'Men' ","'RPA' ",40
2012 ,"'WW - Combinations within Creative Arts and Design' ","'Women' ","'Firm choice' ",1650
2012 ,"'WW - Combinations within Creative Arts and Design' ","'Women' ","'Insurance choice' ",30
2012 ,"'WW - Combinations within Creative Arts and Design' ","'Women' ","'Other main scheme choice' ",50
2012 ,"'WW - Combinations within Creative Arts and Design' ","'Women' ","'Extra' ",30
2012 ,"'WW - Combinations within Creative Arts and Design' ","'Women' ","'Main scheme Clearing' ",120
2012 ,"'WW - Combinations within Creative Arts and Design' ","'Women' ","'Direct Clearing' ",60
2012 ,"'WW - Combinations within Creative Arts and Design' ","'Women' ","'RPA' ",50
2012 ,"'X1 - Training Teachers' ","'Men' ","'Firm choice' ",1070
2012 ,"'X1 - Training Teachers' ","'Men' ","'Insurance choice' ",40
2012 ,"'X1 - Training Teachers' ","'Men' ","'Other main scheme choice' ",20
2012 ,"'X1 - Training Teachers' ","'Men' ","'Extra' ",10
2012 ,"'X1 - Training Teachers' ","'Men' ","'Main scheme Clearing' ",75
2012 ,"'X1 - Training Teachers' ","'Men' ","'Direct Clearing' ",25
2012 ,"'X1 - Training Teachers' ","'Men' ","'RPA' ",30
2012 ,"'X1 - Training Teachers' ","'Women' ","'Firm choice' ",5450
2012 ,"'X1 - Training Teachers' ","'Women' ","'Insurance choice' ",180
2012 ,"'X1 - Training Teachers' ","'Women' ","'Other main scheme choice' ",105
2012 ,"'X1 - Training Teachers' ","'Women' ","'Extra' ",95
2012 ,"'X1 - Training Teachers' ","'Women' ","'Adjustment' ",5
2012 ,"'X1 - Training Teachers' ","'Women' ","'Main scheme Clearing' ",270
2012 ,"'X1 - Training Teachers' ","'Women' ","'Direct Clearing' ",85
