"Statistic:   Number of Applications"
"Variables:   Subject Group (Summary Level) , Age Band , Sex , Cycle Year"
"Coverage:   Applications through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_020_03.pdf"
 
Cycle Year,Subject Group (Summary Level) , Age Band , Sex,Number of Applications,
2007 ,"'Group A Medicine and Dentistry' ","'17 and under' ","'Men' ",690
2013 ,"'Group M Law' ","'19' ","'Women' ",14750
2013 ,"'Group M Law' ","'20' ","'Men' ",3975
2013 ,"'Group M Law' ","'20' ","'Women' ",4995
2013 ,"'Group M Law' ","'21 and over' ","'Men' ",9725
2013 ,"'Group M Law' ","'21 and over' ","'Women' ",10960
2013 ,"'Group N Business and Admin studies' ","'17 and under' ","'Men' ",3590
2013 ,"'Group N Business and Admin studies' ","'17 and under' ","'Women' ",4235
2013 ,"'Group N Business and Admin studies' ","'18' ","'Men' ",76390
2013 ,"'Group N Business and Admin studies' ","'18' ","'Women' ",74070
2013 ,"'Group N Business and Admin studies' ","'19' ","'Men' ",42180
2013 ,"'Group N Business and Admin studies' ","'19' ","'Women' ",36200
2013 ,"'Group N Business and Admin studies' ","'20' ","'Men' ",17625
2013 ,"'Group N Business and Admin studies' ","'20' ","'Women' ",15810
2013 ,"'Group N Business and Admin studies' ","'21 and over' ","'Men' ",24540
2013 ,"'Group N Business and Admin studies' ","'21 and over' ","'Women' ",22105
2013 ,"'Group P Mass Communication and Documentation' ","'17 and under' ","'Men' ",160
2013 ,"'Group P Mass Communication and Documentation' ","'17 and under' ","'Women' ",530
2013 ,"'Group P Mass Communication and Documentation' ","'18' ","'Men' ",13270
2013 ,"'Group P Mass Communication and Documentation' ","'18' ","'Women' ",18335
2013 ,"'Group P Mass Communication and Documentation' ","'19' ","'Men' ",5845
2013 ,"'Group P Mass Communication and Documentation' ","'19' ","'Women' ",7245
2013 ,"'Group P Mass Communication and Documentation' ","'20' ","'Men' ",2720
2013 ,"'Group P Mass Communication and Documentation' ","'20' ","'Women' ",2770
2013 ,"'Group P Mass Communication and Documentation' ","'21 and over' ","'Men' ",4000
2013 ,"'Group P Mass Communication and Documentation' ","'21 and over' ","'Women' ",3110
2013 ,"'Group Q Linguistics, Classics and related' ","'17 and under' ","'Men' ",65
2013 ,"'Group Q Linguistics, Classics and related' ","'17 and under' ","'Women' ",545
2013 ,"'Group Q Linguistics, Classics and related' ","'18' ","'Men' ",10800
2013 ,"'Group Q Linguistics, Classics and related' ","'18' ","'Women' ",35140
2013 ,"'Group Q Linguistics, Classics and related' ","'19' ","'Men' ",3425
2013 ,"'Group Q Linguistics, Classics and related' ","'19' ","'Women' ",7985
2013 ,"'Group Q Linguistics, Classics and related' ","'20' ","'Men' ",765
2013 ,"'Group Q Linguistics, Classics and related' ","'20' ","'Women' ",1710
2013 ,"'Group Q Linguistics, Classics and related' ","'21 and over' ","'Men' ",1925
2013 ,"'Group Q Linguistics, Classics and related' ","'21 and over' ","'Women' ",3350
2013 ,"'Group R European Languages, Literature and related' ","'17 and under' ","'Men' ",105
2013 ,"'Group R European Languages, Literature and related' ","'17 and under' ","'Women' ",285
2013 ,"'Group R European Languages, Literature and related' ","'18' ","'Men' ",4180
2013 ,"'Group R European Languages, Literature and related' ","'18' ","'Women' ",11320
2013 ,"'Group R European Languages, Literature and related' ","'19' ","'Men' ",1145
2013 ,"'Group R European Languages, Literature and related' ","'19' ","'Women' ",2345
2013 ,"'Group R European Languages, Literature and related' ","'20' ","'Men' ",270
2013 ,"'Group R European Languages, Literature and related' ","'20' ","'Women' ",520
2013 ,"'Group R European Languages, Literature and related' ","'21 and over' ","'Men' ",445
2013 ,"'Group R European Languages, Literature and related' ","'21 and over' ","'Women' ",645
2013 ,"'Group T Non-European Languages, Literature and related' ","'17 and under' ","'Men' ",5
2013 ,"'Group T Non-European Languages, Literature and related' ","'17 and under' ","'Women' ",60
2013 ,"'Group T Non-European Languages, Literature and related' ","'18' ","'Men' ",1425
2013 ,"'Group T Non-European Languages, Literature and related' ","'18' ","'Women' ",2485
2013 ,"'Group T Non-European Languages, Literature and related' ","'19' ","'Men' ",455
2013 ,"'Group T Non-European Languages, Literature and related' ","'19' ","'Women' ",740
2013 ,"'Group T Non-European Languages, Literature and related' ","'20' ","'Men' ",130
2013 ,"'Group T Non-European Languages, Literature and related' ","'20' ","'Women' ",195
2013 ,"'Group T Non-European Languages, Literature and related' ","'21 and over' ","'Men' ",400
2013 ,"'Group T Non-European Languages, Literature and related' ","'21 and over' ","'Women' ",365
2013 ,"'Group V History and Philosophical studies' ","'17 and under' ","'Men' ",195
2013 ,"'Group V History and Philosophical studies' ","'17 and under' ","'Women' ",355
2013 ,"'Group V History and Philosophical studies' ","'18' ","'Men' ",26065
2013 ,"'Group V History and Philosophical studies' ","'18' ","'Women' ",30005
2013 ,"'Group V History and Philosophical studies' ","'19' ","'Men' ",7440
2013 ,"'Group V History and Philosophical studies' ","'19' ","'Women' ",6445
2013 ,"'Group V History and Philosophical studies' ","'20' ","'Men' ",1460
2013 ,"'Group V History and Philosophical studies' ","'20' ","'Women' ",1305
2013 ,"'Group V History and Philosophical studies' ","'21 and over' ","'Men' ",3220
2013 ,"'Group V History and Philosophical studies' ","'21 and over' ","'Women' ",2395
2013 ,"'Group W Creative Arts and Design' ","'17 and under' ","'Men' ",415
2013 ,"'Group W Creative Arts and Design' ","'17 and under' ","'Women' ",1270
2013 ,"'Group W Creative Arts and Design' ","'18' ","'Men' ",37415
2013 ,"'Group W Creative Arts and Design' ","'18' ","'Women' ",74110
2013 ,"'Group W Creative Arts and Design' ","'19' ","'Men' ",25890
2013 ,"'Group W Creative Arts and Design' ","'19' ","'Women' ",51540
2013 ,"'Group W Creative Arts and Design' ","'20' ","'Men' ",11115
2013 ,"'Group W Creative Arts and Design' ","'20' ","'Women' ",16745
2013 ,"'Group W Creative Arts and Design' ","'21 and over' ","'Men' ",17425
2013 ,"'Group W Creative Arts and Design' ","'21 and over' ","'Women' ",22590
2013 ,"'Group X Education' ","'17 and under' ","'Men' ",25
2013 ,"'Group X Education' ","'17 and under' ","'Women' ",215
2013 ,"'Group X Education' ","'18' ","'Men' ",6390
2013 ,"'Group X Education' ","'18' ","'Women' ",39605
2013 ,"'Group X Education' ","'19' ","'Men' ",2745
2013 ,"'Group X Education' ","'19' ","'Women' ",13140
2013 ,"'Group X Education' ","'20' ","'Men' ",1100
2013 ,"'Group X Education' ","'20' ","'Women' ",5015
2013 ,"'Group X Education' ","'21 and over' ","'Men' ",3155
2013 ,"'Group X Education' ","'21 and over' ","'Women' ",12205
2013 ,"'Y Combined arts' ","'17 and under' ","'Men' ",115
2013 ,"'Y Combined arts' ","'17 and under' ","'Women' ",440
2013 ,"'Y Combined arts' ","'18' ","'Men' ",9675
2013 ,"'Y Combined arts' ","'18' ","'Women' ",25605
2013 ,"'Y Combined arts' ","'19' ","'Men' ",3570
2013 ,"'Y Combined arts' ","'19' ","'Women' ",7320
2013 ,"'Y Combined arts' ","'20' ","'Men' ",1235
2013 ,"'Y Combined arts' ","'20' ","'Women' ",2060
2013 ,"'Y Combined arts' ","'21 and over' ","'Men' ",2575
2013 ,"'Y Combined arts' ","'21 and over' ","'Women' ",3680
2013 ,"'Y Combined sciences' ","'17 and under' ","'Men' ",425
2013 ,"'Y Combined sciences' ","'17 and under' ","'Women' ",350
2013 ,"'Y Combined sciences' ","'18' ","'Men' ",11740
2013 ,"'Y Combined sciences' ","'18' ","'Women' ",9925
2013 ,"'Y Combined sciences' ","'19' ","'Men' ",4885
2013 ,"'Y Combined sciences' ","'19' ","'Women' ",3610
2013 ,"'Y Combined sciences' ","'20' ","'Men' ",1780
2013 ,"'Y Combined sciences' ","'20' ","'Women' ",1120
2013 ,"'Y Combined sciences' ","'21 and over' ","'Men' ",3215
2013 ,"'Y Combined sciences' ","'21 and over' ","'Women' ",2355
2013 ,"'Y Combined social sciences' ","'17 and under' ","'Men' ",410
2013 ,"'Y Combined social sciences' ","'17 and under' ","'Women' ",435
2013 ,"'Y Combined social sciences' ","'18' ","'Men' ",7560
2013 ,"'Y Combined social sciences' ","'18' ","'Women' ",8315
2013 ,"'Y Combined social sciences' ","'19' ","'Men' ",3730
2013 ,"'Y Combined social sciences' ","'19' ","'Women' ",3410
2013 ,"'Y Combined social sciences' ","'20' ","'Men' ",1150
2013 ,"'Y Combined social sciences' ","'20' ","'Women' ",1150
2013 ,"'Y Combined social sciences' ","'21 and over' ","'Men' ",1645
2013 ,"'Y Combined social sciences' ","'21 and over' ","'Women' ",1580
2013 ,"'Y Sciences combined with Social Sciences or Arts' ","'17 and under' ","'Men' ",405
2013 ,"'Y Sciences combined with Social Sciences or Arts' ","'17 and under' ","'Women' ",530
2013 ,"'Y Sciences combined with Social Sciences or Arts' ","'18' ","'Men' ",22410
2013 ,"'Y Sciences combined with Social Sciences or Arts' ","'18' ","'Women' ",20770
2013 ,"'Y Sciences combined with Social Sciences or Arts' ","'19' ","'Men' ",10035
2013 ,"'Y Sciences combined with Social Sciences or Arts' ","'19' ","'Women' ",7905
2013 ,"'Y Sciences combined with Social Sciences or Arts' ","'20' ","'Men' ",4165
2013 ,"'Y Sciences combined with Social Sciences or Arts' ","'20' ","'Women' ",2910
2013 ,"'Y Sciences combined with Social Sciences or Arts' ","'21 and over' ","'Men' ",6605
2013 ,"'Y Sciences combined with Social Sciences or Arts' ","'21 and over' ","'Women' ",5470
2013 ,"'Y Social Sciences combined with Arts' ","'17 and under' ","'Men' ",380
2013 ,"'Y Social Sciences combined with Arts' ","'17 and under' ","'Women' ",830
2013 ,"'Y Social Sciences combined with Arts' ","'18' ","'Men' ",11780
2013 ,"'Y Social Sciences combined with Arts' ","'18' ","'Women' ",19350
2013 ,"'Y Social Sciences combined with Arts' ","'19' ","'Men' ",4745
2013 ,"'Y Social Sciences combined with Arts' ","'19' ","'Women' ",7785
2013 ,"'Y Social Sciences combined with Arts' ","'20' ","'Men' ",1525
2013 ,"'Y Social Sciences combined with Arts' ","'20' ","'Women' ",2475
2013 ,"'Y Social Sciences combined with Arts' ","'21 and over' ","'Men' ",2390
2013 ,"'Y Social Sciences combined with Arts' ","'21 and over' ","'Women' ",3930
2013 ,"'Z General, other combined and unknown' ","'17 and under' ","'Men' ",395
2013 ,"'Z General, other combined and unknown' ","'17 and under' ","'Women' ",550
2013 ,"'Z General, other combined and unknown' ","'18' ","'Men' ",8250
2013 ,"'Z General, other combined and unknown' ","'18' ","'Women' ",8750
2013 ,"'Z General, other combined and unknown' ","'19' ","'Men' ",3100
2013 ,"'Z General, other combined and unknown' ","'19' ","'Women' ",3100
2013 ,"'Z General, other combined and unknown' ","'20' ","'Men' ",990
2013 ,"'Z General, other combined and unknown' ","'20' ","'Women' ",870
2013 ,"'Z General, other combined and unknown' ","'21 and over' ","'Men' ",1585
2013 ,"'Z General, other combined and unknown' ","'21 and over' ","'Women' ",1405
2014 ,"'Group A Medicine and Dentistry' ","'17 and under' ","'Men' ",910
2014 ,"'Group A Medicine and Dentistry' ","'17 and under' ","'Women' ",1505
2014 ,"'Group A Medicine and Dentistry' ","'18' ","'Men' ",18070
2014 ,"'Group A Medicine and Dentistry' ","'18' ","'Women' ",25635
2014 ,"'Group A Medicine and Dentistry' ","'19' ","'Men' ",6320
2014 ,"'Group A Medicine and Dentistry' ","'19' ","'Women' ",8630
2014 ,"'Group A Medicine and Dentistry' ","'20' ","'Men' ",1785
2014 ,"'Group A Medicine and Dentistry' ","'20' ","'Women' ",2110
2014 ,"'Group A Medicine and Dentistry' ","'21 and over' ","'Men' ",14215
2014 ,"'Group A Medicine and Dentistry' ","'21 and over' ","'Women' ",18385
2014 ,"'Group B Subjects allied to Medicine' ","'17 and under' ","'Men' ",695
2014 ,"'Group B Subjects allied to Medicine' ","'17 and under' ","'Women' ",2225
2014 ,"'Group B Subjects allied to Medicine' ","'18' ","'Men' ",21660
2014 ,"'Group B Subjects allied to Medicine' ","'18' ","'Women' ",96085
2014 ,"'Group B Subjects allied to Medicine' ","'19' ","'Men' ",12600
2014 ,"'Group B Subjects allied to Medicine' ","'19' ","'Women' ",49840
2014 ,"'Group B Subjects allied to Medicine' ","'20' ","'Men' ",5550
2014 ,"'Group B Subjects allied to Medicine' ","'20' ","'Women' ",25260
2014 ,"'Group B Subjects allied to Medicine' ","'21 and over' ","'Men' ",36005
2014 ,"'Group B Subjects allied to Medicine' ","'21 and over' ","'Women' ",149580
2014 ,"'Group C Biological Sciences' ","'17 and under' ","'Men' ",1000
2014 ,"'Group C Biological Sciences' ","'17 and under' ","'Women' ",2730
2014 ,"'Group C Biological Sciences' ","'18' ","'Men' ",59090
2014 ,"'Group C Biological Sciences' ","'18' ","'Women' ",92555
2014 ,"'Group C Biological Sciences' ","'19' ","'Men' ",23895
2014 ,"'Group C Biological Sciences' ","'19' ","'Women' ",28695
2014 ,"'Group C Biological Sciences' ","'20' ","'Men' ",8680
2014 ,"'Group C Biological Sciences' ","'20' ","'Women' ",9000
2014 ,"'Group C Biological Sciences' ","'21 and over' ","'Men' ",13680
2014 ,"'Group C Biological Sciences' ","'21 and over' ","'Women' ",16150
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'17 and under' ","'Men' ",105
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'17 and under' ","'Women' ",265
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'18' ","'Men' ",3940
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'18' ","'Women' ",11370
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'19' ","'Men' ",1635
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'19' ","'Women' ",5440
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'20' ","'Men' ",565
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'20' ","'Women' ",1790
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'21 and over' ","'Men' ",1585
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'21 and over' ","'Women' ",4175
2014 ,"'Group F Physical Sciences' ","'17 and under' ","'Men' ",925
2014 ,"'Group F Physical Sciences' ","'17 and under' ","'Women' ",840
2014 ,"'Group F Physical Sciences' ","'18' ","'Men' ",45700
2014 ,"'Group F Physical Sciences' ","'18' ","'Women' ",29950
2014 ,"'Group F Physical Sciences' ","'19' ","'Men' ",12295
2014 ,"'Group F Physical Sciences' ","'19' ","'Women' ",7705
2014 ,"'Group F Physical Sciences' ","'20' ","'Men' ",2845
2014 ,"'Group F Physical Sciences' ","'20' ","'Women' ",2035
2014 ,"'Group F Physical Sciences' ","'21 and over' ","'Men' ",4475
2014 ,"'Group F Physical Sciences' ","'21 and over' ","'Women' ",2560
2014 ,"'Group G Mathematical Sciences' ","'17 and under' ","'Men' ",665
2014 ,"'Group G Mathematical Sciences' ","'17 and under' ","'Women' ",510
2014 ,"'Group G Mathematical Sciences' ","'18' ","'Men' ",19870
2014 ,"'Group G Mathematical Sciences' ","'18' ","'Women' ",11725
2014 ,"'Group G Mathematical Sciences' ","'19' ","'Men' ",5000
2014 ,"'Group G Mathematical Sciences' ","'19' ","'Women' ",3045
2014 ,"'Group G Mathematical Sciences' ","'20' ","'Men' ",1315
2014 ,"'Group G Mathematical Sciences' ","'20' ","'Women' ",935
2014 ,"'Group G Mathematical Sciences' ","'21 and over' ","'Men' ",1665
2014 ,"'Group G Mathematical Sciences' ","'21 and over' ","'Women' ",805
2014 ,"'Group H Engineering' ","'17 and under' ","'Men' ",5150
2014 ,"'Group H Engineering' ","'17 and under' ","'Women' ",1470
2014 ,"'Group H Engineering' ","'18' ","'Men' ",72055
2014 ,"'Group H Engineering' ","'18' ","'Women' ",13645
2014 ,"'Group H Engineering' ","'19' ","'Men' ",28180
2014 ,"'Group H Engineering' ","'19' ","'Women' ",5065
2014 ,"'Group H Engineering' ","'20' ","'Men' ",11700
2014 ,"'Group H Engineering' ","'20' ","'Women' ",2155
2014 ,"'Group H Engineering' ","'21 and over' ","'Men' ",19170
2014 ,"'Group H Engineering' ","'21 and over' ","'Women' ",2550
2014 ,"'Group I Computer Sciences' ","'17 and under' ","'Men' ",1375
2014 ,"'Group I Computer Sciences' ","'17 and under' ","'Women' ",345
2014 ,"'Group I Computer Sciences' ","'18' ","'Men' ",46645
2014 ,"'Group I Computer Sciences' ","'18' ","'Women' ",7390
2014 ,"'Group I Computer Sciences' ","'19' ","'Men' ",22520
2014 ,"'Group I Computer Sciences' ","'19' ","'Women' ",3415
2014 ,"'Group I Computer Sciences' ","'20' ","'Men' ",10260
2014 ,"'Group I Computer Sciences' ","'20' ","'Women' ",1410
2014 ,"'Group I Computer Sciences' ","'21 and over' ","'Men' ",16510
2014 ,"'Group I Computer Sciences' ","'21 and over' ","'Women' ",2430
2014 ,"'Group J Technologies' ","'17 and under' ","'Men' ",130
2014 ,"'Group J Technologies' ","'17 and under' ","'Women' ",90
2014 ,"'Group J Technologies' ","'18' ","'Men' ",3785
2014 ,"'Group J Technologies' ","'18' ","'Women' ",1240
2014 ,"'Group J Technologies' ","'19' ","'Men' ",1970
2014 ,"'Group J Technologies' ","'19' ","'Women' ",555
2014 ,"'Group J Technologies' ","'20' ","'Men' ",980
2014 ,"'Group J Technologies' ","'20' ","'Women' ",345
2014 ,"'Group J Technologies' ","'21 and over' ","'Men' ",1690
2014 ,"'Group J Technologies' ","'21 and over' ","'Women' ",335
2014 ,"'Group K Architecture, Building and Planning' ","'17 and under' ","'Men' ",465
2014 ,"'Group K Architecture, Building and Planning' ","'17 and under' ","'Women' ",670
2014 ,"'Group K Architecture, Building and Planning' ","'18' ","'Men' ",11155
2014 ,"'Group K Architecture, Building and Planning' ","'18' ","'Women' ",7650
2014 ,"'Group K Architecture, Building and Planning' ","'19' ","'Men' ",5695
2014 ,"'Group K Architecture, Building and Planning' ","'19' ","'Women' ",3800
2014 ,"'Group K Architecture, Building and Planning' ","'20' ","'Men' ",2365
2014 ,"'Group K Architecture, Building and Planning' ","'20' ","'Women' ",1335
2014 ,"'Group K Architecture, Building and Planning' ","'21 and over' ","'Men' ",5000
2014 ,"'Group K Architecture, Building and Planning' ","'21 and over' ","'Women' ",1940
2014 ,"'Group L Social Studies' ","'17 and under' ","'Men' ",2050
2014 ,"'Group L Social Studies' ","'17 and under' ","'Women' ",2700
2014 ,"'Group L Social Studies' ","'18' ","'Men' ",48605
2014 ,"'Group L Social Studies' ","'18' ","'Women' ",65250
2014 ,"'Group L Social Studies' ","'19' ","'Men' ",18700
2014 ,"'Group L Social Studies' ","'19' ","'Women' ",25270
2014 ,"'Group L Social Studies' ","'20' ","'Men' ",6180
2014 ,"'Group L Social Studies' ","'20' ","'Women' ",9385
2014 ,"'Group L Social Studies' ","'21 and over' ","'Men' ",14675
2014 ,"'Group L Social Studies' ","'21 and over' ","'Women' ",38680
2014 ,"'Group M Law' ","'17 and under' ","'Men' ",980
2014 ,"'Group M Law' ","'17 and under' ","'Women' ",2410
2014 ,"'Group M Law' ","'18' ","'Men' ",21175
2014 ,"'Group M Law' ","'18' ","'Women' ",44280
2014 ,"'Group M Law' ","'19' ","'Men' ",8625
