"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Applicant Domicile (Region) , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_027_01.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Applicant Domicile (Region),Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'North East' ",190
2010 ,"'W0 - Creative Arts & Design: any area' ","'South East' ",10
2010 ,"'W0 - Creative Arts & Design: any area' ","'South West' ",5
2010 ,"'W0 - Creative Arts & Design: any area' ","'Wales' ",10
2010 ,"'W1 - Fine Art' ","'North East' ",185
2010 ,"'W1 - Fine Art' ","'Yorkshire and The Humber' ",330
2010 ,"'W1 - Fine Art' ","'North West' ",595
2010 ,"'W1 - Fine Art' ","'East Midlands' ",325
2010 ,"'W1 - Fine Art' ","'West Midlands' ",450
2010 ,"'W1 - Fine Art' ","'East of England' ",450
2010 ,"'W1 - Fine Art' ","'London' ",590
2010 ,"'W1 - Fine Art' ","'South East' ",690
2010 ,"'W1 - Fine Art' ","'South West' ",470
2010 ,"'W1 - Fine Art' ","'Wales' ",190
2010 ,"'W1 - Fine Art' ","'Scotland' ",145
2010 ,"'W1 - Fine Art' ","'Northern Ireland' ",30
2010 ,"'W2 - Design studies' ","'North East' ",700
2010 ,"'W2 - Design studies' ","'Yorkshire and The Humber' ",1440
2010 ,"'W2 - Design studies' ","'North West' ",1810
2010 ,"'W2 - Design studies' ","'East Midlands' ",1145
2010 ,"'W2 - Design studies' ","'West Midlands' ",1520
2010 ,"'W2 - Design studies' ","'East of England' ",1725
2010 ,"'W2 - Design studies' ","'London' ",2640
2010 ,"'W2 - Design studies' ","'South East' ",2605
2010 ,"'W2 - Design studies' ","'South West' ",1470
2010 ,"'W2 - Design studies' ","'Wales' ",715
2010 ,"'W2 - Design studies' ","'Scotland' ",690
2010 ,"'W2 - Design studies' ","'Northern Ireland' ",215
2010 ,"'W3 - Music' ","'North East' ",230
2010 ,"'W3 - Music' ","'Yorkshire and The Humber' ",335
2010 ,"'W3 - Music' ","'North West' ",470
2010 ,"'W3 - Music' ","'East Midlands' ",305
2010 ,"'W3 - Music' ","'West Midlands' ",390
2010 ,"'W3 - Music' ","'East of England' ",525
2010 ,"'W3 - Music' ","'London' ",625
2010 ,"'W3 - Music' ","'South East' ",855
2010 ,"'W3 - Music' ","'South West' ",545
2010 ,"'W3 - Music' ","'Wales' ",225
2010 ,"'W3 - Music' ","'Scotland' ",430
2010 ,"'W3 - Music' ","'Northern Ireland' ",140
2010 ,"'W4 - Drama' ","'North East' ",265
2010 ,"'W4 - Drama' ","'Yorkshire and The Humber' ",635
2010 ,"'W4 - Drama' ","'North West' ",1090
2010 ,"'W4 - Drama' ","'East Midlands' ",510
2010 ,"'W4 - Drama' ","'West Midlands' ",625
2010 ,"'W4 - Drama' ","'East of England' ",695
2010 ,"'W4 - Drama' ","'London' ",930
2010 ,"'W4 - Drama' ","'South East' ",1045
2010 ,"'W4 - Drama' ","'South West' ",655
2010 ,"'W4 - Drama' ","'Wales' ",330
2010 ,"'W4 - Drama' ","'Scotland' ",210
2010 ,"'W4 - Drama' ","'Northern Ireland' ",155
2010 ,"'W5 - Dance' ","'North East' ",55
2010 ,"'W5 - Dance' ","'Yorkshire and The Humber' ",140
2010 ,"'W5 - Dance' ","'North West' ",130
2010 ,"'W5 - Dance' ","'East Midlands' ",120
2010 ,"'W5 - Dance' ","'West Midlands' ",155
2010 ,"'W5 - Dance' ","'East of England' ",155
2010 ,"'W5 - Dance' ","'London' ",135
2010 ,"'W5 - Dance' ","'South East' ",240
2010 ,"'W5 - Dance' ","'South West' ",135
2010 ,"'W5 - Dance' ","'Wales' ",40
2010 ,"'W5 - Dance' ","'Scotland' ",25
2010 ,"'W5 - Dance' ","'Northern Ireland' ",15
2010 ,"'W6 - Cinematics and Photography' ","'North East' ",215
2010 ,"'W6 - Cinematics and Photography' ","'Yorkshire and The Humber' ",560
2010 ,"'W6 - Cinematics and Photography' ","'North West' ",605
2010 ,"'W6 - Cinematics and Photography' ","'East Midlands' ",465
2010 ,"'W6 - Cinematics and Photography' ","'West Midlands' ",585
2010 ,"'W6 - Cinematics and Photography' ","'East of England' ",750
2010 ,"'W6 - Cinematics and Photography' ","'London' ",1115
2010 ,"'W6 - Cinematics and Photography' ","'South East' ",1250
2010 ,"'W6 - Cinematics and Photography' ","'South West' ",745
2010 ,"'W6 - Cinematics and Photography' ","'Wales' ",355
2010 ,"'W6 - Cinematics and Photography' ","'Scotland' ",175
2010 ,"'W6 - Cinematics and Photography' ","'Northern Ireland' ",90
2010 ,"'W7 - Crafts' ","'North East' ",30
2010 ,"'W7 - Crafts' ","'Yorkshire and The Humber' ",55
2010 ,"'W7 - Crafts' ","'North West' ",60
2010 ,"'W7 - Crafts' ","'East Midlands' ",35
2010 ,"'W7 - Crafts' ","'West Midlands' ",60
2010 ,"'W7 - Crafts' ","'East of England' ",65
2010 ,"'W7 - Crafts' ","'London' ",60
2010 ,"'W7 - Crafts' ","'South East' ",95
2010 ,"'W7 - Crafts' ","'South West' ",55
2010 ,"'W7 - Crafts' ","'Wales' ",25
2010 ,"'W7 - Crafts' ","'Scotland' ",30
2010 ,"'W7 - Crafts' ","'Northern Ireland' ",5
2010 ,"'W8 - Imaginative Writing' ","'North East' ",5
2010 ,"'W8 - Imaginative Writing' ","'Yorkshire and The Humber' ",65
2010 ,"'W8 - Imaginative Writing' ","'North West' ",75
2010 ,"'W8 - Imaginative Writing' ","'East Midlands' ",65
2010 ,"'W8 - Imaginative Writing' ","'West Midlands' ",45
2010 ,"'W8 - Imaginative Writing' ","'East of England' ",70
2010 ,"'W8 - Imaginative Writing' ","'London' ",140
2010 ,"'W8 - Imaginative Writing' ","'South East' ",130
2010 ,"'W8 - Imaginative Writing' ","'South West' ",90
2010 ,"'W8 - Imaginative Writing' ","'Wales' ",25
2010 ,"'W8 - Imaginative Writing' ","'Scotland' ",5
2010 ,"'W9 - Others in Creative Arts and Design' ","'North East' ",55
2010 ,"'W9 - Others in Creative Arts and Design' ","'Yorkshire and The Humber' ",50
2010 ,"'W9 - Others in Creative Arts and Design' ","'North West' ",60
2010 ,"'W9 - Others in Creative Arts and Design' ","'East Midlands' ",25
2010 ,"'W9 - Others in Creative Arts and Design' ","'West Midlands' ",95
2010 ,"'W9 - Others in Creative Arts and Design' ","'East of England' ",60
2010 ,"'W9 - Others in Creative Arts and Design' ","'London' ",95
2010 ,"'W9 - Others in Creative Arts and Design' ","'South East' ",80
2010 ,"'W9 - Others in Creative Arts and Design' ","'South West' ",50
2010 ,"'W9 - Others in Creative Arts and Design' ","'Wales' ",50
2010 ,"'W9 - Others in Creative Arts and Design' ","'Scotland' ",40
2010 ,"'W9 - Others in Creative Arts and Design' ","'Northern Ireland' ",25
2010 ,"'WW - Combinations within Creative Arts and Design' ","'North East' ",105
2010 ,"'WW - Combinations within Creative Arts and Design' ","'Yorkshire and The Humber' ",275
2010 ,"'WW - Combinations within Creative Arts and Design' ","'North West' ",410
2010 ,"'WW - Combinations within Creative Arts and Design' ","'East Midlands' ",200
2010 ,"'WW - Combinations within Creative Arts and Design' ","'West Midlands' ",270
2010 ,"'WW - Combinations within Creative Arts and Design' ","'East of England' ",245
2010 ,"'WW - Combinations within Creative Arts and Design' ","'London' ",330
2010 ,"'WW - Combinations within Creative Arts and Design' ","'South East' ",400
2010 ,"'WW - Combinations within Creative Arts and Design' ","'South West' ",365
2010 ,"'WW - Combinations within Creative Arts and Design' ","'Wales' ",105
2010 ,"'WW - Combinations within Creative Arts and Design' ","'Scotland' ",455
2010 ,"'WW - Combinations within Creative Arts and Design' ","'Northern Ireland' ",215
2010 ,"'X1 - Training Teachers' ","'North East' ",340
2010 ,"'X1 - Training Teachers' ","'Yorkshire and The Humber' ",685
2010 ,"'X1 - Training Teachers' ","'North West' ",990
2010 ,"'X1 - Training Teachers' ","'East Midlands' ",625
2010 ,"'X1 - Training Teachers' ","'West Midlands' ",575
2010 ,"'X1 - Training Teachers' ","'East of England' ",630
2010 ,"'X1 - Training Teachers' ","'London' ",730
2010 ,"'X1 - Training Teachers' ","'South East' ",810
2010 ,"'X1 - Training Teachers' ","'South West' ",660
2010 ,"'X1 - Training Teachers' ","'Wales' ",440
2010 ,"'X1 - Training Teachers' ","'Scotland' ",705
2010 ,"'X1 - Training Teachers' ","'Northern Ireland' ",190
2010 ,"'X2 - Research and Study Skills in Education' ","'North West' ",40
2010 ,"'X2 - Research and Study Skills in Education' ","'West Midlands' ",15
2010 ,"'X2 - Research and Study Skills in Education' ","'London' ",10
2010 ,"'X2 - Research and Study Skills in Education' ","'South East' ",15
2010 ,"'X2 - Research and Study Skills in Education' ","'South West' ",20
2010 ,"'X3 - Academic studies in Education' ","'North East' ",255
2010 ,"'X3 - Academic studies in Education' ","'Yorkshire and The Humber' ",685
2010 ,"'X3 - Academic studies in Education' ","'North West' ",810
2010 ,"'X3 - Academic studies in Education' ","'East Midlands' ",530
2010 ,"'X3 - Academic studies in Education' ","'West Midlands' ",760
2010 ,"'X3 - Academic studies in Education' ","'East of England' ",710
2010 ,"'X3 - Academic studies in Education' ","'London' ",1415
2010 ,"'X3 - Academic studies in Education' ","'South East' ",895
2010 ,"'X3 - Academic studies in Education' ","'South West' ",805
2010 ,"'X3 - Academic studies in Education' ","'Wales' ",530
2010 ,"'X3 - Academic studies in Education' ","'Scotland' ",230
2010 ,"'X3 - Academic studies in Education' ","'Northern Ireland' ",105
2010 ,"'X9 - Others in Education' ","'North East' ",10
2010 ,"'X9 - Others in Education' ","'Yorkshire and The Humber' ",15
2010 ,"'X9 - Others in Education' ","'North West' ",55
2010 ,"'X9 - Others in Education' ","'East Midlands' ",55
2010 ,"'X9 - Others in Education' ","'West Midlands' ",5
2010 ,"'X9 - Others in Education' ","'London' ",5
2010 ,"'X9 - Others in Education' ","'South East' ",10
2010 ,"'X9 - Others in Education' ","'South West' ",35
2010 ,"'X9 - Others in Education' ","'Wales' ",5
2010 ,"'X9 - Others in Education' ","'Northern Ireland' ",5
2010 ,"'XX - Combinations within Education' ","'North East' ",15
2010 ,"'XX - Combinations within Education' ","'Yorkshire and The Humber' ",60
2010 ,"'XX - Combinations within Education' ","'North West' ",35
2010 ,"'XX - Combinations within Education' ","'East Midlands' ",40
2010 ,"'XX - Combinations within Education' ","'West Midlands' ",35
2010 ,"'XX - Combinations within Education' ","'East of England' ",15
2010 ,"'XX - Combinations within Education' ","'London' ",10
2010 ,"'XX - Combinations within Education' ","'South East' ",75
2010 ,"'XX - Combinations within Education' ","'South West' ",185
2010 ,"'XX - Combinations within Education' ","'Wales' ",15
2010 ,"'XX - Combinations within Education' ","'Scotland' ",20
2010 ,"'XX - Combinations within Education' ","'Northern Ireland' ",15
2010 ,"'Y Combs of arts/humanities' ","'North East' ",120
2010 ,"'Y Combs of arts/humanities' ","'Yorkshire and The Humber' ",240
2010 ,"'Y Combs of arts/humanities' ","'North West' ",505
2010 ,"'Y Combs of arts/humanities' ","'East Midlands' ",255
2010 ,"'Y Combs of arts/humanities' ","'West Midlands' ",405
2010 ,"'Y Combs of arts/humanities' ","'East of England' ",290
2010 ,"'Y Combs of arts/humanities' ","'London' ",555
2010 ,"'Y Combs of arts/humanities' ","'South East' ",570
2010 ,"'Y Combs of arts/humanities' ","'South West' ",310
2010 ,"'Y Combs of arts/humanities' ","'Wales' ",210
2010 ,"'Y Combs of arts/humanities' ","'Scotland' ",130
2010 ,"'Y Combs of arts/humanities' ","'Northern Ireland' ",80
2010 ,"'Y Combs of engin/tech/building studies' ","'North East' ",10
2010 ,"'Y Combs of engin/tech/building studies' ","'Yorkshire and The Humber' ",15
2010 ,"'Y Combs of engin/tech/building studies' ","'North West' ",20
2010 ,"'Y Combs of engin/tech/building studies' ","'East Midlands' ",5
2010 ,"'Y Combs of engin/tech/building studies' ","'West Midlands' ",5
2010 ,"'Y Combs of engin/tech/building studies' ","'East of England' ",5
2010 ,"'Y Combs of engin/tech/building studies' ","'London' ",25
2010 ,"'Y Combs of engin/tech/building studies' ","'South East' ",20
2010 ,"'Y Combs of engin/tech/building studies' ","'South West' ",15
2010 ,"'Y Combs of engin/tech/building studies' ","'Wales' ",10
2010 ,"'Y Combs of engin/tech/building studies' ","'Northern Ireland' ",35
2010 ,"'Y Combs of engineering/technology' ","'North East' ",5
2010 ,"'Y Combs of engineering/technology' ","'Yorkshire and The Humber' ",25
2010 ,"'Y Combs of engineering/technology' ","'North West' ",25
2010 ,"'Y Combs of engineering/technology' ","'East Midlands' ",30
2010 ,"'Y Combs of engineering/technology' ","'West Midlands' ",25
2010 ,"'Y Combs of engineering/technology' ","'East of England' ",20
2010 ,"'Y Combs of engineering/technology' ","'London' ",45
2010 ,"'Y Combs of engineering/technology' ","'South East' ",35
2010 ,"'Y Combs of engineering/technology' ","'South West' ",10
2010 ,"'Y Combs of engineering/technology' ","'Wales' ",5
2010 ,"'Y Combs of engineering/technology' ","'Scotland' ",30
2010 ,"'Y Combs of engineering/technology' ","'Northern Ireland' ",5
2010 ,"'Y Combs of languages' ","'North East' ",40
2010 ,"'Y Combs of languages' ","'Yorkshire and The Humber' ",115
2010 ,"'Y Combs of languages' ","'North West' ",145
2010 ,"'Y Combs of languages' ","'East Midlands' ",80
2010 ,"'Y Combs of languages' ","'West Midlands' ",125
2010 ,"'Y Combs of languages' ","'East of England' ",160
2010 ,"'Y Combs of languages' ","'London' ",255
2010 ,"'Y Combs of languages' ","'South East' ",265
2010 ,"'Y Combs of languages' ","'South West' ",125
2010 ,"'Y Combs of languages' ","'Wales' ",60
2010 ,"'Y Combs of languages' ","'Scotland' ",80
2010 ,"'Y Combs of languages' ","'Northern Ireland' ",35
2010 ,"'Y Combs of languages with arts/humanities' ","'North East' ",220
2010 ,"'Y Combs of languages with arts/humanities' ","'Yorkshire and The Humber' ",530
2010 ,"'Y Combs of languages with arts/humanities' ","'North West' ",890
2010 ,"'Y Combs of languages with arts/humanities' ","'East Midlands' ",460
2010 ,"'Y Combs of languages with arts/humanities' ","'West Midlands' ",675
2010 ,"'Y Combs of languages with arts/humanities' ","'East of England' ",715
2010 ,"'Y Combs of languages with arts/humanities' ","'London' ",950
2010 ,"'Y Combs of languages with arts/humanities' ","'South East' ",1175
2010 ,"'Y Combs of languages with arts/humanities' ","'South West' ",540
2010 ,"'Y Combs of languages with arts/humanities' ","'Wales' ",390
2010 ,"'Y Combs of languages with arts/humanities' ","'Scotland' ",480
2010 ,"'Y Combs of languages with arts/humanities' ","'Northern Ireland' ",155
2010 ,"'Y Combs of med/bio/agric sciences' ","'North East' ",120
2010 ,"'Y Combs of med/bio/agric sciences' ","'Yorkshire and The Humber' ",380
2010 ,"'Y Combs of med/bio/agric sciences' ","'North West' ",445
2010 ,"'Y Combs of med/bio/agric sciences' ","'East Midlands' ",210
2010 ,"'Y Combs of med/bio/agric sciences' ","'West Midlands' ",265
2010 ,"'Y Combs of med/bio/agric sciences' ","'East of England' ",285
2010 ,"'Y Combs of med/bio/agric sciences' ","'London' ",600
2010 ,"'Y Combs of med/bio/agric sciences' ","'South East' ",450
2010 ,"'Y Combs of med/bio/agric sciences' ","'South West' ",295
2010 ,"'Y Combs of med/bio/agric sciences' ","'Wales' ",155
2010 ,"'Y Combs of med/bio/agric sciences' ","'Scotland' ",230
2010 ,"'Y Combs of med/bio/agric sciences' ","'Northern Ireland' ",100
2010 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'North East' ",80
2010 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Yorkshire and The Humber' ",110
2010 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'North West' ",120
2010 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'East Midlands' ",85
2010 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'West Midlands' ",130
2010 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'East of England' ",105
2010 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'London' ",300
2010 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'South East' ",155
2010 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'South West' ",145
2010 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Wales' ",25
2010 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Scotland' ",115
2010 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Northern Ireland' ",15
2010 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'North East' ",170
2010 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Yorkshire and The Humber' ",185
2010 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'North West' ",300
2010 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'East Midlands' ",125
2010 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'West Midlands' ",190
2010 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'East of England' ",230
2010 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'London' ",370
2010 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'South East' ",325
2010 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'South West' ",180
2010 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Wales' ",135
2010 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Scotland' ",310
2010 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Northern Ireland' ",85
2010 ,"'Y Combs of phys/math science with social studies/bus/law' ","'North East' ",155
2010 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Yorkshire and The Humber' ",240
2010 ,"'Y Combs of phys/math science with social studies/bus/law' ","'North West' ",410
2010 ,"'Y Combs of phys/math science with social studies/bus/law' ","'East Midlands' ",180
2010 ,"'Y Combs of phys/math science with social studies/bus/law' ","'West Midlands' ",380
2010 ,"'Y Combs of phys/math science with social studies/bus/law' ","'East of England' ",200
2010 ,"'Y Combs of phys/math science with social studies/bus/law' ","'London' ",565
2010 ,"'Y Combs of phys/math science with social studies/bus/law' ","'South East' ",385
2010 ,"'Y Combs of phys/math science with social studies/bus/law' ","'South West' ",135
2010 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Wales' ",65
2010 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Scotland' ",220
2010 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Northern Ireland' ",105
2010 ,"'Y Combs of phys/math/comp sciences' ","'North East' ",70
