"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Summary Level) , Applicant Domicile (High Level) , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_012_07.pdf"
 
Cycle Year,Subject Group (Summary Level) , Applicant Domicile (High Level) , Acceptance Route,Number of Acceptances,
2007 ,"'Group A Medicine and Dentistry' ","'England' ","'Firm choice' ",6135
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'England' ","'Direct Clearing' ",475
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'England' ","'RPA' ",415
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Northern Ireland' ","'Firm choice' ",250
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Northern Ireland' ","'Insurance choice' ",20
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Northern Ireland' ","'Extra' ",10
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Northern Ireland' ","'Main scheme Clearing' ",15
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Scotland' ","'Firm choice' ",1265
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Scotland' ","'Insurance choice' ",85
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Scotland' ","'Other main scheme choice' ",15
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Scotland' ","'Extra' ",20
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Scotland' ","'Main scheme Clearing' ",25
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Scotland' ","'Direct Clearing' ",5
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Scotland' ","'RPA' ",55
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Wales' ","'Firm choice' ",570
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Wales' ","'Insurance choice' ",35
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Wales' ","'Other main scheme choice' ",20
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Wales' ","'Extra' ",10
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Wales' ","'Main scheme Clearing' ",65
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Wales' ","'Direct Clearing' ",20
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Wales' ","'RPA' ",55
2012 ,"'Y Social Sciences combined with Arts' ","'England' ","'Firm choice' ",5850
2012 ,"'Y Social Sciences combined with Arts' ","'England' ","'Insurance choice' ",455
2012 ,"'Y Social Sciences combined with Arts' ","'England' ","'Other main scheme choice' ",155
2012 ,"'Y Social Sciences combined with Arts' ","'England' ","'Extra' ",140
2012 ,"'Y Social Sciences combined with Arts' ","'England' ","'Adjustment' ",30
2012 ,"'Y Social Sciences combined with Arts' ","'England' ","'Main scheme Clearing' ",665
2012 ,"'Y Social Sciences combined with Arts' ","'England' ","'Direct Clearing' ",180
2012 ,"'Y Social Sciences combined with Arts' ","'England' ","'RPA' ",215
2012 ,"'Y Social Sciences combined with Arts' ","'Northern Ireland' ","'Firm choice' ",225
2012 ,"'Y Social Sciences combined with Arts' ","'Northern Ireland' ","'Insurance choice' ",20
2012 ,"'Y Social Sciences combined with Arts' ","'Northern Ireland' ","'Other main scheme choice' ",5
2012 ,"'Y Social Sciences combined with Arts' ","'Northern Ireland' ","'Extra' ",5
2012 ,"'Y Social Sciences combined with Arts' ","'Northern Ireland' ","'Main scheme Clearing' ",25
2012 ,"'Y Social Sciences combined with Arts' ","'Northern Ireland' ","'Direct Clearing' ",5
2012 ,"'Y Social Sciences combined with Arts' ","'Scotland' ","'Firm choice' ",570
2012 ,"'Y Social Sciences combined with Arts' ","'Scotland' ","'Insurance choice' ",30
2012 ,"'Y Social Sciences combined with Arts' ","'Scotland' ","'Other main scheme choice' ",5
2012 ,"'Y Social Sciences combined with Arts' ","'Scotland' ","'Extra' ",5
2012 ,"'Y Social Sciences combined with Arts' ","'Scotland' ","'Main scheme Clearing' ",10
2012 ,"'Y Social Sciences combined with Arts' ","'Scotland' ","'RPA' ",105
2012 ,"'Y Social Sciences combined with Arts' ","'Wales' ","'Firm choice' ",295
2012 ,"'Y Social Sciences combined with Arts' ","'Wales' ","'Insurance choice' ",15
2012 ,"'Y Social Sciences combined with Arts' ","'Wales' ","'Other main scheme choice' ",5
2012 ,"'Y Social Sciences combined with Arts' ","'Wales' ","'Extra' ",10
2012 ,"'Y Social Sciences combined with Arts' ","'Wales' ","'Main scheme Clearing' ",25
2012 ,"'Y Social Sciences combined with Arts' ","'Wales' ","'Direct Clearing' ",5
2012 ,"'Y Social Sciences combined with Arts' ","'Wales' ","'RPA' ",10
2012 ,"'Z General, other combined and unknown' ","'England' ","'Firm choice' ",3085
2012 ,"'Z General, other combined and unknown' ","'England' ","'Insurance choice' ",185
2012 ,"'Z General, other combined and unknown' ","'England' ","'Other main scheme choice' ",70
2012 ,"'Z General, other combined and unknown' ","'England' ","'Extra' ",70
2012 ,"'Z General, other combined and unknown' ","'England' ","'Adjustment' ",40
2012 ,"'Z General, other combined and unknown' ","'England' ","'Main scheme Clearing' ",385
2012 ,"'Z General, other combined and unknown' ","'England' ","'Direct Clearing' ",95
2012 ,"'Z General, other combined and unknown' ","'England' ","'RPA' ",115
2012 ,"'Z General, other combined and unknown' ","'Northern Ireland' ","'Firm choice' ",75
2012 ,"'Z General, other combined and unknown' ","'Northern Ireland' ","'Insurance choice' ",5
2012 ,"'Z General, other combined and unknown' ","'Northern Ireland' ","'Main scheme Clearing' ",15
2012 ,"'Z General, other combined and unknown' ","'Scotland' ","'Firm choice' ",220
2012 ,"'Z General, other combined and unknown' ","'Scotland' ","'Insurance choice' ",10
2012 ,"'Z General, other combined and unknown' ","'Scotland' ","'Extra' ",5
2012 ,"'Z General, other combined and unknown' ","'Scotland' ","'Main scheme Clearing' ",25
2012 ,"'Z General, other combined and unknown' ","'Scotland' ","'RPA' ",15
2012 ,"'Z General, other combined and unknown' ","'Wales' ","'Firm choice' ",180
2012 ,"'Z General, other combined and unknown' ","'Wales' ","'Insurance choice' ",15
2012 ,"'Z General, other combined and unknown' ","'Wales' ","'Other main scheme choice' ",5
2012 ,"'Z General, other combined and unknown' ","'Wales' ","'Extra' ",5
2012 ,"'Z General, other combined and unknown' ","'Wales' ","'Main scheme Clearing' ",20
2012 ,"'Z General, other combined and unknown' ","'Wales' ","'Direct Clearing' ",5
2012 ,"'Z General, other combined and unknown' ","'Wales' ","'RPA' ",10
2013 ,"'Group A Medicine and Dentistry' ","'England' ","'Firm choice' ",5925
2013 ,"'Group A Medicine and Dentistry' ","'England' ","'Insurance choice' ",40
2013 ,"'Group A Medicine and Dentistry' ","'England' ","'Other main scheme choice' ",10
2013 ,"'Group A Medicine and Dentistry' ","'England' ","'Extra' ",25
2013 ,"'Group A Medicine and Dentistry' ","'England' ","'Adjustment' ",5
2013 ,"'Group A Medicine and Dentistry' ","'England' ","'Main scheme Clearing' ",325
2013 ,"'Group A Medicine and Dentistry' ","'England' ","'RPA' ",75
2013 ,"'Group A Medicine and Dentistry' ","'Northern Ireland' ","'Firm choice' ",405
2013 ,"'Group A Medicine and Dentistry' ","'Northern Ireland' ","'Insurance choice' ",5
2013 ,"'Group A Medicine and Dentistry' ","'Northern Ireland' ","'Extra' ",5
2013 ,"'Group A Medicine and Dentistry' ","'Northern Ireland' ","'Main scheme Clearing' ",25
2013 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'Firm choice' ",610
2013 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'Insurance choice' ",5
2013 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'Extra' ",20
2013 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'Main scheme Clearing' ",35
2013 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'RPA' ",50
2013 ,"'Group A Medicine and Dentistry' ","'Wales' ","'Firm choice' ",265
2013 ,"'Group A Medicine and Dentistry' ","'Wales' ","'Main scheme Clearing' ",10
2013 ,"'Group A Medicine and Dentistry' ","'Wales' ","'RPA' ",5
2013 ,"'Group B Subjects allied to Medicine' ","'England' ","'Firm choice' ",28535
2013 ,"'Group B Subjects allied to Medicine' ","'England' ","'Insurance choice' ",1730
2013 ,"'Group B Subjects allied to Medicine' ","'England' ","'Other main scheme choice' ",910
2013 ,"'Group B Subjects allied to Medicine' ","'England' ","'Extra' ",1340
2013 ,"'Group B Subjects allied to Medicine' ","'England' ","'Adjustment' ",70
2013 ,"'Group B Subjects allied to Medicine' ","'England' ","'Main scheme Clearing' ",3860
2013 ,"'Group B Subjects allied to Medicine' ","'England' ","'Direct Clearing' ",780
2013 ,"'Group B Subjects allied to Medicine' ","'England' ","'RPA' ",495
2013 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Firm choice' ",1580
2013 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Insurance choice' ",115
2013 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Other main scheme choice' ",10
2013 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Extra' ",40
2013 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Main scheme Clearing' ",170
2013 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Direct Clearing' ",10
2013 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Firm choice' ",3605
2013 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Insurance choice' ",145
2013 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Other main scheme choice' ",110
2013 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Extra' ",45
2013 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Main scheme Clearing' ",230
2013 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Direct Clearing' ",35
2013 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'RPA' ",170
2013 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Firm choice' ",1810
2013 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Insurance choice' ",65
2013 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Other main scheme choice' ",35
2013 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Extra' ",40
2013 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Adjustment' ",5
2013 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Main scheme Clearing' ",220
2013 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Direct Clearing' ",45
2013 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'RPA' ",65
2013 ,"'Group C Biological Sciences' ","'England' ","'Firm choice' ",24925
2013 ,"'Group C Biological Sciences' ","'England' ","'Insurance choice' ",2955
2013 ,"'Group C Biological Sciences' ","'England' ","'Other main scheme choice' ",660
2013 ,"'Group C Biological Sciences' ","'England' ","'Extra' ",705
2013 ,"'Group C Biological Sciences' ","'England' ","'Adjustment' ",120
2013 ,"'Group C Biological Sciences' ","'England' ","'Main scheme Clearing' ",3675
2013 ,"'Group C Biological Sciences' ","'England' ","'Direct Clearing' ",1005
2013 ,"'Group C Biological Sciences' ","'England' ","'RPA' ",805
2013 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Firm choice' ",825
2013 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Insurance choice' ",150
2013 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Other main scheme choice' ",10
2013 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Extra' ",25
2013 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Adjustment' ",5
2013 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Main scheme Clearing' ",45
2013 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Direct Clearing' ",10
2013 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'RPA' ",5
2013 ,"'Group C Biological Sciences' ","'Scotland' ","'Firm choice' ",2250
2013 ,"'Group C Biological Sciences' ","'Scotland' ","'Insurance choice' ",200
2013 ,"'Group C Biological Sciences' ","'Scotland' ","'Other main scheme choice' ",15
2013 ,"'Group C Biological Sciences' ","'Scotland' ","'Extra' ",35
2013 ,"'Group C Biological Sciences' ","'Scotland' ","'Main scheme Clearing' ",130
2013 ,"'Group C Biological Sciences' ","'Scotland' ","'Direct Clearing' ",10
2013 ,"'Group C Biological Sciences' ","'Scotland' ","'RPA' ",150
2013 ,"'Group C Biological Sciences' ","'Wales' ","'Firm choice' ",1460
2013 ,"'Group C Biological Sciences' ","'Wales' ","'Insurance choice' ",125
2013 ,"'Group C Biological Sciences' ","'Wales' ","'Other main scheme choice' ",30
2013 ,"'Group C Biological Sciences' ","'Wales' ","'Extra' ",30
2013 ,"'Group C Biological Sciences' ","'Wales' ","'Adjustment' ",5
2013 ,"'Group C Biological Sciences' ","'Wales' ","'Main scheme Clearing' ",160
2013 ,"'Group C Biological Sciences' ","'Wales' ","'Direct Clearing' ",55
2013 ,"'Group C Biological Sciences' ","'Wales' ","'RPA' ",80
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Firm choice' ",3830
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Insurance choice' ",185
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Other main scheme choice' ",230
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Extra' ",65
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Adjustment' ",5
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Main scheme Clearing' ",295
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Direct Clearing' ",260
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'RPA' ",105
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Northern Ireland' ","'Firm choice' ",220
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Northern Ireland' ","'Insurance choice' ",35
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Northern Ireland' ","'Other main scheme choice' ",5
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Northern Ireland' ","'Main scheme Clearing' ",15
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Northern Ireland' ","'Direct Clearing' ",5
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Firm choice' ",265
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Insurance choice' ",15
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Other main scheme choice' ",10
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Main scheme Clearing' ",20
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Direct Clearing' ",5
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'RPA' ",90
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Firm choice' ",215
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Insurance choice' ",15
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Other main scheme choice' ",5
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Main scheme Clearing' ",15
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Direct Clearing' ",10
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'RPA' ",20
2013 ,"'Group F Physical Sciences' ","'England' ","'Firm choice' ",10955
2013 ,"'Group F Physical Sciences' ","'England' ","'Insurance choice' ",1740
2013 ,"'Group F Physical Sciences' ","'England' ","'Other main scheme choice' ",155
2013 ,"'Group F Physical Sciences' ","'England' ","'Extra' ",140
2013 ,"'Group F Physical Sciences' ","'England' ","'Adjustment' ",40
2013 ,"'Group F Physical Sciences' ","'England' ","'Main scheme Clearing' ",1390
2013 ,"'Group F Physical Sciences' ","'England' ","'Direct Clearing' ",250
2013 ,"'Group F Physical Sciences' ","'England' ","'RPA' ",155
2013 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Firm choice' ",365
2013 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Insurance choice' ",75
2013 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Other main scheme choice' ",5
2013 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Extra' ",5
2013 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Adjustment' ",5
2013 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Main scheme Clearing' ",45
2013 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Direct Clearing' ",5
2013 ,"'Group F Physical Sciences' ","'Scotland' ","'Firm choice' ",1165
2013 ,"'Group F Physical Sciences' ","'Scotland' ","'Insurance choice' ",100
2013 ,"'Group F Physical Sciences' ","'Scotland' ","'Other main scheme choice' ",5
2013 ,"'Group F Physical Sciences' ","'Scotland' ","'Extra' ",15
2013 ,"'Group F Physical Sciences' ","'Scotland' ","'Main scheme Clearing' ",55
2013 ,"'Group F Physical Sciences' ","'Scotland' ","'Direct Clearing' ",10
2013 ,"'Group F Physical Sciences' ","'Scotland' ","'RPA' ",10
2013 ,"'Group F Physical Sciences' ","'Wales' ","'Firm choice' ",695
2013 ,"'Group F Physical Sciences' ","'Wales' ","'Insurance choice' ",95
2013 ,"'Group F Physical Sciences' ","'Wales' ","'Other main scheme choice' ",5
2013 ,"'Group F Physical Sciences' ","'Wales' ","'Extra' ",10
2013 ,"'Group F Physical Sciences' ","'Wales' ","'Main scheme Clearing' ",65
2013 ,"'Group F Physical Sciences' ","'Wales' ","'Direct Clearing' ",10
2013 ,"'Group F Physical Sciences' ","'Wales' ","'RPA' ",15
2013 ,"'Group G Mathematical Sciences' ","'England' ","'Firm choice' ",4230
2013 ,"'Group G Mathematical Sciences' ","'England' ","'Insurance choice' ",945
