"Statistic:   Number of Applications"
"Variables:   Subject Group (Detailed Level) , Applicant Domicile (Region) , Cycle Year"
"Coverage:   Applications through the main scheme and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_027_03.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Applicant Domicile (Region),Number of Applications,
2007 ,"'A1 - Pre-clinical Medicine' ","'North East' ",1695
2012 ,"'X9 - Others in Education' ","'South West' ",50
2012 ,"'X9 - Others in Education' ","'Wales' ",25
2012 ,"'X9 - Others in Education' ","'Scotland' ",5
2012 ,"'X9 - Others in Education' ","'Northern Ireland' ",10
2012 ,"'XX - Combinations within Education' ","'North East' ",70
2012 ,"'XX - Combinations within Education' ","'Yorkshire and The Humber' ",355
2012 ,"'XX - Combinations within Education' ","'North West' ",190
2012 ,"'XX - Combinations within Education' ","'East Midlands' ",270
2012 ,"'XX - Combinations within Education' ","'West Midlands' ",385
2012 ,"'XX - Combinations within Education' ","'East of England' ",75
2012 ,"'XX - Combinations within Education' ","'London' ",35
2012 ,"'XX - Combinations within Education' ","'South East' ",125
2012 ,"'XX - Combinations within Education' ","'South West' ",240
2012 ,"'XX - Combinations within Education' ","'Wales' ",35
2012 ,"'XX - Combinations within Education' ","'Scotland' ",425
2012 ,"'XX - Combinations within Education' ","'Northern Ireland' ",95
2012 ,"'Y Combs of arts/humanities' ","'North East' ",470
2012 ,"'Y Combs of arts/humanities' ","'Yorkshire and The Humber' ",920
2012 ,"'Y Combs of arts/humanities' ","'North West' ",1900
2012 ,"'Y Combs of arts/humanities' ","'East Midlands' ",1005
2012 ,"'Y Combs of arts/humanities' ","'West Midlands' ",1575
2012 ,"'Y Combs of arts/humanities' ","'East of England' ",1295
2012 ,"'Y Combs of arts/humanities' ","'London' ",2290
2012 ,"'Y Combs of arts/humanities' ","'South East' ",2305
2012 ,"'Y Combs of arts/humanities' ","'South West' ",1170
2012 ,"'Y Combs of arts/humanities' ","'Wales' ",665
2012 ,"'Y Combs of arts/humanities' ","'Scotland' ",495
2012 ,"'Y Combs of arts/humanities' ","'Northern Ireland' ",425
2012 ,"'Y Combs of engin/tech/building studies' ","'North East' ",10
2012 ,"'Y Combs of engin/tech/building studies' ","'Yorkshire and The Humber' ",40
2012 ,"'Y Combs of engin/tech/building studies' ","'North West' ",65
2012 ,"'Y Combs of engin/tech/building studies' ","'East Midlands' ",30
2012 ,"'Y Combs of engin/tech/building studies' ","'West Midlands' ",40
2012 ,"'Y Combs of engin/tech/building studies' ","'East of England' ",50
2012 ,"'Y Combs of engin/tech/building studies' ","'London' ",115
2012 ,"'Y Combs of engin/tech/building studies' ","'South East' ",105
2012 ,"'Y Combs of engin/tech/building studies' ","'South West' ",60
2012 ,"'Y Combs of engin/tech/building studies' ","'Wales' ",40
2012 ,"'Y Combs of engin/tech/building studies' ","'Scotland' ",5
2012 ,"'Y Combs of engin/tech/building studies' ","'Northern Ireland' ",245
2012 ,"'Y Combs of engineering/technology' ","'North East' ",30
2012 ,"'Y Combs of engineering/technology' ","'Yorkshire and The Humber' ",95
2012 ,"'Y Combs of engineering/technology' ","'North West' ",145
2012 ,"'Y Combs of engineering/technology' ","'East Midlands' ",100
2012 ,"'Y Combs of engineering/technology' ","'West Midlands' ",65
2012 ,"'Y Combs of engineering/technology' ","'East of England' ",110
2012 ,"'Y Combs of engineering/technology' ","'London' ",160
2012 ,"'Y Combs of engineering/technology' ","'South East' ",165
2012 ,"'Y Combs of engineering/technology' ","'South West' ",80
2012 ,"'Y Combs of engineering/technology' ","'Wales' ",30
2012 ,"'Y Combs of engineering/technology' ","'Scotland' ",155
2012 ,"'Y Combs of engineering/technology' ","'Northern Ireland' ",30
2012 ,"'Y Combs of languages' ","'North East' ",175
2012 ,"'Y Combs of languages' ","'Yorkshire and The Humber' ",485
2012 ,"'Y Combs of languages' ","'North West' ",790
2012 ,"'Y Combs of languages' ","'East Midlands' ",385
2012 ,"'Y Combs of languages' ","'West Midlands' ",545
2012 ,"'Y Combs of languages' ","'East of England' ",670
2012 ,"'Y Combs of languages' ","'London' ",1260
2012 ,"'Y Combs of languages' ","'South East' ",1100
2012 ,"'Y Combs of languages' ","'South West' ",605
2012 ,"'Y Combs of languages' ","'Wales' ",280
2012 ,"'Y Combs of languages' ","'Scotland' ",395
2012 ,"'Y Combs of languages' ","'Northern Ireland' ",145
2012 ,"'Y Combs of languages with arts/humanities' ","'North East' ",945
2012 ,"'Y Combs of languages with arts/humanities' ","'Yorkshire and The Humber' ",2075
2012 ,"'Y Combs of languages with arts/humanities' ","'North West' ",3390
2012 ,"'Y Combs of languages with arts/humanities' ","'East Midlands' ",1990
2012 ,"'Y Combs of languages with arts/humanities' ","'West Midlands' ",3030
2012 ,"'Y Combs of languages with arts/humanities' ","'East of England' ",3240
2012 ,"'Y Combs of languages with arts/humanities' ","'London' ",4655
2012 ,"'Y Combs of languages with arts/humanities' ","'South East' ",4955
2012 ,"'Y Combs of languages with arts/humanities' ","'South West' ",2440
2012 ,"'Y Combs of languages with arts/humanities' ","'Wales' ",1610
2012 ,"'Y Combs of languages with arts/humanities' ","'Scotland' ",2250
2012 ,"'Y Combs of languages with arts/humanities' ","'Northern Ireland' ",860
2012 ,"'Y Combs of med/bio/agric sciences' ","'North East' ",655
2012 ,"'Y Combs of med/bio/agric sciences' ","'Yorkshire and The Humber' ",1530
2012 ,"'Y Combs of med/bio/agric sciences' ","'North West' ",2285
2012 ,"'Y Combs of med/bio/agric sciences' ","'East Midlands' ",1040
2012 ,"'Y Combs of med/bio/agric sciences' ","'West Midlands' ",1695
2012 ,"'Y Combs of med/bio/agric sciences' ","'East of England' ",1200
2012 ,"'Y Combs of med/bio/agric sciences' ","'London' ",2115
2012 ,"'Y Combs of med/bio/agric sciences' ","'South East' ",1915
2012 ,"'Y Combs of med/bio/agric sciences' ","'South West' ",1205
2012 ,"'Y Combs of med/bio/agric sciences' ","'Wales' ",650
2012 ,"'Y Combs of med/bio/agric sciences' ","'Scotland' ",1190
2012 ,"'Y Combs of med/bio/agric sciences' ","'Northern Ireland' ",575
2012 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'North East' ",155
2012 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Yorkshire and The Humber' ",395
2012 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'North West' ",545
2012 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'East Midlands' ",365
2012 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'West Midlands' ",560
2012 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'East of England' ",395
2012 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'London' ",900
2012 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'South East' ",600
2012 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'South West' ",450
2012 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Wales' ",160
2012 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Scotland' ",485
2012 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Northern Ireland' ",55
2012 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'North East' ",510
2012 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Yorkshire and The Humber' ",800
2012 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'North West' ",1035
2012 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'East Midlands' ",395
2012 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'West Midlands' ",525
2012 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'East of England' ",760
2012 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'London' ",1375
2012 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'South East' ",1160
2012 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'South West' ",570
2012 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Wales' ",355
2012 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Scotland' ",1135
2012 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Northern Ireland' ",280
2012 ,"'Y Combs of phys/math science with social studies/bus/law' ","'North East' ",525
2012 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Yorkshire and The Humber' ",810
2012 ,"'Y Combs of phys/math science with social studies/bus/law' ","'North West' ",1735
2012 ,"'Y Combs of phys/math science with social studies/bus/law' ","'East Midlands' ",690
2012 ,"'Y Combs of phys/math science with social studies/bus/law' ","'West Midlands' ",920
2012 ,"'Y Combs of phys/math science with social studies/bus/law' ","'East of England' ",885
2012 ,"'Y Combs of phys/math science with social studies/bus/law' ","'London' ",2410
2012 ,"'Y Combs of phys/math science with social studies/bus/law' ","'South East' ",1575
2012 ,"'Y Combs of phys/math science with social studies/bus/law' ","'South West' ",560
2012 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Wales' ",350
2012 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Scotland' ",1165
2012 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Northern Ireland' ",515
2012 ,"'Y Combs of phys/math/comp sciences' ","'North East' ",240
2012 ,"'Y Combs of phys/math/comp sciences' ","'Yorkshire and The Humber' ",250
2012 ,"'Y Combs of phys/math/comp sciences' ","'North West' ",450
2012 ,"'Y Combs of phys/math/comp sciences' ","'East Midlands' ",330
2012 ,"'Y Combs of phys/math/comp sciences' ","'West Midlands' ",435
2012 ,"'Y Combs of phys/math/comp sciences' ","'East of England' ",345
2012 ,"'Y Combs of phys/math/comp sciences' ","'London' ",725
2012 ,"'Y Combs of phys/math/comp sciences' ","'South East' ",510
2012 ,"'Y Combs of phys/math/comp sciences' ","'South West' ",335
2012 ,"'Y Combs of phys/math/comp sciences' ","'Wales' ",280
2012 ,"'Y Combs of phys/math/comp sciences' ","'Scotland' ",580
2012 ,"'Y Combs of phys/math/comp sciences' ","'Northern Ireland' ",265
2012 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'North East' ",1480
2012 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Yorkshire and The Humber' ",3410
2012 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'North West' ",4790
2012 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'East Midlands' ",2515
2012 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'West Midlands' ",2445
2012 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'East of England' ",2310
2012 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'London' ",3405
2012 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'South East' ",4260
2012 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'South West' ",2450
2012 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Wales' ",1790
2012 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Scotland' ",3340
2012 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Northern Ireland' ",855
2012 ,"'Y Combs of science/engineering with social studies/bus/law' ","'North East' ",1005
2012 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Yorkshire and The Humber' ",2165
2012 ,"'Y Combs of science/engineering with social studies/bus/law' ","'North West' ",2655
2012 ,"'Y Combs of science/engineering with social studies/bus/law' ","'East Midlands' ",1835
2012 ,"'Y Combs of science/engineering with social studies/bus/law' ","'West Midlands' ",2225
2012 ,"'Y Combs of science/engineering with social studies/bus/law' ","'East of England' ",1775
2012 ,"'Y Combs of science/engineering with social studies/bus/law' ","'London' ",2500
2012 ,"'Y Combs of science/engineering with social studies/bus/law' ","'South East' ",2470
2012 ,"'Y Combs of science/engineering with social studies/bus/law' ","'South West' ",1140
2012 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Wales' ",785
2012 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Scotland' ",2860
2012 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Northern Ireland' ",470
2012 ,"'Y Combs of sciences with engineering/technology' ","'North East' ",65
2012 ,"'Y Combs of sciences with engineering/technology' ","'Yorkshire and The Humber' ",375
2012 ,"'Y Combs of sciences with engineering/technology' ","'North West' ",465
2012 ,"'Y Combs of sciences with engineering/technology' ","'East Midlands' ",395
2012 ,"'Y Combs of sciences with engineering/technology' ","'West Midlands' ",290
2012 ,"'Y Combs of sciences with engineering/technology' ","'East of England' ",350
2012 ,"'Y Combs of sciences with engineering/technology' ","'London' ",840
2012 ,"'Y Combs of sciences with engineering/technology' ","'South East' ",660
2012 ,"'Y Combs of sciences with engineering/technology' ","'South West' ",235
2012 ,"'Y Combs of sciences with engineering/technology' ","'Wales' ",125
2012 ,"'Y Combs of sciences with engineering/technology' ","'Scotland' ",605
2012 ,"'Y Combs of sciences with engineering/technology' ","'Northern Ireland' ",345
2012 ,"'Y Combs of soc studies/law' ","'North East' ",280
2012 ,"'Y Combs of soc studies/law' ","'Yorkshire and The Humber' ",795
2012 ,"'Y Combs of soc studies/law' ","'North West' ",1695
2012 ,"'Y Combs of soc studies/law' ","'East Midlands' ",540
2012 ,"'Y Combs of soc studies/law' ","'West Midlands' ",1030
2012 ,"'Y Combs of soc studies/law' ","'East of England' ",650
2012 ,"'Y Combs of soc studies/law' ","'London' ",1655
2012 ,"'Y Combs of soc studies/law' ","'South East' ",1290
2012 ,"'Y Combs of soc studies/law' ","'South West' ",500
2012 ,"'Y Combs of soc studies/law' ","'Wales' ",805
2012 ,"'Y Combs of soc studies/law' ","'Scotland' ",655
2012 ,"'Y Combs of soc studies/law' ","'Northern Ireland' ",315
2012 ,"'Y Combs of soc studies/law with business' ","'North East' ",160
2012 ,"'Y Combs of soc studies/law with business' ","'Yorkshire and The Humber' ",570
2012 ,"'Y Combs of soc studies/law with business' ","'North West' ",875
2012 ,"'Y Combs of soc studies/law with business' ","'East Midlands' ",715
2012 ,"'Y Combs of soc studies/law with business' ","'West Midlands' ",1025
2012 ,"'Y Combs of soc studies/law with business' ","'East of England' ",925
2012 ,"'Y Combs of soc studies/law with business' ","'London' ",2635
2012 ,"'Y Combs of soc studies/law with business' ","'South East' ",1490
2012 ,"'Y Combs of soc studies/law with business' ","'South West' ",515
2012 ,"'Y Combs of soc studies/law with business' ","'Wales' ",310
2012 ,"'Y Combs of soc studies/law with business' ","'Scotland' ",1110
2012 ,"'Y Combs of soc studies/law with business' ","'Northern Ireland' ",285
2012 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'North East' ",1375
2012 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Yorkshire and The Humber' ",2535
2012 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'North West' ",3950
2012 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'East Midlands' ",2115
2012 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'West Midlands' ",3165
2012 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'East of England' ",3360
2012 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'London' ",6030
2012 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'South East' ",5305
2012 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'South West' ",2430
2012 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Wales' ",1380
2012 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Scotland' ",2300
2012 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Northern Ireland' ",1325
2012 ,"'Y Combs of social studies/bus/law with languages' ","'North East' ",170
2012 ,"'Y Combs of social studies/bus/law with languages' ","'Yorkshire and The Humber' ",440
2012 ,"'Y Combs of social studies/bus/law with languages' ","'North West' ",930
2012 ,"'Y Combs of social studies/bus/law with languages' ","'East Midlands' ",535
2012 ,"'Y Combs of social studies/bus/law with languages' ","'West Midlands' ",600
2012 ,"'Y Combs of social studies/bus/law with languages' ","'East of England' ",675
2012 ,"'Y Combs of social studies/bus/law with languages' ","'London' ",1665
2012 ,"'Y Combs of social studies/bus/law with languages' ","'South East' ",1365
2012 ,"'Y Combs of social studies/bus/law with languages' ","'South West' ",630
2012 ,"'Y Combs of social studies/bus/law with languages' ","'Wales' ",325
2012 ,"'Y Combs of social studies/bus/law with languages' ","'Scotland' ",1270
2012 ,"'Y Combs of social studies/bus/law with languages' ","'Northern Ireland' ",310
2012 ,"'Z Combs of 3 subjects, or other general courses' ","'North East' ",550
2012 ,"'Z Combs of 3 subjects, or other general courses' ","'Yorkshire and The Humber' ",1575
2012 ,"'Z Combs of 3 subjects, or other general courses' ","'North West' ",1875
2012 ,"'Z Combs of 3 subjects, or other general courses' ","'East Midlands' ",1095
2012 ,"'Z Combs of 3 subjects, or other general courses' ","'West Midlands' ",1310
2012 ,"'Z Combs of 3 subjects, or other general courses' ","'East of England' ",1875
2012 ,"'Z Combs of 3 subjects, or other general courses' ","'London' ",3340
2012 ,"'Z Combs of 3 subjects, or other general courses' ","'South East' ",3190
2012 ,"'Z Combs of 3 subjects, or other general courses' ","'South West' ",1555
2012 ,"'Z Combs of 3 subjects, or other general courses' ","'Wales' ",920
2012 ,"'Z Combs of 3 subjects, or other general courses' ","'Scotland' ",1380
2012 ,"'Z Combs of 3 subjects, or other general courses' ","'Northern Ireland' ",435
2013 ,"'A1 - Pre-clinical Medicine' ","'North East' ",1885
2013 ,"'A1 - Pre-clinical Medicine' ","'Yorkshire and The Humber' ",4185
2013 ,"'A1 - Pre-clinical Medicine' ","'North West' ",6230
2013 ,"'A1 - Pre-clinical Medicine' ","'East Midlands' ",3700
2013 ,"'A1 - Pre-clinical Medicine' ","'West Midlands' ",5110
2013 ,"'A1 - Pre-clinical Medicine' ","'East of England' ",5005
2013 ,"'A1 - Pre-clinical Medicine' ","'London' ",15170
2013 ,"'A1 - Pre-clinical Medicine' ","'South East' ",8820
2013 ,"'A1 - Pre-clinical Medicine' ","'South West' ",4605
2013 ,"'A1 - Pre-clinical Medicine' ","'Wales' ",2495
2013 ,"'A1 - Pre-clinical Medicine' ","'Scotland' ",4320
