"Statistic:   Number of Applications"
"Variables:   Subject Group (Detailed Level) , Age Band , Sex , Cycle Year"
"Coverage:   Applications through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_026_03.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Age Band , Sex,Number of Applications,
2007 ,"'A1 - Pre-clinical Medicine' ","'17 and under' ","'Men' ",620
2011 ,"'J4 - Polymers and Textiles' ","'18' ","'Women' ",100
2011 ,"'J4 - Polymers and Textiles' ","'19' ","'Men' ",30
2011 ,"'J4 - Polymers and Textiles' ","'19' ","'Women' ",60
2011 ,"'J4 - Polymers and Textiles' ","'20' ","'Men' ",20
2011 ,"'J4 - Polymers and Textiles' ","'20' ","'Women' ",40
2011 ,"'J4 - Polymers and Textiles' ","'21 and over' ","'Men' ",55
2011 ,"'J4 - Polymers and Textiles' ","'21 and over' ","'Women' ",35
2011 ,"'J5 - Materials Technology not otherwise spec' ","'17 and under' ","'Men' ",20
2011 ,"'J5 - Materials Technology not otherwise spec' ","'17 and under' ","'Women' ",10
2011 ,"'J5 - Materials Technology not otherwise spec' ","'18' ","'Men' ",305
2011 ,"'J5 - Materials Technology not otherwise spec' ","'18' ","'Women' ",200
2011 ,"'J5 - Materials Technology not otherwise spec' ","'19' ","'Men' ",115
2011 ,"'J5 - Materials Technology not otherwise spec' ","'19' ","'Women' ",100
2011 ,"'J5 - Materials Technology not otherwise spec' ","'20' ","'Men' ",55
2011 ,"'J5 - Materials Technology not otherwise spec' ","'20' ","'Women' ",35
2011 ,"'J5 - Materials Technology not otherwise spec' ","'21 and over' ","'Men' ",100
2011 ,"'J5 - Materials Technology not otherwise spec' ","'21 and over' ","'Women' ",55
2011 ,"'J6 - Maritime Technology' ","'17 and under' ","'Men' ",15
2011 ,"'J6 - Maritime Technology' ","'17 and under' ","'Women' ",5
2011 ,"'J6 - Maritime Technology' ","'18' ","'Men' ",265
2011 ,"'J6 - Maritime Technology' ","'18' ","'Women' ",40
2011 ,"'J6 - Maritime Technology' ","'19' ","'Men' ",90
2011 ,"'J6 - Maritime Technology' ","'19' ","'Women' ",10
2011 ,"'J6 - Maritime Technology' ","'20' ","'Men' ",15
2011 ,"'J6 - Maritime Technology' ","'21 and over' ","'Men' ",150
2011 ,"'J6 - Maritime Technology' ","'21 and over' ","'Women' ",20
2011 ,"'J7 - Biotechnology' ","'17 and under' ","'Men' ",35
2011 ,"'J7 - Biotechnology' ","'17 and under' ","'Women' ",30
2011 ,"'J7 - Biotechnology' ","'18' ","'Men' ",320
2011 ,"'J7 - Biotechnology' ","'18' ","'Women' ",200
2011 ,"'J7 - Biotechnology' ","'19' ","'Men' ",185
2011 ,"'J7 - Biotechnology' ","'19' ","'Women' ",125
2011 ,"'J7 - Biotechnology' ","'20' ","'Men' ",60
2011 ,"'J7 - Biotechnology' ","'20' ","'Women' ",75
2011 ,"'J7 - Biotechnology' ","'21 and over' ","'Men' ",75
2011 ,"'J7 - Biotechnology' ","'21 and over' ","'Women' ",60
2011 ,"'J9 - Others in Technology' ","'17 and under' ","'Men' ",30
2011 ,"'J9 - Others in Technology' ","'17 and under' ","'Women' ",15
2011 ,"'J9 - Others in Technology' ","'18' ","'Men' ",3360
2011 ,"'J9 - Others in Technology' ","'18' ","'Women' ",430
2011 ,"'J9 - Others in Technology' ","'19' ","'Men' ",1685
2011 ,"'J9 - Others in Technology' ","'19' ","'Women' ",195
2011 ,"'J9 - Others in Technology' ","'20' ","'Men' ",960
2011 ,"'J9 - Others in Technology' ","'20' ","'Women' ",85
2011 ,"'J9 - Others in Technology' ","'21 and over' ","'Men' ",1795
2011 ,"'J9 - Others in Technology' ","'21 and over' ","'Women' ",150
2011 ,"'JJ - Combinations within Technology' ","'18' ","'Men' ",5
2011 ,"'JJ - Combinations within Technology' ","'18' ","'Women' ",10
2011 ,"'JJ - Combinations within Technology' ","'19' ","'Men' ",5
2011 ,"'JJ - Combinations within Technology' ","'19' ","'Women' ",5
2011 ,"'JJ - Combinations within Technology' ","'20' ","'Men' ",5
2011 ,"'JJ - Combinations within Technology' ","'21 and over' ","'Men' ",10
2011 ,"'K1 - Architecture' ","'17 and under' ","'Men' ",305
2011 ,"'K1 - Architecture' ","'17 and under' ","'Women' ",495
2011 ,"'K1 - Architecture' ","'18' ","'Men' ",8195
2011 ,"'K1 - Architecture' ","'18' ","'Women' ",6660
2011 ,"'K1 - Architecture' ","'19' ","'Men' ",4115
2011 ,"'K1 - Architecture' ","'19' ","'Women' ",3300
2011 ,"'K1 - Architecture' ","'20' ","'Men' ",1480
2011 ,"'K1 - Architecture' ","'20' ","'Women' ",1080
2011 ,"'K1 - Architecture' ","'21 and over' ","'Men' ",3195
2011 ,"'K1 - Architecture' ","'21 and over' ","'Women' ",1760
2011 ,"'K2 - Building' ","'17 and under' ","'Men' ",45
2011 ,"'K2 - Building' ","'17 and under' ","'Women' ",40
2011 ,"'K2 - Building' ","'18' ","'Men' ",4980
2011 ,"'K2 - Building' ","'18' ","'Women' ",785
2011 ,"'K2 - Building' ","'19' ","'Men' ",2650
2011 ,"'K2 - Building' ","'19' ","'Women' ",385
2011 ,"'K2 - Building' ","'20' ","'Men' ",1470
2011 ,"'K2 - Building' ","'20' ","'Women' ",195
2011 ,"'K2 - Building' ","'21 and over' ","'Men' ",3565
2011 ,"'K2 - Building' ","'21 and over' ","'Women' ",550
2011 ,"'K3 - Landscape & Garden Design' ","'17 and under' ","'Women' ",10
2011 ,"'K3 - Landscape & Garden Design' ","'18' ","'Men' ",180
2011 ,"'K3 - Landscape & Garden Design' ","'18' ","'Women' ",90
2011 ,"'K3 - Landscape & Garden Design' ","'19' ","'Men' ",85
2011 ,"'K3 - Landscape & Garden Design' ","'19' ","'Women' ",55
2011 ,"'K3 - Landscape & Garden Design' ","'20' ","'Men' ",25
2011 ,"'K3 - Landscape & Garden Design' ","'20' ","'Women' ",35
2011 ,"'K3 - Landscape & Garden Design' ","'21 and over' ","'Men' ",155
2011 ,"'K3 - Landscape & Garden Design' ","'21 and over' ","'Women' ",105
2011 ,"'K4 - Planning (Urban,Rural and Regional)' ","'17 and under' ","'Men' ",15
2011 ,"'K4 - Planning (Urban,Rural and Regional)' ","'17 and under' ","'Women' ",20
2011 ,"'K4 - Planning (Urban,Rural and Regional)' ","'18' ","'Men' ",930
2011 ,"'K4 - Planning (Urban,Rural and Regional)' ","'18' ","'Women' ",545
2011 ,"'K4 - Planning (Urban,Rural and Regional)' ","'19' ","'Men' ",395
2011 ,"'K4 - Planning (Urban,Rural and Regional)' ","'19' ","'Women' ",220
2011 ,"'K4 - Planning (Urban,Rural and Regional)' ","'20' ","'Men' ",180
2011 ,"'K4 - Planning (Urban,Rural and Regional)' ","'20' ","'Women' ",75
2011 ,"'K4 - Planning (Urban,Rural and Regional)' ","'21 and over' ","'Men' ",335
2011 ,"'K4 - Planning (Urban,Rural and Regional)' ","'21 and over' ","'Women' ",235
2011 ,"'K9 - Others in Architecture,Build & Plan' ","'18' ","'Men' ",5
2011 ,"'K9 - Others in Architecture,Build & Plan' ","'19' ","'Men' ",10
2011 ,"'K9 - Others in Architecture,Build & Plan' ","'20' ","'Men' ",5
2011 ,"'K9 - Others in Architecture,Build & Plan' ","'21 and over' ","'Men' ",25
2011 ,"'K9 - Others in Architecture,Build & Plan' ","'21 and over' ","'Women' ",10
2011 ,"'KK - Combinations within Architecture,Build & Plan' ","'17 and under' ","'Women' ",5
2011 ,"'KK - Combinations within Architecture,Build & Plan' ","'18' ","'Men' ",170
2011 ,"'KK - Combinations within Architecture,Build & Plan' ","'18' ","'Women' ",80
2011 ,"'KK - Combinations within Architecture,Build & Plan' ","'19' ","'Men' ",75
2011 ,"'KK - Combinations within Architecture,Build & Plan' ","'19' ","'Women' ",55
2011 ,"'KK - Combinations within Architecture,Build & Plan' ","'20' ","'Men' ",25
2011 ,"'KK - Combinations within Architecture,Build & Plan' ","'20' ","'Women' ",20
2011 ,"'KK - Combinations within Architecture,Build & Plan' ","'21 and over' ","'Men' ",75
2011 ,"'KK - Combinations within Architecture,Build & Plan' ","'21 and over' ","'Women' ",35
2011 ,"'L0 - Social Studies: any area of study' ","'17 and under' ","'Men' ",95
2011 ,"'L0 - Social Studies: any area of study' ","'17 and under' ","'Women' ",85
2011 ,"'L0 - Social Studies: any area of study' ","'18' ","'Men' ",1430
2011 ,"'L0 - Social Studies: any area of study' ","'18' ","'Women' ",825
2011 ,"'L0 - Social Studies: any area of study' ","'19' ","'Men' ",470
2011 ,"'L0 - Social Studies: any area of study' ","'19' ","'Women' ",350
2011 ,"'L0 - Social Studies: any area of study' ","'20' ","'Men' ",190
2011 ,"'L0 - Social Studies: any area of study' ","'20' ","'Women' ",85
2011 ,"'L0 - Social Studies: any area of study' ","'21 and over' ","'Men' ",210
2011 ,"'L0 - Social Studies: any area of study' ","'21 and over' ","'Women' ",75
2011 ,"'L1 - Economics' ","'17 and under' ","'Men' ",845
2011 ,"'L1 - Economics' ","'17 and under' ","'Women' ",715
2011 ,"'L1 - Economics' ","'18' ","'Men' ",20355
2011 ,"'L1 - Economics' ","'18' ","'Women' ",8760
2011 ,"'L1 - Economics' ","'19' ","'Men' ",8760
2011 ,"'L1 - Economics' ","'19' ","'Women' ",4405
2011 ,"'L1 - Economics' ","'20' ","'Men' ",2710
2011 ,"'L1 - Economics' ","'20' ","'Women' ",1180
2011 ,"'L1 - Economics' ","'21 and over' ","'Men' ",2615
2011 ,"'L1 - Economics' ","'21 and over' ","'Women' ",1085
2011 ,"'L2 - Politics' ","'17 and under' ","'Men' ",340
2011 ,"'L2 - Politics' ","'17 and under' ","'Women' ",620
2011 ,"'L2 - Politics' ","'18' ","'Men' ",10345
2011 ,"'L2 - Politics' ","'18' ","'Women' ",9000
2011 ,"'L2 - Politics' ","'19' ","'Men' ",4535
2011 ,"'L2 - Politics' ","'19' ","'Women' ",4330
2011 ,"'L2 - Politics' ","'20' ","'Men' ",1340
2011 ,"'L2 - Politics' ","'20' ","'Women' ",1430
2011 ,"'L2 - Politics' ","'21 and over' ","'Men' ",2190
2011 ,"'L2 - Politics' ","'21 and over' ","'Women' ",1460
2011 ,"'L3 - Sociology' ","'17 and under' ","'Men' ",40
2011 ,"'L3 - Sociology' ","'17 and under' ","'Women' ",175
2011 ,"'L3 - Sociology' ","'18' ","'Men' ",3365
2011 ,"'L3 - Sociology' ","'18' ","'Women' ",11300
2011 ,"'L3 - Sociology' ","'19' ","'Men' ",1870
2011 ,"'L3 - Sociology' ","'19' ","'Women' ",4400
2011 ,"'L3 - Sociology' ","'20' ","'Men' ",665
2011 ,"'L3 - Sociology' ","'20' ","'Women' ",1320
2011 ,"'L3 - Sociology' ","'21 and over' ","'Men' ",1445
2011 ,"'L3 - Sociology' ","'21 and over' ","'Women' ",2600
2011 ,"'L4 - Social Policy' ","'17 and under' ","'Women' ",15
2011 ,"'L4 - Social Policy' ","'18' ","'Men' ",1265
2011 ,"'L4 - Social Policy' ","'18' ","'Women' ",1500
2011 ,"'L4 - Social Policy' ","'19' ","'Men' ",675
2011 ,"'L4 - Social Policy' ","'19' ","'Women' ",715
2011 ,"'L4 - Social Policy' ","'20' ","'Men' ",285
2011 ,"'L4 - Social Policy' ","'20' ","'Women' ",260
2011 ,"'L4 - Social Policy' ","'21 and over' ","'Men' ",390
2011 ,"'L4 - Social Policy' ","'21 and over' ","'Women' ",780
2011 ,"'L5 - Social Work' ","'17 and under' ","'Men' ",25
2011 ,"'L5 - Social Work' ","'17 and under' ","'Women' ",115
2011 ,"'L5 - Social Work' ","'18' ","'Men' ",1250
2011 ,"'L5 - Social Work' ","'18' ","'Women' ",12605
2011 ,"'L5 - Social Work' ","'19' ","'Men' ",740
2011 ,"'L5 - Social Work' ","'19' ","'Women' ",7125
2011 ,"'L5 - Social Work' ","'20' ","'Men' ",645
2011 ,"'L5 - Social Work' ","'20' ","'Women' ",3930
2011 ,"'L5 - Social Work' ","'21 and over' ","'Men' ",11405
2011 ,"'L5 - Social Work' ","'21 and over' ","'Women' ",41600
2011 ,"'L6 - Anthropology' ","'17 and under' ","'Men' ",5
2011 ,"'L6 - Anthropology' ","'17 and under' ","'Women' ",55
2011 ,"'L6 - Anthropology' ","'18' ","'Men' ",490
2011 ,"'L6 - Anthropology' ","'18' ","'Women' ",1650
2011 ,"'L6 - Anthropology' ","'19' ","'Men' ",310
2011 ,"'L6 - Anthropology' ","'19' ","'Women' ",700
2011 ,"'L6 - Anthropology' ","'20' ","'Men' ",95
2011 ,"'L6 - Anthropology' ","'20' ","'Women' ",185
2011 ,"'L6 - Anthropology' ","'21 and over' ","'Men' ",220
2011 ,"'L6 - Anthropology' ","'21 and over' ","'Women' ",425
2011 ,"'L7 - Human and Social Geography' ","'17 and under' ","'Men' ",35
2011 ,"'L7 - Human and Social Geography' ","'17 and under' ","'Women' ",50
2011 ,"'L7 - Human and Social Geography' ","'18' ","'Men' ",5220
2011 ,"'L7 - Human and Social Geography' ","'18' ","'Women' ",6290
2011 ,"'L7 - Human and Social Geography' ","'19' ","'Men' ",1385
2011 ,"'L7 - Human and Social Geography' ","'19' ","'Women' ",1245
2011 ,"'L7 - Human and Social Geography' ","'20' ","'Men' ",215
2011 ,"'L7 - Human and Social Geography' ","'20' ","'Women' ",170
2011 ,"'L7 - Human and Social Geography' ","'21 and over' ","'Men' ",230
2011 ,"'L7 - Human and Social Geography' ","'21 and over' ","'Women' ",165
2011 ,"'L9 - Others in Social Studies' ","'17 and under' ","'Women' ",15
2011 ,"'L9 - Others in Social Studies' ","'18' ","'Men' ",385
2011 ,"'L9 - Others in Social Studies' ","'18' ","'Women' ",835
2011 ,"'L9 - Others in Social Studies' ","'19' ","'Men' ",240
2011 ,"'L9 - Others in Social Studies' ","'19' ","'Women' ",425
2011 ,"'L9 - Others in Social Studies' ","'20' ","'Men' ",105
2011 ,"'L9 - Others in Social Studies' ","'20' ","'Women' ",150
2011 ,"'L9 - Others in Social Studies' ","'21 and over' ","'Men' ",220
2011 ,"'L9 - Others in Social Studies' ","'21 and over' ","'Women' ",370
2011 ,"'LL - Combinations within Social Studies' ","'17 and under' ","'Men' ",190
2011 ,"'LL - Combinations within Social Studies' ","'17 and under' ","'Women' ",300
2011 ,"'LL - Combinations within Social Studies' ","'18' ","'Men' ",4360
2011 ,"'LL - Combinations within Social Studies' ","'18' ","'Women' ",4795
2011 ,"'LL - Combinations within Social Studies' ","'19' ","'Men' ",2175
2011 ,"'LL - Combinations within Social Studies' ","'19' ","'Women' ",2405
2011 ,"'LL - Combinations within Social Studies' ","'20' ","'Men' ",625
2011 ,"'LL - Combinations within Social Studies' ","'20' ","'Women' ",665
2011 ,"'LL - Combinations within Social Studies' ","'21 and over' ","'Men' ",1010
2011 ,"'LL - Combinations within Social Studies' ","'21 and over' ","'Women' ",1445
2011 ,"'M1 - Law by Area' ","'17 and under' ","'Men' ",750
2011 ,"'M1 - Law by Area' ","'17 and under' ","'Women' ",1745
2011 ,"'M1 - Law by Area' ","'18' ","'Men' ",18095
2011 ,"'M1 - Law by Area' ","'18' ","'Women' ",34070
2011 ,"'M1 - Law by Area' ","'19' ","'Men' ",7305
2011 ,"'M1 - Law by Area' ","'19' ","'Women' ",11255
2011 ,"'M1 - Law by Area' ","'20' ","'Men' ",3205
2011 ,"'M1 - Law by Area' ","'20' ","'Women' ",4025
2011 ,"'M1 - Law by Area' ","'21 and over' ","'Men' ",9035
2011 ,"'M1 - Law by Area' ","'21 and over' ","'Women' ",8970
2011 ,"'M2 - Law by Topic' ","'17 and under' ","'Men' ",10
2011 ,"'M2 - Law by Topic' ","'17 and under' ","'Women' ",25
2011 ,"'M2 - Law by Topic' ","'18' ","'Men' ",770
2011 ,"'M2 - Law by Topic' ","'18' ","'Women' ",1465
2011 ,"'M2 - Law by Topic' ","'19' ","'Men' ",410
2011 ,"'M2 - Law by Topic' ","'19' ","'Women' ",580
2011 ,"'M2 - Law by Topic' ","'20' ","'Men' ",155
2011 ,"'M2 - Law by Topic' ","'20' ","'Women' ",230
2011 ,"'M2 - Law by Topic' ","'21 and over' ","'Men' ",360
2011 ,"'M2 - Law by Topic' ","'21 and over' ","'Women' ",560
2011 ,"'M9 - Others in Law' ","'17 and under' ","'Men' ",15
2011 ,"'M9 - Others in Law' ","'17 and under' ","'Women' ",65
2011 ,"'M9 - Others in Law' ","'18' ","'Men' ",3290
2011 ,"'M9 - Others in Law' ","'18' ","'Women' ",6260
2011 ,"'M9 - Others in Law' ","'19' ","'Men' ",1540
2011 ,"'M9 - Others in Law' ","'19' ","'Women' ",2395
2011 ,"'M9 - Others in Law' ","'20' ","'Men' ",470
2011 ,"'M9 - Others in Law' ","'20' ","'Women' ",730
2011 ,"'M9 - Others in Law' ","'21 and over' ","'Men' ",855
2011 ,"'M9 - Others in Law' ","'21 and over' ","'Women' ",1645
2011 ,"'MM - Combinations within Law' ","'17 and under' ","'Women' ",10
2011 ,"'MM - Combinations within Law' ","'18' ","'Men' ",470
2011 ,"'MM - Combinations within Law' ","'18' ","'Women' ",995
2011 ,"'MM - Combinations within Law' ","'19' ","'Men' ",215
2011 ,"'MM - Combinations within Law' ","'19' ","'Women' ",350
2011 ,"'MM - Combinations within Law' ","'20' ","'Men' ",80
2011 ,"'MM - Combinations within Law' ","'20' ","'Women' ",105
2011 ,"'MM - Combinations within Law' ","'21 and over' ","'Men' ",130
2011 ,"'MM - Combinations within Law' ","'21 and over' ","'Women' ",220
2011 ,"'N0 - Business & Admin studies: any area' ","'17 and under' ","'Men' ",10
2011 ,"'N0 - Business & Admin studies: any area' ","'17 and under' ","'Women' ",5
2011 ,"'N0 - Business & Admin studies: any area' ","'18' ","'Men' ",20
2011 ,"'N0 - Business & Admin studies: any area' ","'18' ","'Women' ",10
2011 ,"'N0 - Business & Admin studies: any area' ","'19' ","'Men' ",10
2011 ,"'N0 - Business & Admin studies: any area' ","'20' ","'Men' ",5
2011 ,"'N0 - Business & Admin studies: any area' ","'21 and over' ","'Men' ",5
2011 ,"'N0 - Business & Admin studies: any area' ","'21 and over' ","'Women' ",5
2011 ,"'N1 - Business studies' ","'17 and under' ","'Men' ",585
2011 ,"'N1 - Business studies' ","'17 and under' ","'Women' ",680
2011 ,"'N1 - Business studies' ","'18' ","'Men' ",17005
2011 ,"'N1 - Business studies' ","'18' ","'Women' ",13380
2011 ,"'N1 - Business studies' ","'19' ","'Men' ",9575
2011 ,"'N1 - Business studies' ","'19' ","'Women' ",6590
2011 ,"'N1 - Business studies' ","'20' ","'Men' ",4090
2011 ,"'N1 - Business studies' ","'20' ","'Women' ",2820
2011 ,"'N1 - Business studies' ","'21 and over' ","'Men' ",5765
2011 ,"'N1 - Business studies' ","'21 and over' ","'Women' ",4340
2011 ,"'N2 - Management studies' ","'17 and under' ","'Men' ",1005
2011 ,"'N2 - Management studies' ","'17 and under' ","'Women' ",1070
2011 ,"'N2 - Management studies' ","'18' ","'Men' ",19705
2011 ,"'N2 - Management studies' ","'18' ","'Women' ",15005
2011 ,"'N2 - Management studies' ","'19' ","'Men' ",11690
2011 ,"'N2 - Management studies' ","'19' ","'Women' ",7825
2011 ,"'N2 - Management studies' ","'20' ","'Men' ",4850
2011 ,"'N2 - Management studies' ","'20' ","'Women' ",3330
2011 ,"'N2 - Management studies' ","'21 and over' ","'Men' ",7005
2011 ,"'N2 - Management studies' ","'21 and over' ","'Women' ",4915
2011 ,"'N3 - Finance' ","'17 and under' ","'Men' ",105
2011 ,"'N3 - Finance' ","'17 and under' ","'Women' ",80
2011 ,"'N3 - Finance' ","'18' ","'Men' ",2165
2011 ,"'N3 - Finance' ","'18' ","'Women' ",1020
2011 ,"'N3 - Finance' ","'19' ","'Men' ",1315
2011 ,"'N3 - Finance' ","'19' ","'Women' ",780
2011 ,"'N3 - Finance' ","'20' ","'Men' ",570
2011 ,"'N3 - Finance' ","'20' ","'Women' ",390
2011 ,"'N3 - Finance' ","'21 and over' ","'Men' ",930
2011 ,"'N3 - Finance' ","'21 and over' ","'Women' ",465
2011 ,"'N4 - Accounting' ","'17 and under' ","'Men' ",285
2011 ,"'N4 - Accounting' ","'17 and under' ","'Women' ",455
2011 ,"'N4 - Accounting' ","'18' ","'Men' ",9285
2011 ,"'N4 - Accounting' ","'18' ","'Women' ",6440
2011 ,"'N4 - Accounting' ","'19' ","'Men' ",4645
2011 ,"'N4 - Accounting' ","'19' ","'Women' ",3345
2011 ,"'N4 - Accounting' ","'20' ","'Men' ",2265
2011 ,"'N4 - Accounting' ","'20' ","'Women' ",1770
2011 ,"'N4 - Accounting' ","'21 and over' ","'Men' ",3425
2011 ,"'N4 - Accounting' ","'21 and over' ","'Women' ",2995
2011 ,"'N5 - Marketing' ","'17 and under' ","'Men' ",70
2011 ,"'N5 - Marketing' ","'17 and under' ","'Women' ",200
2011 ,"'N5 - Marketing' ","'18' ","'Men' ",4040
2011 ,"'N5 - Marketing' ","'18' ","'Women' ",6285
2011 ,"'N5 - Marketing' ","'19' ","'Men' ",2575
2011 ,"'N5 - Marketing' ","'19' ","'Women' ",3235
2011 ,"'N5 - Marketing' ","'20' ","'Men' ",1155
2011 ,"'N5 - Marketing' ","'20' ","'Women' ",1360
2011 ,"'N5 - Marketing' ","'21 and over' ","'Men' ",1470
2011 ,"'N5 - Marketing' ","'21 and over' ","'Women' ",1715
2011 ,"'N6 - Human Resource Management' ","'17 and under' ","'Men' ",10
2011 ,"'N6 - Human Resource Management' ","'17 and under' ","'Women' ",35
2011 ,"'N6 - Human Resource Management' ","'18' ","'Men' ",325
2011 ,"'N6 - Human Resource Management' ","'18' ","'Women' ",955
2011 ,"'N6 - Human Resource Management' ","'19' ","'Men' ",260
2011 ,"'N6 - Human Resource Management' ","'19' ","'Women' ",730
2011 ,"'N6 - Human Resource Management' ","'20' ","'Men' ",125
2011 ,"'N6 - Human Resource Management' ","'20' ","'Women' ",290
2011 ,"'N6 - Human Resource Management' ","'21 and over' ","'Men' ",420
2011 ,"'N6 - Human Resource Management' ","'21 and over' ","'Women' ",830
2011 ,"'N7 - Office Skills' ","'17 and under' ","'Men' ",5
2011 ,"'N7 - Office Skills' ","'18' ","'Men' ",30
2011 ,"'N7 - Office Skills' ","'18' ","'Women' ",35
2011 ,"'N7 - Office Skills' ","'19' ","'Men' ",25
2011 ,"'N7 - Office Skills' ","'19' ","'Women' ",20
2011 ,"'N7 - Office Skills' ","'20' ","'Men' ",10
2011 ,"'N7 - Office Skills' ","'20' ","'Women' ",10
2011 ,"'N7 - Office Skills' ","'21 and over' ","'Men' ",10
2011 ,"'N7 - Office Skills' ","'21 and over' ","'Women' ",10
2011 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'17 and under' ","'Men' ",125
2011 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'17 and under' ","'Women' ",225
2011 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'18' ","'Men' ",5245
2011 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'18' ","'Women' ",14235
2011 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'19' ","'Men' ",3385
