"Statistic:   Number of Applications"
"Variables:   Subject Group (Detailed Level) , Ethnic Group (Summary Level) , Cycle Year"
"Coverage:   Applications through the main scheme and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_028_03.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Ethnic Group (Summary Level),Number of Applications,
2007 ,"'A1 - Pre-clinical Medicine' ","'Asian' ",14175
2013 ,"'LL - Combinations within Social Studies' ","'Mixed' ",570
2013 ,"'LL - Combinations within Social Studies' ","'White' ",8655
2013 ,"'LL - Combinations within Social Studies' ","'Other' ",220
2013 ,"'LL - Combinations within Social Studies' ","'Unknown' ",110
2013 ,"'M1 - Law by Area' ","'Asian' ",13365
2013 ,"'M1 - Law by Area' ","'Black' ",8085
2013 ,"'M1 - Law by Area' ","'Mixed' ",3455
2013 ,"'M1 - Law by Area' ","'White' ",43295
2013 ,"'M1 - Law by Area' ","'Other' ",1800
2013 ,"'M1 - Law by Area' ","'Unknown' ",605
2013 ,"'M2 - Law by Topic' ","'Asian' ",820
2013 ,"'M2 - Law by Topic' ","'Black' ",510
2013 ,"'M2 - Law by Topic' ","'Mixed' ",195
2013 ,"'M2 - Law by Topic' ","'White' ",3195
2013 ,"'M2 - Law by Topic' ","'Other' ",85
2013 ,"'M2 - Law by Topic' ","'Unknown' ",25
2013 ,"'M9 - Others in Law' ","'Asian' ",1045
2013 ,"'M9 - Others in Law' ","'Black' ",670
2013 ,"'M9 - Others in Law' ","'Mixed' ",355
2013 ,"'M9 - Others in Law' ","'White' ",9870
2013 ,"'M9 - Others in Law' ","'Other' ",115
2013 ,"'M9 - Others in Law' ","'Unknown' ",35
2013 ,"'MM - Combinations within Law' ","'Asian' ",275
2013 ,"'MM - Combinations within Law' ","'Black' ",140
2013 ,"'MM - Combinations within Law' ","'Mixed' ",65
2013 ,"'MM - Combinations within Law' ","'White' ",1480
2013 ,"'MM - Combinations within Law' ","'Other' ",15
2013 ,"'MM - Combinations within Law' ","'Unknown' ",5
2013 ,"'N1 - Business studies' ","'Asian' ",5955
2013 ,"'N1 - Business studies' ","'Black' ",4550
2013 ,"'N1 - Business studies' ","'Mixed' ",1675
2013 ,"'N1 - Business studies' ","'White' ",30570
2013 ,"'N1 - Business studies' ","'Other' ",1080
2013 ,"'N1 - Business studies' ","'Unknown' ",235
2013 ,"'N2 - Management studies' ","'Asian' ",6505
2013 ,"'N2 - Management studies' ","'Black' ",4300
2013 ,"'N2 - Management studies' ","'Mixed' ",1635
2013 ,"'N2 - Management studies' ","'White' ",31270
2013 ,"'N2 - Management studies' ","'Other' ",895
2013 ,"'N2 - Management studies' ","'Unknown' ",235
2013 ,"'N3 - Finance' ","'Asian' ",1120
2013 ,"'N3 - Finance' ","'Black' ",620
2013 ,"'N3 - Finance' ","'Mixed' ",145
2013 ,"'N3 - Finance' ","'White' ",2715
2013 ,"'N3 - Finance' ","'Other' ",105
2013 ,"'N3 - Finance' ","'Unknown' ",50
2013 ,"'N4 - Accounting' ","'Asian' ",7010
2013 ,"'N4 - Accounting' ","'Black' ",2880
2013 ,"'N4 - Accounting' ","'Mixed' ",650
2013 ,"'N4 - Accounting' ","'White' ",12595
2013 ,"'N4 - Accounting' ","'Other' ",515
2013 ,"'N4 - Accounting' ","'Unknown' ",165
2013 ,"'N5 - Marketing' ","'Asian' ",1795
2013 ,"'N5 - Marketing' ","'Black' ",1730
2013 ,"'N5 - Marketing' ","'Mixed' ",780
2013 ,"'N5 - Marketing' ","'White' ",13245
2013 ,"'N5 - Marketing' ","'Other' ",270
2013 ,"'N5 - Marketing' ","'Unknown' ",85
2013 ,"'N6 - Human Resource Management' ","'Asian' ",505
2013 ,"'N6 - Human Resource Management' ","'Black' ",590
2013 ,"'N6 - Human Resource Management' ","'Mixed' ",80
2013 ,"'N6 - Human Resource Management' ","'White' ",1275
2013 ,"'N6 - Human Resource Management' ","'Other' ",45
2013 ,"'N6 - Human Resource Management' ","'Unknown' ",10
2013 ,"'N7 - Office Skills' ","'Asian' ",20
2013 ,"'N7 - Office Skills' ","'Black' ",30
2013 ,"'N7 - Office Skills' ","'Mixed' ",5
2013 ,"'N7 - Office Skills' ","'White' ",100
2013 ,"'N7 - Office Skills' ","'Other' ",10
2013 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Asian' ",2040
2013 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Black' ",2620
2013 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Mixed' ",1215
2013 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'White' ",24315
2013 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Other' ",470
2013 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Unknown' ",100
2013 ,"'N9 - Others in Business & Admin Studies' ","'Asian' ",470
2013 ,"'N9 - Others in Business & Admin Studies' ","'Black' ",255
2013 ,"'N9 - Others in Business & Admin Studies' ","'Mixed' ",70
2013 ,"'N9 - Others in Business & Admin Studies' ","'White' ",850
2013 ,"'N9 - Others in Business & Admin Studies' ","'Other' ",95
2013 ,"'N9 - Others in Business & Admin Studies' ","'Unknown' ",15
2013 ,"'NN - Combinations within Business & Admin Studies' ","'Asian' ",12345
2013 ,"'NN - Combinations within Business & Admin Studies' ","'Black' ",6000
2013 ,"'NN - Combinations within Business & Admin Studies' ","'Mixed' ",1780
2013 ,"'NN - Combinations within Business & Admin Studies' ","'White' ",31630
2013 ,"'NN - Combinations within Business & Admin Studies' ","'Other' ",925
2013 ,"'NN - Combinations within Business & Admin Studies' ","'Unknown' ",335
2013 ,"'P1 - Information Services' ","'Asian' ",75
2013 ,"'P1 - Information Services' ","'Black' ",15
2013 ,"'P1 - Information Services' ","'Mixed' ",15
2013 ,"'P1 - Information Services' ","'White' ",60
2013 ,"'P1 - Information Services' ","'Other' ",5
2013 ,"'P1 - Information Services' ","'Unknown' ",5
2013 ,"'P2 - Publicity studies' ","'Asian' ",85
2013 ,"'P2 - Publicity studies' ","'Black' ",150
2013 ,"'P2 - Publicity studies' ","'Mixed' ",120
2013 ,"'P2 - Publicity studies' ","'White' ",1420
2013 ,"'P2 - Publicity studies' ","'Other' ",15
2013 ,"'P2 - Publicity studies' ","'Unknown' ",5
2013 ,"'P3 - Media studies' ","'Asian' ",1450
2013 ,"'P3 - Media studies' ","'Black' ",2165
2013 ,"'P3 - Media studies' ","'Mixed' ",1235
2013 ,"'P3 - Media studies' ","'White' ",21265
2013 ,"'P3 - Media studies' ","'Other' ",355
2013 ,"'P3 - Media studies' ","'Unknown' ",170
2013 ,"'P4 - Publishing' ","'Asian' ",5
2013 ,"'P4 - Publishing' ","'Black' ",5
2013 ,"'P4 - Publishing' ","'Mixed' ",5
2013 ,"'P4 - Publishing' ","'White' ",115
2013 ,"'P5 - Journalism' ","'Asian' ",480
2013 ,"'P5 - Journalism' ","'Black' ",995
2013 ,"'P5 - Journalism' ","'Mixed' ",580
2013 ,"'P5 - Journalism' ","'White' ",11745
2013 ,"'P5 - Journalism' ","'Other' ",170
2013 ,"'P5 - Journalism' ","'Unknown' ",65
2013 ,"'P9 - Others in Mass Comms & Documentation' ","'Asian' ",140
2013 ,"'P9 - Others in Mass Comms & Documentation' ","'Black' ",195
2013 ,"'P9 - Others in Mass Comms & Documentation' ","'Mixed' ",100
2013 ,"'P9 - Others in Mass Comms & Documentation' ","'White' ",1440
2013 ,"'P9 - Others in Mass Comms & Documentation' ","'Other' ",20
2013 ,"'P9 - Others in Mass Comms & Documentation' ","'Unknown' ",5
2013 ,"'PP - Combinations within Mass Comms & Documentation' ","'Asian' ",200
2013 ,"'PP - Combinations within Mass Comms & Documentation' ","'Black' ",380
2013 ,"'PP - Combinations within Mass Comms & Documentation' ","'Mixed' ",190
2013 ,"'PP - Combinations within Mass Comms & Documentation' ","'White' ",2855
2013 ,"'PP - Combinations within Mass Comms & Documentation' ","'Other' ",55
2013 ,"'PP - Combinations within Mass Comms & Documentation' ","'Unknown' ",25
2013 ,"'Q1 - Linguistics' ","'Asian' ",150
2013 ,"'Q1 - Linguistics' ","'Black' ",110
2013 ,"'Q1 - Linguistics' ","'Mixed' ",120
2013 ,"'Q1 - Linguistics' ","'White' ",2105
2013 ,"'Q1 - Linguistics' ","'Other' ",25
2013 ,"'Q1 - Linguistics' ","'Unknown' ",10
2013 ,"'Q2 - Comparative Literary studies' ","'Asian' ",80
2013 ,"'Q2 - Comparative Literary studies' ","'Black' ",20
2013 ,"'Q2 - Comparative Literary studies' ","'Mixed' ",25
2013 ,"'Q2 - Comparative Literary studies' ","'White' ",485
2013 ,"'Q2 - Comparative Literary studies' ","'Other' ",5
2013 ,"'Q2 - Comparative Literary studies' ","'Unknown' ",5
2013 ,"'Q3 - English studies' ","'Asian' ",2995
2013 ,"'Q3 - English studies' ","'Black' ",1290
2013 ,"'Q3 - English studies' ","'Mixed' ",1995
2013 ,"'Q3 - English studies' ","'White' ",40730
2013 ,"'Q3 - English studies' ","'Other' ",350
2013 ,"'Q3 - English studies' ","'Unknown' ",330
2013 ,"'Q4 - Ancient Language studies' ","'Black' ",5
2013 ,"'Q4 - Ancient Language studies' ","'Mixed' ",5
2013 ,"'Q4 - Ancient Language studies' ","'White' ",25
2013 ,"'Q4 - Ancient Language studies' ","'Other' ",5
2013 ,"'Q5 - Celtic studies' ","'White' ",515
2013 ,"'Q6 - Latin studies' ","'White' ",25
2013 ,"'Q7 - Classical Greek studies' ","'White' ",5
2013 ,"'Q8 - Classical studies' ","'Asian' ",185
2013 ,"'Q8 - Classical studies' ","'Black' ",20
2013 ,"'Q8 - Classical studies' ","'Mixed' ",220
2013 ,"'Q8 - Classical studies' ","'White' ",3650
2013 ,"'Q8 - Classical studies' ","'Other' ",5
2013 ,"'Q8 - Classical studies' ","'Unknown' ",80
2013 ,"'Q9 - Others in Linguistics,Classics & related' ","'Asian' ",5
2013 ,"'Q9 - Others in Linguistics,Classics & related' ","'Black' ",25
2013 ,"'Q9 - Others in Linguistics,Classics & related' ","'Mixed' ",15
2013 ,"'Q9 - Others in Linguistics,Classics & related' ","'White' ",215
2013 ,"'Q9 - Others in Linguistics,Classics & related' ","'Other' ",10
2013 ,"'Q9 - Others in Linguistics,Classics & related' ","'Unknown' ",5
2013 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Asian' ",220
2013 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Black' ",110
2013 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Mixed' ",170
2013 ,"'QQ - Combinations within Linguistics,Classics & related' ","'White' ",3010
2013 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Other' ",25
2013 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Unknown' ",15
2013 ,"'R1 - French studies' ","'Asian' ",80
2013 ,"'R1 - French studies' ","'Black' ",130
2013 ,"'R1 - French studies' ","'Mixed' ",135
2013 ,"'R1 - French studies' ","'White' ",2480
2013 ,"'R1 - French studies' ","'Other' ",25
2013 ,"'R1 - French studies' ","'Unknown' ",25
2013 ,"'R2 - German studies' ","'Asian' ",40
2013 ,"'R2 - German studies' ","'Black' ",10
2013 ,"'R2 - German studies' ","'Mixed' ",40
2013 ,"'R2 - German studies' ","'White' ",880
2013 ,"'R2 - German studies' ","'Unknown' ",5
2013 ,"'R3 - Italian studies' ","'Asian' ",5
2013 ,"'R3 - Italian studies' ","'Mixed' ",5
2013 ,"'R3 - Italian studies' ","'White' ",100
2013 ,"'R4 - Spanish studies' ","'Asian' ",35
2013 ,"'R4 - Spanish studies' ","'Black' ",25
2013 ,"'R4 - Spanish studies' ","'Mixed' ",105
2013 ,"'R4 - Spanish studies' ","'White' ",1765
2013 ,"'R4 - Spanish studies' ","'Other' ",40
2013 ,"'R4 - Spanish studies' ","'Unknown' ",10
2013 ,"'R6 - Scandinavian studies' ","'White' ",40
2013 ,"'R7 - Russian and East European studies' ","'Asian' ",5
2013 ,"'R7 - Russian and East European studies' ","'Mixed' ",10
2013 ,"'R7 - Russian and East European studies' ","'White' ",240
2013 ,"'R8 - European studies' ","'Asian' ",10
2013 ,"'R8 - European studies' ","'Black' ",20
2013 ,"'R8 - European studies' ","'Mixed' ",10
2013 ,"'R8 - European studies' ","'White' ",300
2013 ,"'R8 - European studies' ","'Other' ",10
2013 ,"'R9 - Others in European Langs,Lit and related' ","'Asian' ",105
2013 ,"'R9 - Others in European Langs,Lit and related' ","'Black' ",85
2013 ,"'R9 - Others in European Langs,Lit and related' ","'Mixed' ",210
2013 ,"'R9 - Others in European Langs,Lit and related' ","'White' ",3570
2013 ,"'R9 - Others in European Langs,Lit and related' ","'Other' ",35
2013 ,"'R9 - Others in European Langs,Lit and related' ","'Unknown' ",45
2013 ,"'RR - Combinations within European Langs,Lit and related' ","'Asian' ",115
2013 ,"'RR - Combinations within European Langs,Lit and related' ","'Black' ",120
2013 ,"'RR - Combinations within European Langs,Lit and related' ","'Mixed' ",340
2013 ,"'RR - Combinations within European Langs,Lit and related' ","'White' ",7295
2013 ,"'RR - Combinations within European Langs,Lit and related' ","'Other' ",80
2013 ,"'RR - Combinations within European Langs,Lit and related' ","'Unknown' ",60
2013 ,"'T1 - Chinese studies' ","'Asian' ",75
2013 ,"'T1 - Chinese studies' ","'Black' ",10
2013 ,"'T1 - Chinese studies' ","'Mixed' ",45
2013 ,"'T1 - Chinese studies' ","'White' ",450
2013 ,"'T1 - Chinese studies' ","'Other' ",5
2013 ,"'T1 - Chinese studies' ","'Unknown' ",20
2013 ,"'T2 - Japanese studies' ","'Asian' ",40
2013 ,"'T2 - Japanese studies' ","'Black' ",25
2013 ,"'T2 - Japanese studies' ","'Mixed' ",90
2013 ,"'T2 - Japanese studies' ","'White' ",690
2013 ,"'T2 - Japanese studies' ","'Other' ",5
2013 ,"'T2 - Japanese studies' ","'Unknown' ",10
2013 ,"'T3 - South Asian studies' ","'Asian' ",15
2013 ,"'T3 - South Asian studies' ","'Black' ",10
2013 ,"'T3 - South Asian studies' ","'Mixed' ",10
2013 ,"'T3 - South Asian studies' ","'White' ",85
2013 ,"'T4 - Other Asian studies' ","'Asian' ",20
2013 ,"'T4 - Other Asian studies' ","'Black' ",10
2013 ,"'T4 - Other Asian studies' ","'Mixed' ",20
2013 ,"'T4 - Other Asian studies' ","'White' ",100
2013 ,"'T4 - Other Asian studies' ","'Other' ",5
2013 ,"'T5 - African studies' ","'Black' ",10
2013 ,"'T5 - African studies' ","'White' ",35
2013 ,"'T6 - Modern Middle Eastern studies' ","'Asian' ",120
2013 ,"'T6 - Modern Middle Eastern studies' ","'Black' ",15
2013 ,"'T6 - Modern Middle Eastern studies' ","'Mixed' ",30
2013 ,"'T6 - Modern Middle Eastern studies' ","'White' ",225
2013 ,"'T6 - Modern Middle Eastern studies' ","'Other' ",35
2013 ,"'T6 - Modern Middle Eastern studies' ","'Unknown' ",10
2013 ,"'T7 - American studies' ","'Asian' ",20
2013 ,"'T7 - American studies' ","'Black' ",40
2013 ,"'T7 - American studies' ","'Mixed' ",115
2013 ,"'T7 - American studies' ","'White' ",1860
2013 ,"'T7 - American studies' ","'Other' ",15
2013 ,"'T7 - American studies' ","'Unknown' ",15
2013 ,"'T9 - Others in non-European Langs, Lit & related' ","'Asian' ",10
2013 ,"'T9 - Others in non-European Langs, Lit & related' ","'Black' ",15
2013 ,"'T9 - Others in non-European Langs, Lit & related' ","'Mixed' ",30
2013 ,"'T9 - Others in non-European Langs, Lit & related' ","'White' ",815
2013 ,"'T9 - Others in non-European Langs, Lit & related' ","'Other' ",5
2013 ,"'T9 - Others in non-European Langs, Lit & related' ","'Unknown' ",10
2013 ,"'TT - Combinations within non-European Langs & related' ","'Asian' ",25
2013 ,"'TT - Combinations within non-European Langs & related' ","'Black' ",15
2013 ,"'TT - Combinations within non-European Langs & related' ","'Mixed' ",30
2013 ,"'TT - Combinations within non-European Langs & related' ","'White' ",190
2013 ,"'TT - Combinations within non-European Langs & related' ","'Unknown' ",10
2013 ,"'V1 - History by Period' ","'Asian' ",1755
2013 ,"'V1 - History by Period' ","'Black' ",700
2013 ,"'V1 - History by Period' ","'Mixed' ",1625
2013 ,"'V1 - History by Period' ","'White' ",43595
2013 ,"'V1 - History by Period' ","'Other' ",260
2013 ,"'V1 - History by Period' ","'Unknown' ",360
2013 ,"'V2 - History by Area' ","'Asian' ",25
2013 ,"'V2 - History by Area' ","'Black' ",20
2013 ,"'V2 - History by Area' ","'Mixed' ",20
2013 ,"'V2 - History by Area' ","'White' ",505
2013 ,"'V2 - History by Area' ","'Other' ",5
2013 ,"'V3 - History by Topic' ","'Asian' ",130
2013 ,"'V3 - History by Topic' ","'Black' ",65
2013 ,"'V3 - History by Topic' ","'Mixed' ",200
2013 ,"'V3 - History by Topic' ","'White' ",3640
2013 ,"'V3 - History by Topic' ","'Other' ",15
2013 ,"'V3 - History by Topic' ","'Unknown' ",35
2013 ,"'V4 - Archaeology' ","'Asian' ",40
2013 ,"'V4 - Archaeology' ","'Black' ",20
2013 ,"'V4 - Archaeology' ","'Mixed' ",65
2013 ,"'V4 - Archaeology' ","'White' ",2050
2013 ,"'V4 - Archaeology' ","'Other' ",10
2013 ,"'V4 - Archaeology' ","'Unknown' ",25
2013 ,"'V5 - Philosophy' ","'Asian' ",380
2013 ,"'V5 - Philosophy' ","'Black' ",160
2013 ,"'V5 - Philosophy' ","'Mixed' ",465
2013 ,"'V5 - Philosophy' ","'White' ",6125
2013 ,"'V5 - Philosophy' ","'Other' ",85
2013 ,"'V5 - Philosophy' ","'Unknown' ",110
2013 ,"'V6 - Theology and Religious studies' ","'Asian' ",360
2013 ,"'V6 - Theology and Religious studies' ","'Black' ",225
2013 ,"'V6 - Theology and Religious studies' ","'Mixed' ",160
2013 ,"'V6 - Theology and Religious studies' ","'White' ",3525
2013 ,"'V6 - Theology and Religious studies' ","'Other' ",45
2013 ,"'V6 - Theology and Religious studies' ","'Unknown' ",35
2013 ,"'V7 - Heritage studies' ","'White' ",5
2013 ,"'V9 - Others in Hist & Philosophical studies' ","'Asian' ",10
2013 ,"'V9 - Others in Hist & Philosophical studies' ","'Black' ",5
2013 ,"'V9 - Others in Hist & Philosophical studies' ","'Mixed' ",10
2013 ,"'V9 - Others in Hist & Philosophical studies' ","'White' ",305
2013 ,"'V9 - Others in Hist & Philosophical studies' ","'Unknown' ",5
2013 ,"'VV - Combinations within Hist & Philosophical studies' ","'Asian' ",205
2013 ,"'VV - Combinations within Hist & Philosophical studies' ","'Black' ",110
2013 ,"'VV - Combinations within Hist & Philosophical studies' ","'Mixed' ",195
2013 ,"'VV - Combinations within Hist & Philosophical studies' ","'White' ",4960
2013 ,"'VV - Combinations within Hist & Philosophical studies' ","'Other' ",45
2013 ,"'VV - Combinations within Hist & Philosophical studies' ","'Unknown' ",50
2013 ,"'W1 - Fine Art' ","'Asian' ",845
2013 ,"'W1 - Fine Art' ","'Black' ",395
2013 ,"'W1 - Fine Art' ","'Mixed' ",905
2013 ,"'W1 - Fine Art' ","'White' ",18575
2013 ,"'W1 - Fine Art' ","'Other' ",160
2013 ,"'W1 - Fine Art' ","'Unknown' ",195
2013 ,"'W2 - Design studies' ","'Asian' ",5685
2013 ,"'W2 - Design studies' ","'Black' ",4520
2013 ,"'W2 - Design studies' ","'Mixed' ",3580
2013 ,"'W2 - Design studies' ","'White' ",61910
2013 ,"'W2 - Design studies' ","'Other' ",1100
2013 ,"'W2 - Design studies' ","'Unknown' ",480
2013 ,"'W3 - Music' ","'Asian' ",545
2013 ,"'W3 - Music' ","'Black' ",1255
2013 ,"'W3 - Music' ","'Mixed' ",1365
2013 ,"'W3 - Music' ","'White' ",25145
2013 ,"'W3 - Music' ","'Other' ",160
2013 ,"'W3 - Music' ","'Unknown' ",175
2013 ,"'W4 - Drama' ","'Asian' ",735
2013 ,"'W4 - Drama' ","'Black' ",2100
2013 ,"'W4 - Drama' ","'Mixed' ",2340
2013 ,"'W4 - Drama' ","'White' ",38815
2013 ,"'W4 - Drama' ","'Other' ",345
2013 ,"'W4 - Drama' ","'Unknown' ",155
2013 ,"'W5 - Dance' ","'Asian' ",70
2013 ,"'W5 - Dance' ","'Black' ",415
2013 ,"'W5 - Dance' ","'Mixed' ",480
2013 ,"'W5 - Dance' ","'White' ",6300
2013 ,"'W5 - Dance' ","'Other' ",45
2013 ,"'W5 - Dance' ","'Unknown' ",20
2013 ,"'W6 - Cinematics and Photography' ","'Asian' ",1305
2013 ,"'W6 - Cinematics and Photography' ","'Black' ",1460
2013 ,"'W6 - Cinematics and Photography' ","'Mixed' ",1415
2013 ,"'W6 - Cinematics and Photography' ","'White' ",25725
2013 ,"'W6 - Cinematics and Photography' ","'Other' ",385
2013 ,"'W6 - Cinematics and Photography' ","'Unknown' ",155
2013 ,"'W7 - Crafts' ","'Asian' ",60
2013 ,"'W7 - Crafts' ","'Black' ",40
2013 ,"'W7 - Crafts' ","'Mixed' ",55
2013 ,"'W7 - Crafts' ","'White' ",980
2013 ,"'W7 - Crafts' ","'Other' ",15
2013 ,"'W7 - Crafts' ","'Unknown' ",10
2013 ,"'W8 - Imaginative Writing' ","'Asian' ",55
2013 ,"'W8 - Imaginative Writing' ","'Black' ",120
2013 ,"'W8 - Imaginative Writing' ","'Mixed' ",135
2013 ,"'W8 - Imaginative Writing' ","'White' ",2445
2013 ,"'W8 - Imaginative Writing' ","'Other' ",15
2013 ,"'W8 - Imaginative Writing' ","'Unknown' ",20
2013 ,"'W9 - Others in Creative Arts and Design' ","'Asian' ",130
2013 ,"'W9 - Others in Creative Arts and Design' ","'Black' ",105
2013 ,"'W9 - Others in Creative Arts and Design' ","'Mixed' ",100
2013 ,"'W9 - Others in Creative Arts and Design' ","'White' ",1800
2013 ,"'W9 - Others in Creative Arts and Design' ","'Other' ",15
2013 ,"'W9 - Others in Creative Arts and Design' ","'Unknown' ",15
2013 ,"'WW - Combinations within Creative Arts and Design' ","'Asian' ",345
2013 ,"'WW - Combinations within Creative Arts and Design' ","'Black' ",600
2013 ,"'WW - Combinations within Creative Arts and Design' ","'Mixed' ",565
2013 ,"'WW - Combinations within Creative Arts and Design' ","'White' ",10280
2013 ,"'WW - Combinations within Creative Arts and Design' ","'Other' ",80
2013 ,"'WW - Combinations within Creative Arts and Design' ","'Unknown' ",65
2013 ,"'X1 - Training Teachers' ","'Asian' ",2740
2013 ,"'X1 - Training Teachers' ","'Black' ",880
2013 ,"'X1 - Training Teachers' ","'Mixed' ",810
2013 ,"'X1 - Training Teachers' ","'White' ",39095
2013 ,"'X1 - Training Teachers' ","'Other' ",205
2013 ,"'X1 - Training Teachers' ","'Unknown' ",90
2013 ,"'X2 - Research and Study Skills in Education' ","'Black' ",5
2013 ,"'X2 - Research and Study Skills in Education' ","'Mixed' ",5
2013 ,"'X2 - Research and Study Skills in Education' ","'White' ",135
2013 ,"'X3 - Academic studies in Education' ","'Asian' ",4315
2013 ,"'X3 - Academic studies in Education' ","'Black' ",2190
2013 ,"'X3 - Academic studies in Education' ","'Mixed' ",975
2013 ,"'X3 - Academic studies in Education' ","'White' ",26920
2013 ,"'X3 - Academic studies in Education' ","'Other' ",470
2013 ,"'X3 - Academic studies in Education' ","'Unknown' ",140
2013 ,"'X9 - Others in Education' ","'Asian' ",10
2013 ,"'X9 - Others in Education' ","'Mixed' ",10
2013 ,"'X9 - Others in Education' ","'White' ",425
2013 ,"'XX - Combinations within Education' ","'Asian' ",160
2013 ,"'XX - Combinations within Education' ","'Black' ",45
2013 ,"'XX - Combinations within Education' ","'Mixed' ",45
