"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Apply Centre Type , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled and 18/19 year olds"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_030_07.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Apply Centre Type , Acceptance Route,Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'Academy' ","'Firm choice' ",1240
2012 ,"'F9 - Others in Physical Sciences' ","'State' ","'Main scheme Clearing' ",15
2012 ,"'FF - Combinations within Physical Sciences' ","'Academy' ","'Firm choice' ",90
2012 ,"'FF - Combinations within Physical Sciences' ","'Academy' ","'Insurance choice' ",20
2012 ,"'FF - Combinations within Physical Sciences' ","'Academy' ","'Main scheme Clearing' ",15
2012 ,"'FF - Combinations within Physical Sciences' ","'Further education' ","'Firm choice' ",20
2012 ,"'FF - Combinations within Physical Sciences' ","'Further education' ","'Insurance choice' ",5
2012 ,"'FF - Combinations within Physical Sciences' ","'Grammar' ","'Firm choice' ",5
2012 ,"'FF - Combinations within Physical Sciences' ","'Independent' ","'Firm choice' ",35
2012 ,"'FF - Combinations within Physical Sciences' ","'Independent' ","'Insurance choice' ",5
2012 ,"'FF - Combinations within Physical Sciences' ","'Independent' ","'Main scheme Clearing' ",5
2012 ,"'FF - Combinations within Physical Sciences' ","'Sixth form college' ","'Firm choice' ",55
2012 ,"'FF - Combinations within Physical Sciences' ","'Sixth form college' ","'Insurance choice' ",5
2012 ,"'FF - Combinations within Physical Sciences' ","'Sixth form college' ","'Main scheme Clearing' ",10
2012 ,"'FF - Combinations within Physical Sciences' ","'State' ","'Firm choice' ",115
2012 ,"'FF - Combinations within Physical Sciences' ","'State' ","'Insurance choice' ",10
2012 ,"'FF - Combinations within Physical Sciences' ","'State' ","'Main scheme Clearing' ",5
2012 ,"'FF - Combinations within Physical Sciences' ","'Other' ","'Firm choice' ",15
2012 ,"'G1 - Mathematics' ","'Academy' ","'Firm choice' ",1335
2012 ,"'G1 - Mathematics' ","'Academy' ","'Insurance choice' ",300
2012 ,"'G1 - Mathematics' ","'Academy' ","'Extra' ",10
2012 ,"'G1 - Mathematics' ","'Academy' ","'Adjustment' ",10
2012 ,"'G1 - Mathematics' ","'Academy' ","'Main scheme Clearing' ",150
2012 ,"'G1 - Mathematics' ","'Further education' ","'Firm choice' ",160
2012 ,"'G1 - Mathematics' ","'Further education' ","'Insurance choice' ",45
2012 ,"'G1 - Mathematics' ","'Further education' ","'Extra' ",5
2012 ,"'G1 - Mathematics' ","'Further education' ","'Main scheme Clearing' ",40
2012 ,"'G1 - Mathematics' ","'Grammar' ","'Firm choice' ",165
2012 ,"'G1 - Mathematics' ","'Grammar' ","'Insurance choice' ",40
2012 ,"'G1 - Mathematics' ","'Grammar' ","'Main scheme Clearing' ",15
2012 ,"'G1 - Mathematics' ","'Independent' ","'Firm choice' ",340
2012 ,"'G1 - Mathematics' ","'Independent' ","'Insurance choice' ",70
2012 ,"'G1 - Mathematics' ","'Independent' ","'Extra' ",10
2012 ,"'G1 - Mathematics' ","'Independent' ","'Main scheme Clearing' ",35
2012 ,"'G1 - Mathematics' ","'Sixth form college' ","'Firm choice' ",780
2012 ,"'G1 - Mathematics' ","'Sixth form college' ","'Insurance choice' ",175
2012 ,"'G1 - Mathematics' ","'Sixth form college' ","'Extra' ",10
2012 ,"'G1 - Mathematics' ","'Sixth form college' ","'Adjustment' ",10
2012 ,"'G1 - Mathematics' ","'Sixth form college' ","'Main scheme Clearing' ",95
2012 ,"'G1 - Mathematics' ","'State' ","'Firm choice' ",1155
2012 ,"'G1 - Mathematics' ","'State' ","'Insurance choice' ",225
2012 ,"'G1 - Mathematics' ","'State' ","'Extra' ",10
2012 ,"'G1 - Mathematics' ","'State' ","'Adjustment' ",5
2012 ,"'G1 - Mathematics' ","'State' ","'Main scheme Clearing' ",150
2012 ,"'G1 - Mathematics' ","'State' ","'Direct Clearing' ",5
2012 ,"'G1 - Mathematics' ","'Other' ","'Firm choice' ",130
2012 ,"'G1 - Mathematics' ","'Other' ","'Insurance choice' ",10
2012 ,"'G1 - Mathematics' ","'Other' ","'Other main scheme choice' ",15
2012 ,"'G1 - Mathematics' ","'Other' ","'Extra' ",5
2012 ,"'G1 - Mathematics' ","'Other' ","'Main scheme Clearing' ",15
2012 ,"'G1 - Mathematics' ","'Other' ","'Direct Clearing' ",30
2012 ,"'G1 - Mathematics' ","'Other' ","'RPA' ",25
2012 ,"'G2 - Operational Research' ","'State' ","'Firm choice' ",5
2012 ,"'G3 - Statistics' ","'Academy' ","'Firm choice' ",25
2012 ,"'G3 - Statistics' ","'Independent' ","'Firm choice' ",5
2012 ,"'G3 - Statistics' ","'Sixth form college' ","'Firm choice' ",20
2012 ,"'G3 - Statistics' ","'State' ","'Firm choice' ",15
2012 ,"'G3 - Statistics' ","'State' ","'Insurance choice' ",5
2012 ,"'G3 - Statistics' ","'State' ","'Main scheme Clearing' ",5
2012 ,"'G9 - Others in Mathematical Sciences' ","'Academy' ","'Firm choice' ",5
2012 ,"'GG - Combinations within Mathematical Sciences' ","'Academy' ","'Firm choice' ",45
2012 ,"'GG - Combinations within Mathematical Sciences' ","'Academy' ","'Insurance choice' ",10
2012 ,"'GG - Combinations within Mathematical Sciences' ","'Academy' ","'Extra' ",5
2012 ,"'GG - Combinations within Mathematical Sciences' ","'Academy' ","'Main scheme Clearing' ",15
2012 ,"'GG - Combinations within Mathematical Sciences' ","'Further education' ","'Firm choice' ",10
2012 ,"'GG - Combinations within Mathematical Sciences' ","'Further education' ","'Main scheme Clearing' ",5
2012 ,"'GG - Combinations within Mathematical Sciences' ","'Grammar' ","'Firm choice' ",20
2012 ,"'GG - Combinations within Mathematical Sciences' ","'Grammar' ","'Insurance choice' ",5
2012 ,"'GG - Combinations within Mathematical Sciences' ","'Independent' ","'Firm choice' ",20
2012 ,"'GG - Combinations within Mathematical Sciences' ","'Sixth form college' ","'Firm choice' ",25
2012 ,"'GG - Combinations within Mathematical Sciences' ","'Sixth form college' ","'Insurance choice' ",5
2012 ,"'GG - Combinations within Mathematical Sciences' ","'Sixth form college' ","'Main scheme Clearing' ",10
2012 ,"'GG - Combinations within Mathematical Sciences' ","'State' ","'Firm choice' ",70
2012 ,"'GG - Combinations within Mathematical Sciences' ","'State' ","'Insurance choice' ",15
2012 ,"'GG - Combinations within Mathematical Sciences' ","'State' ","'Main scheme Clearing' ",20
2012 ,"'GG - Combinations within Mathematical Sciences' ","'Other' ","'Firm choice' ",10
2012 ,"'GG - Combinations within Mathematical Sciences' ","'Other' ","'Main scheme Clearing' ",5
2012 ,"'H1 - General Engineering' ","'Academy' ","'Firm choice' ",330
2012 ,"'H1 - General Engineering' ","'Academy' ","'Insurance choice' ",60
2012 ,"'H1 - General Engineering' ","'Academy' ","'Extra' ",5
2012 ,"'H1 - General Engineering' ","'Academy' ","'Adjustment' ",5
2012 ,"'H1 - General Engineering' ","'Academy' ","'Main scheme Clearing' ",60
2012 ,"'H1 - General Engineering' ","'Further education' ","'Firm choice' ",140
2012 ,"'H1 - General Engineering' ","'Further education' ","'Insurance choice' ",15
2012 ,"'H1 - General Engineering' ","'Further education' ","'Other main scheme choice' ",5
2012 ,"'H1 - General Engineering' ","'Further education' ","'Extra' ",10
2012 ,"'H1 - General Engineering' ","'Further education' ","'Main scheme Clearing' ",20
2012 ,"'H1 - General Engineering' ","'Further education' ","'Direct Clearing' ",5
2012 ,"'H1 - General Engineering' ","'Grammar' ","'Firm choice' ",65
2012 ,"'H1 - General Engineering' ","'Grammar' ","'Insurance choice' ",15
2012 ,"'H1 - General Engineering' ","'Grammar' ","'Main scheme Clearing' ",10
2012 ,"'H1 - General Engineering' ","'Independent' ","'Firm choice' ",240
2012 ,"'H1 - General Engineering' ","'Independent' ","'Insurance choice' ",20
2012 ,"'H1 - General Engineering' ","'Independent' ","'Main scheme Clearing' ",25
2012 ,"'H1 - General Engineering' ","'Sixth form college' ","'Firm choice' ",200
2012 ,"'H1 - General Engineering' ","'Sixth form college' ","'Insurance choice' ",25
2012 ,"'H1 - General Engineering' ","'Sixth form college' ","'Extra' ",5
2012 ,"'H1 - General Engineering' ","'Sixth form college' ","'Main scheme Clearing' ",70
2012 ,"'H1 - General Engineering' ","'State' ","'Firm choice' ",275
2012 ,"'H1 - General Engineering' ","'State' ","'Insurance choice' ",70
2012 ,"'H1 - General Engineering' ","'State' ","'Extra' ",10
2012 ,"'H1 - General Engineering' ","'State' ","'Main scheme Clearing' ",80
2012 ,"'H1 - General Engineering' ","'Other' ","'Firm choice' ",80
2012 ,"'H1 - General Engineering' ","'Other' ","'Insurance choice' ",5
2012 ,"'H1 - General Engineering' ","'Other' ","'Other main scheme choice' ",5
2012 ,"'H1 - General Engineering' ","'Other' ","'Extra' ",5
2012 ,"'H1 - General Engineering' ","'Other' ","'Main scheme Clearing' ",20
2012 ,"'H1 - General Engineering' ","'Other' ","'Direct Clearing' ",30
2012 ,"'H1 - General Engineering' ","'Other' ","'RPA' ",15
2012 ,"'H2 - Civil Engineering' ","'Academy' ","'Firm choice' ",350
2012 ,"'H2 - Civil Engineering' ","'Academy' ","'Insurance choice' ",75
2012 ,"'H2 - Civil Engineering' ","'Academy' ","'Extra' ",5
2012 ,"'H2 - Civil Engineering' ","'Academy' ","'Main scheme Clearing' ",85
2012 ,"'H2 - Civil Engineering' ","'Further education' ","'Firm choice' ",140
2012 ,"'H2 - Civil Engineering' ","'Further education' ","'Insurance choice' ",20
2012 ,"'H2 - Civil Engineering' ","'Further education' ","'Other main scheme choice' ",5
2012 ,"'H2 - Civil Engineering' ","'Further education' ","'Main scheme Clearing' ",20
2012 ,"'H2 - Civil Engineering' ","'Further education' ","'Direct Clearing' ",5
2012 ,"'H2 - Civil Engineering' ","'Grammar' ","'Firm choice' ",75
2012 ,"'H2 - Civil Engineering' ","'Grammar' ","'Insurance choice' ",15
2012 ,"'H2 - Civil Engineering' ","'Grammar' ","'Main scheme Clearing' ",25
2012 ,"'H2 - Civil Engineering' ","'Independent' ","'Firm choice' ",160
2012 ,"'H2 - Civil Engineering' ","'Independent' ","'Insurance choice' ",35
2012 ,"'H2 - Civil Engineering' ","'Independent' ","'Main scheme Clearing' ",35
2012 ,"'H2 - Civil Engineering' ","'Sixth form college' ","'Firm choice' ",225
2012 ,"'H2 - Civil Engineering' ","'Sixth form college' ","'Insurance choice' ",45
2012 ,"'H2 - Civil Engineering' ","'Sixth form college' ","'Main scheme Clearing' ",60
2012 ,"'H2 - Civil Engineering' ","'Sixth form college' ","'Direct Clearing' ",5
2012 ,"'H2 - Civil Engineering' ","'State' ","'Firm choice' ",380
2012 ,"'H2 - Civil Engineering' ","'State' ","'Insurance choice' ",120
2012 ,"'H2 - Civil Engineering' ","'State' ","'Extra' ",5
2012 ,"'H2 - Civil Engineering' ","'State' ","'Adjustment' ",5
2012 ,"'H2 - Civil Engineering' ","'State' ","'Main scheme Clearing' ",105
2012 ,"'H2 - Civil Engineering' ","'Other' ","'Firm choice' ",120
2012 ,"'H2 - Civil Engineering' ","'Other' ","'Insurance choice' ",10
2012 ,"'H2 - Civil Engineering' ","'Other' ","'Other main scheme choice' ",10
2012 ,"'H2 - Civil Engineering' ","'Other' ","'Extra' ",5
2012 ,"'H2 - Civil Engineering' ","'Other' ","'Main scheme Clearing' ",25
2012 ,"'H2 - Civil Engineering' ","'Other' ","'Direct Clearing' ",15
2012 ,"'H2 - Civil Engineering' ","'Other' ","'RPA' ",35
2012 ,"'H3 - Mechanical Engineering' ","'Academy' ","'Firm choice' ",650
2012 ,"'H3 - Mechanical Engineering' ","'Academy' ","'Insurance choice' ",175
2012 ,"'H3 - Mechanical Engineering' ","'Academy' ","'Extra' ",5
2012 ,"'H3 - Mechanical Engineering' ","'Academy' ","'Adjustment' ",5
2012 ,"'H3 - Mechanical Engineering' ","'Academy' ","'Main scheme Clearing' ",130
2012 ,"'H3 - Mechanical Engineering' ","'Further education' ","'Firm choice' ",280
2012 ,"'H3 - Mechanical Engineering' ","'Further education' ","'Insurance choice' ",30
2012 ,"'H3 - Mechanical Engineering' ","'Further education' ","'Other main scheme choice' ",5
2012 ,"'H3 - Mechanical Engineering' ","'Further education' ","'Extra' ",5
2012 ,"'H3 - Mechanical Engineering' ","'Further education' ","'Main scheme Clearing' ",50
2012 ,"'H3 - Mechanical Engineering' ","'Grammar' ","'Firm choice' ",130
2012 ,"'H3 - Mechanical Engineering' ","'Grammar' ","'Insurance choice' ",55
2012 ,"'H3 - Mechanical Engineering' ","'Grammar' ","'Main scheme Clearing' ",25
2012 ,"'H3 - Mechanical Engineering' ","'Independent' ","'Firm choice' ",455
2012 ,"'H3 - Mechanical Engineering' ","'Independent' ","'Insurance choice' ",70
2012 ,"'H3 - Mechanical Engineering' ","'Independent' ","'Extra' ",5
2012 ,"'H3 - Mechanical Engineering' ","'Independent' ","'Main scheme Clearing' ",35
2012 ,"'H3 - Mechanical Engineering' ","'Sixth form college' ","'Firm choice' ",420
2012 ,"'H3 - Mechanical Engineering' ","'Sixth form college' ","'Insurance choice' ",80
2012 ,"'H3 - Mechanical Engineering' ","'Sixth form college' ","'Other main scheme choice' ",5
2012 ,"'H3 - Mechanical Engineering' ","'Sixth form college' ","'Extra' ",5
2012 ,"'H3 - Mechanical Engineering' ","'Sixth form college' ","'Main scheme Clearing' ",90
2012 ,"'H3 - Mechanical Engineering' ","'Sixth form college' ","'Direct Clearing' ",5
2012 ,"'H3 - Mechanical Engineering' ","'State' ","'Firm choice' ",790
2012 ,"'H3 - Mechanical Engineering' ","'State' ","'Insurance choice' ",170
2012 ,"'H3 - Mechanical Engineering' ","'State' ","'Other main scheme choice' ",5
2012 ,"'H3 - Mechanical Engineering' ","'State' ","'Extra' ",5
2012 ,"'H3 - Mechanical Engineering' ","'State' ","'Main scheme Clearing' ",125
2012 ,"'H3 - Mechanical Engineering' ","'State' ","'Direct Clearing' ",5
2012 ,"'H3 - Mechanical Engineering' ","'Other' ","'Firm choice' ",220
2012 ,"'H3 - Mechanical Engineering' ","'Other' ","'Insurance choice' ",15
2012 ,"'H3 - Mechanical Engineering' ","'Other' ","'Other main scheme choice' ",10
2012 ,"'H3 - Mechanical Engineering' ","'Other' ","'Main scheme Clearing' ",20
2012 ,"'H3 - Mechanical Engineering' ","'Other' ","'Direct Clearing' ",35
2012 ,"'H3 - Mechanical Engineering' ","'Other' ","'RPA' ",40
2012 ,"'H4 - Aerospace Engineering' ","'Academy' ","'Firm choice' ",255
2012 ,"'H4 - Aerospace Engineering' ","'Academy' ","'Insurance choice' ",65
2012 ,"'H4 - Aerospace Engineering' ","'Academy' ","'Main scheme Clearing' ",65
2012 ,"'H4 - Aerospace Engineering' ","'Further education' ","'Firm choice' ",120
2012 ,"'H4 - Aerospace Engineering' ","'Further education' ","'Insurance choice' ",15
2012 ,"'H4 - Aerospace Engineering' ","'Further education' ","'Extra' ",5
2012 ,"'H4 - Aerospace Engineering' ","'Further education' ","'Main scheme Clearing' ",20
2012 ,"'H4 - Aerospace Engineering' ","'Further education' ","'Direct Clearing' ",5
2012 ,"'H4 - Aerospace Engineering' ","'Grammar' ","'Firm choice' ",45
2012 ,"'H4 - Aerospace Engineering' ","'Grammar' ","'Insurance choice' ",15
2012 ,"'H4 - Aerospace Engineering' ","'Grammar' ","'Main scheme Clearing' ",5
2012 ,"'H4 - Aerospace Engineering' ","'Independent' ","'Firm choice' ",95
2012 ,"'H4 - Aerospace Engineering' ","'Independent' ","'Insurance choice' ",15
2012 ,"'H4 - Aerospace Engineering' ","'Independent' ","'Main scheme Clearing' ",15
2012 ,"'H4 - Aerospace Engineering' ","'Sixth form college' ","'Firm choice' ",190
2012 ,"'H4 - Aerospace Engineering' ","'Sixth form college' ","'Insurance choice' ",40
2012 ,"'H4 - Aerospace Engineering' ","'Sixth form college' ","'Main scheme Clearing' ",40
2012 ,"'H4 - Aerospace Engineering' ","'State' ","'Firm choice' ",245
2012 ,"'H4 - Aerospace Engineering' ","'State' ","'Insurance choice' ",55
2012 ,"'H4 - Aerospace Engineering' ","'State' ","'Main scheme Clearing' ",55
2012 ,"'H4 - Aerospace Engineering' ","'Other' ","'Firm choice' ",65
2012 ,"'H4 - Aerospace Engineering' ","'Other' ","'Insurance choice' ",5
2012 ,"'H4 - Aerospace Engineering' ","'Other' ","'Other main scheme choice' ",5
2012 ,"'H4 - Aerospace Engineering' ","'Other' ","'Main scheme Clearing' ",10
2012 ,"'H4 - Aerospace Engineering' ","'Other' ","'Direct Clearing' ",10
2012 ,"'H4 - Aerospace Engineering' ","'Other' ","'RPA' ",35
2012 ,"'H5 - Naval Architecture' ","'Academy' ","'Firm choice' ",5
2012 ,"'H5 - Naval Architecture' ","'Academy' ","'Insurance choice' ",5
2012 ,"'H5 - Naval Architecture' ","'Further education' ","'Firm choice' ",5
2012 ,"'H5 - Naval Architecture' ","'Independent' ","'Firm choice' ",10
2012 ,"'H5 - Naval Architecture' ","'Sixth form college' ","'Firm choice' ",5
2012 ,"'H5 - Naval Architecture' ","'State' ","'Firm choice' ",15
2012 ,"'H5 - Naval Architecture' ","'State' ","'Insurance choice' ",5
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Academy' ","'Firm choice' ",240
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Academy' ","'Insurance choice' ",55
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Academy' ","'Extra' ",5
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Academy' ","'Main scheme Clearing' ",60
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Further education' ","'Firm choice' ",210
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Further education' ","'Insurance choice' ",15
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Further education' ","'Other main scheme choice' ",5
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Further education' ","'Main scheme Clearing' ",20
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Grammar' ","'Firm choice' ",70
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Grammar' ","'Insurance choice' ",15
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Grammar' ","'Main scheme Clearing' ",10
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Independent' ","'Firm choice' ",100
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Independent' ","'Insurance choice' ",20
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Independent' ","'Main scheme Clearing' ",20
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Sixth form college' ","'Firm choice' ",270
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Sixth form college' ","'Insurance choice' ",40
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Sixth form college' ","'Extra' ",5
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Sixth form college' ","'Main scheme Clearing' ",60
2012 ,"'H6 - Electronic and Electrical Engineering' ","'State' ","'Firm choice' ",325
2012 ,"'H6 - Electronic and Electrical Engineering' ","'State' ","'Insurance choice' ",55
2012 ,"'H6 - Electronic and Electrical Engineering' ","'State' ","'Extra' ",5
2012 ,"'H6 - Electronic and Electrical Engineering' ","'State' ","'Main scheme Clearing' ",60
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Other' ","'Firm choice' ",115
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Other' ","'Insurance choice' ",15
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Other' ","'Other main scheme choice' ",15
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Other' ","'Extra' ",5
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Other' ","'Main scheme Clearing' ",15
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Other' ","'Direct Clearing' ",20
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Other' ","'RPA' ",75
2012 ,"'H7 - Production and Manufacturing Engineering' ","'Academy' ","'Firm choice' ",105
2012 ,"'H7 - Production and Manufacturing Engineering' ","'Academy' ","'Main scheme Clearing' ",5
2012 ,"'H7 - Production and Manufacturing Engineering' ","'Academy' ","'Direct Clearing' ",5
2012 ,"'H7 - Production and Manufacturing Engineering' ","'Further education' ","'Firm choice' ",25
2012 ,"'H7 - Production and Manufacturing Engineering' ","'Further education' ","'Main scheme Clearing' ",5
