"Statistic:   Number of Acceptances"
"Variables:   Provider Country 2016 , Applicant Domicile (High Level) , Age Band , Sex , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_009_07.pdf"
 
Cycle Year,Provider Country 2016 , Applicant Domicile (High Level) , Age Band , Sex , Acceptance Route,Number of Acceptances,
2006 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Firm choice' ",375
2011 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Women' ","'Insurance choice' ",45
2011 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Women' ","'Other main scheme choice' ",5
2011 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Women' ","'Extra' ",10
2011 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Women' ","'Main scheme Clearing' ",10
2011 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Men' ","'Firm choice' ",60
2011 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Men' ","'Insurance choice' ",5
2011 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Men' ","'Main scheme Clearing' ",5
2011 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Women' ","'Firm choice' ",100
2011 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Women' ","'Insurance choice' ",5
2011 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Women' ","'Main scheme Clearing' ",5
2011 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Men' ","'Firm choice' ",20
2011 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Women' ","'Firm choice' ",15
2011 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Women' ","'Extra' ",5
2011 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Firm choice' ",45
2011 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Other main scheme choice' ",5
2011 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Men' ","'RPA' ",5
2011 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Firm choice' ",45
2011 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Other main scheme choice' ",5
2011 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Extra' ",5
2011 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ","'Firm choice' ",150
2011 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ","'Insurance choice' ",25
2011 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ","'Main scheme Clearing' ",15
2011 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ","'RPA' ",30
2011 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ","'Firm choice' ",225
2011 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ","'Insurance choice' ",25
2011 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ","'Other main scheme choice' ",5
2011 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ","'Main scheme Clearing' ",15
2011 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ","'RPA' ",30
2011 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Firm choice' ",4765
2011 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Insurance choice' ",670
2011 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Other main scheme choice' ",30
2011 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Extra' ",60
2011 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Main scheme Clearing' ",310
2011 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Direct Clearing' ",5
2011 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'RPA' ",95
2011 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Firm choice' ",6455
2011 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Insurance choice' ",655
2011 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Other main scheme choice' ",20
2011 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Extra' ",85
2011 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Adjustment' ",5
2011 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Main scheme Clearing' ",345
2011 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Direct Clearing' ",5
2011 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'RPA' ",95
2011 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Firm choice' ",1280
2011 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Insurance choice' ",90
2011 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Other main scheme choice' ",25
2011 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Extra' ",15
2011 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Main scheme Clearing' ",45
2011 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Direct Clearing' ",5
2011 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'RPA' ",80
2011 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Firm choice' ",1705
2011 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Insurance choice' ",90
2011 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Other main scheme choice' ",30
2011 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Extra' ",35
2011 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Main scheme Clearing' ",60
2011 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Direct Clearing' ",10
2011 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'RPA' ",80
2011 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'Firm choice' ",740
2011 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'Insurance choice' ",30
2011 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'Other main scheme choice' ",40
2011 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'Extra' ",20
2011 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'Main scheme Clearing' ",35
2011 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'Direct Clearing' ",10
2011 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'RPA' ",45
2011 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Firm choice' ",1065
2011 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Insurance choice' ",40
2011 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Other main scheme choice' ",40
2011 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Extra' ",25
2011 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Main scheme Clearing' ",50
2011 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Direct Clearing' ",10
2011 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'RPA' ",50
2011 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Firm choice' ",2620
2011 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Insurance choice' ",55
2011 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Other main scheme choice' ",205
2011 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Extra' ",25
2011 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Main scheme Clearing' ",75
2011 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Direct Clearing' ",50
2011 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'RPA' ",775
2011 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Firm choice' ",3980
2011 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Insurance choice' ",65
2011 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Other main scheme choice' ",260
2011 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Extra' ",45
2011 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Main scheme Clearing' ",135
2011 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Direct Clearing' ",40
2011 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'RPA' ",890
2011 ,"'Scotland' ","'Wales' ","'18' ","'Men' ","'Firm choice' ",15
2011 ,"'Scotland' ","'Wales' ","'18' ","'Women' ","'Firm choice' ",25
2011 ,"'Scotland' ","'Wales' ","'18' ","'Women' ","'Insurance choice' ",5
2011 ,"'Scotland' ","'Wales' ","'19' ","'Men' ","'Firm choice' ",10
2011 ,"'Scotland' ","'Wales' ","'19' ","'Women' ","'Firm choice' ",5
2011 ,"'Scotland' ","'Wales' ","'20' ","'Women' ","'Firm choice' ",5
2011 ,"'Scotland' ","'Wales' ","'21 and over' ","'Women' ","'Firm choice' ",10
2011 ,"'Scotland' ","'Wales' ","'21 and over' ","'Women' ","'Other main scheme choice' ",5
2011 ,"'Wales' ","'England' ","'17 and under' ","'Men' ","'Firm choice' ",5
2011 ,"'Wales' ","'England' ","'17 and under' ","'Men' ","'Main scheme Clearing' ",5
2011 ,"'Wales' ","'England' ","'17 and under' ","'Women' ","'Firm choice' ",5
2011 ,"'Wales' ","'England' ","'18' ","'Men' ","'Firm choice' ",2130
2011 ,"'Wales' ","'England' ","'18' ","'Men' ","'Insurance choice' ",555
2011 ,"'Wales' ","'England' ","'18' ","'Men' ","'Other main scheme choice' ",5
2011 ,"'Wales' ","'England' ","'18' ","'Men' ","'Extra' ",35
2011 ,"'Wales' ","'England' ","'18' ","'Men' ","'Adjustment' ",10
2011 ,"'Wales' ","'England' ","'18' ","'Men' ","'Main scheme Clearing' ",835
2011 ,"'Wales' ","'England' ","'18' ","'Men' ","'Direct Clearing' ",15
2011 ,"'Wales' ","'England' ","'18' ","'Men' ","'RPA' ",10
2011 ,"'Wales' ","'England' ","'18' ","'Women' ","'Firm choice' ",2485
2011 ,"'Wales' ","'England' ","'18' ","'Women' ","'Insurance choice' ",440
2011 ,"'Wales' ","'England' ","'18' ","'Women' ","'Other main scheme choice' ",10
2011 ,"'Wales' ","'England' ","'18' ","'Women' ","'Extra' ",55
2011 ,"'Wales' ","'England' ","'18' ","'Women' ","'Adjustment' ",10
2011 ,"'Wales' ","'England' ","'18' ","'Women' ","'Main scheme Clearing' ",715
2011 ,"'Wales' ","'England' ","'18' ","'Women' ","'Direct Clearing' ",15
2011 ,"'Wales' ","'England' ","'18' ","'Women' ","'RPA' ",10
2011 ,"'Wales' ","'England' ","'19' ","'Men' ","'Firm choice' ",810
2011 ,"'Wales' ","'England' ","'19' ","'Men' ","'Insurance choice' ",70
2011 ,"'Wales' ","'England' ","'19' ","'Men' ","'Other main scheme choice' ",15
2011 ,"'Wales' ","'England' ","'19' ","'Men' ","'Extra' ",20
2011 ,"'Wales' ","'England' ","'19' ","'Men' ","'Main scheme Clearing' ",225
2011 ,"'Wales' ","'England' ","'19' ","'Men' ","'Direct Clearing' ",25
2011 ,"'Wales' ","'England' ","'19' ","'Men' ","'RPA' ",15
2011 ,"'Wales' ","'England' ","'19' ","'Women' ","'Firm choice' ",820
2011 ,"'Wales' ","'England' ","'19' ","'Women' ","'Insurance choice' ",65
2011 ,"'Wales' ","'England' ","'19' ","'Women' ","'Other main scheme choice' ",15
2011 ,"'Wales' ","'England' ","'19' ","'Women' ","'Extra' ",35
2011 ,"'Wales' ","'England' ","'19' ","'Women' ","'Adjustment' ",5
2011 ,"'Wales' ","'England' ","'19' ","'Women' ","'Main scheme Clearing' ",150
2011 ,"'Wales' ","'England' ","'19' ","'Women' ","'Direct Clearing' ",15
2011 ,"'Wales' ","'England' ","'19' ","'Women' ","'RPA' ",15
2011 ,"'Wales' ","'England' ","'20' ","'Men' ","'Firm choice' ",250
2011 ,"'Wales' ","'England' ","'20' ","'Men' ","'Insurance choice' ",10
2011 ,"'Wales' ","'England' ","'20' ","'Men' ","'Other main scheme choice' ",10
2011 ,"'Wales' ","'England' ","'20' ","'Men' ","'Extra' ",5
2011 ,"'Wales' ","'England' ","'20' ","'Men' ","'Main scheme Clearing' ",45
2011 ,"'Wales' ","'England' ","'20' ","'Men' ","'Direct Clearing' ",20
2011 ,"'Wales' ","'England' ","'20' ","'Men' ","'RPA' ",15
2011 ,"'Wales' ","'England' ","'20' ","'Women' ","'Firm choice' ",190
2011 ,"'Wales' ","'England' ","'20' ","'Women' ","'Insurance choice' ",10
2011 ,"'Wales' ","'England' ","'20' ","'Women' ","'Other main scheme choice' ",5
2011 ,"'Wales' ","'England' ","'20' ","'Women' ","'Extra' ",5
2011 ,"'Wales' ","'England' ","'20' ","'Women' ","'Main scheme Clearing' ",30
2011 ,"'Wales' ","'England' ","'20' ","'Women' ","'Direct Clearing' ",10
2011 ,"'Wales' ","'England' ","'20' ","'Women' ","'RPA' ",10
2011 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Firm choice' ",445
2011 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Insurance choice' ",15
2011 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Other main scheme choice' ",25
2011 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Extra' ",15
2011 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Main scheme Clearing' ",75
2011 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Direct Clearing' ",40
2011 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'RPA' ",65
2011 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'Firm choice' ",360
2011 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'Insurance choice' ",5
2011 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'Other main scheme choice' ",20
2011 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'Extra' ",10
2011 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'Main scheme Clearing' ",40
2011 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'Direct Clearing' ",15
2011 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'RPA' ",30
2011 ,"'Wales' ","'Northern Ireland' ","'18' ","'Men' ","'Firm choice' ",20
2011 ,"'Wales' ","'Northern Ireland' ","'18' ","'Men' ","'Insurance choice' ",5
2011 ,"'Wales' ","'Northern Ireland' ","'18' ","'Men' ","'Main scheme Clearing' ",10
2011 ,"'Wales' ","'Northern Ireland' ","'18' ","'Women' ","'Firm choice' ",45
2011 ,"'Wales' ","'Northern Ireland' ","'18' ","'Women' ","'Insurance choice' ",10
2011 ,"'Wales' ","'Northern Ireland' ","'18' ","'Women' ","'Extra' ",5
2011 ,"'Wales' ","'Northern Ireland' ","'18' ","'Women' ","'Main scheme Clearing' ",30
2011 ,"'Wales' ","'Northern Ireland' ","'19' ","'Men' ","'Firm choice' ",10
2011 ,"'Wales' ","'Northern Ireland' ","'19' ","'Women' ","'Firm choice' ",10
2011 ,"'Wales' ","'Northern Ireland' ","'19' ","'Women' ","'Main scheme Clearing' ",5
2011 ,"'Wales' ","'Northern Ireland' ","'20' ","'Men' ","'Firm choice' ",10
2011 ,"'Wales' ","'Northern Ireland' ","'20' ","'Women' ","'Firm choice' ",5
2011 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Firm choice' ",15
2011 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Main scheme Clearing' ",5
2011 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Firm choice' ",15
2011 ,"'Wales' ","'Scotland' ","'18' ","'Men' ","'Firm choice' ",10
2011 ,"'Wales' ","'Scotland' ","'18' ","'Women' ","'Firm choice' ",10
2011 ,"'Wales' ","'Scotland' ","'19' ","'Men' ","'Firm choice' ",5
2011 ,"'Wales' ","'Scotland' ","'19' ","'Men' ","'Main scheme Clearing' ",5
2011 ,"'Wales' ","'Scotland' ","'19' ","'Women' ","'Firm choice' ",5
2011 ,"'Wales' ","'Scotland' ","'20' ","'Women' ","'Firm choice' ",5
2011 ,"'Wales' ","'Scotland' ","'21 and over' ","'Men' ","'Firm choice' ",10
2011 ,"'Wales' ","'Scotland' ","'21 and over' ","'Women' ","'Firm choice' ",5
2011 ,"'Wales' ","'Wales' ","'17 and under' ","'Men' ","'Firm choice' ",5
2011 ,"'Wales' ","'Wales' ","'17 and under' ","'Women' ","'Firm choice' ",10
2011 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Firm choice' ",1885
2011 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Insurance choice' ",240
2011 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Other main scheme choice' ",25
2011 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Extra' ",20
2011 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Main scheme Clearing' ",260
2011 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Direct Clearing' ",15
2011 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'RPA' ",35
2011 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Firm choice' ",2560
2011 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Insurance choice' ",230
2011 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Other main scheme choice' ",20
2011 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Extra' ",75
2011 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Main scheme Clearing' ",360
2011 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Direct Clearing' ",5
2011 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'RPA' ",25
2011 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Firm choice' ",690
2011 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Insurance choice' ",55
2011 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Other main scheme choice' ",15
2011 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Extra' ",20
2011 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Main scheme Clearing' ",85
2011 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Direct Clearing' ",20
2011 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'RPA' ",30
2011 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Firm choice' ",880
2011 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Insurance choice' ",40
2011 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Other main scheme choice' ",30
2011 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Extra' ",45
2011 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Main scheme Clearing' ",90
2011 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Direct Clearing' ",20
2011 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'RPA' ",25
2011 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'Firm choice' ",280
2011 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'Insurance choice' ",10
2011 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'Other main scheme choice' ",15
2011 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'Extra' ",5
2011 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'Main scheme Clearing' ",25
2011 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'Direct Clearing' ",25
2011 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'RPA' ",40
2011 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'Firm choice' ",355
2011 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'Insurance choice' ",10
2011 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'Other main scheme choice' ",10
2011 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'Extra' ",10
2011 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'Main scheme Clearing' ",35
2011 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'Direct Clearing' ",10
2011 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'RPA' ",30
2011 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Firm choice' ",745
2011 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Insurance choice' ",20
2011 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Other main scheme choice' ",90
2011 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Extra' ",10
2011 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Main scheme Clearing' ",80
2011 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Direct Clearing' ",70
2011 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'RPA' ",170
2011 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Firm choice' ",1380
2011 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Insurance choice' ",20
2011 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Other main scheme choice' ",100
2011 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Extra' ",30
2011 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Main scheme Clearing' ",130
2011 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Direct Clearing' ",70
2011 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'RPA' ",170
2012 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Firm choice' ",225
2012 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Insurance choice' ",25
2012 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Other main scheme choice' ",10
2012 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Extra' ",5
2012 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Main scheme Clearing' ",30
2012 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Direct Clearing' ",20
2012 ,"'England' ","'England' ","'17 and under' ","'Men' ","'RPA' ",20
2012 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Firm choice' ",250
2012 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Insurance choice' ",40
2012 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Other main scheme choice' ",5
2012 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Extra' ",5
2012 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Adjustment' ",5
2012 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Main scheme Clearing' ",30
2012 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Direct Clearing' ",10
2012 ,"'England' ","'England' ","'17 and under' ","'Women' ","'RPA' ",5
2012 ,"'England' ","'England' ","'18' ","'Men' ","'Firm choice' ",57445
2012 ,"'England' ","'England' ","'18' ","'Men' ","'Insurance choice' ",7720
2012 ,"'England' ","'England' ","'18' ","'Men' ","'Other main scheme choice' ",320
2012 ,"'England' ","'England' ","'18' ","'Men' ","'Extra' ",780
2012 ,"'England' ","'England' ","'18' ","'Men' ","'Adjustment' ",365
2012 ,"'England' ","'England' ","'18' ","'Men' ","'Main scheme Clearing' ",8040
2012 ,"'England' ","'England' ","'18' ","'Men' ","'Direct Clearing' ",620
2012 ,"'England' ","'England' ","'18' ","'Men' ","'RPA' ",455
2012 ,"'England' ","'England' ","'18' ","'Women' ","'Firm choice' ",73590
2012 ,"'England' ","'England' ","'18' ","'Women' ","'Insurance choice' ",7585
2012 ,"'England' ","'England' ","'18' ","'Women' ","'Other main scheme choice' ",340
2012 ,"'England' ","'England' ","'18' ","'Women' ","'Extra' ",1730
2012 ,"'England' ","'England' ","'18' ","'Women' ","'Adjustment' ",525
2012 ,"'England' ","'England' ","'18' ","'Women' ","'Main scheme Clearing' ",9755
2012 ,"'England' ","'England' ","'18' ","'Women' ","'Direct Clearing' ",520
